numer_sta,date,nb_niv,
07761,20241201125445,672,
p_niv,altitude,t,td,dd,ff,
32160,8866.400000,229.060000,220.800000,358,21.600000,
32060,8887.200000,228.950000,220.670000,357,21.600000,
31952,8909.700000,228.870000,220.670000,356,21.600000,
31835,8934.300000,228.670000,220.460000,356,21.600000,
31733,8955.900000,228.460000,220.210000,355,21.600000,
31633,8977.000000,228.250000,219.940000,354,21.700000,
31540,8996.500000,228.050000,219.640000,354,21.800000,
31442,9017.300000,227.840000,219.320000,353,21.900000,
31346,9037.700000,227.670000,219.010000,353,22.000000,
31246,9058.900000,227.470000,218.670000,352,22.200000,
31137,9082.200000,227.290000,218.320000,352,22.400000,
31022,9106.800000,227.120000,218.010000,352,22.500000,
30897,9133.700000,227.020000,217.880000,352,22.700000,
30780,9158.900000,226.920000,217.930000,352,22.800000,
30678,9180.900000,226.770000,217.960000,352,22.900000,
30567,9205.000000,226.550000,217.860000,352,22.900000,
30465,9227.100000,226.310000,217.740000,352,23.000000,
30362,9249.600000,226.120000,217.600000,352,23.000000,
30254,9273.200000,225.880000,217.360000,353,23.000000,
30150,9296.100000,225.660000,217.130000,353,23.000000,
30045,9319.000000,225.470000,216.900000,353,22.900000,
29938,9342.600000,225.310000,216.690000,353,22.900000,
29829,9366.700000,225.090000,216.430000,353,22.700000,
29721,9390.600000,224.910000,216.210000,354,22.600000,
29611,9414.800000,224.740000,216.000000,354,22.500000,
29509,9437.600000,224.580000,215.830000,354,22.400000,
29408,9460.200000,224.420000,215.710000,354,22.200000,
29291,9486.300000,224.210000,215.540000,354,22.100000,
29179,9511.400000,224.100000,215.490000,354,22.100000,
29073,9535.200000,223.910000,215.350000,354,22.000000,
28963,9560.100000,223.710000,215.230000,354,22.000000,
28852,9585.400000,223.530000,215.110000,354,22.100000,
28741,9610.400000,223.390000,215.010000,354,22.100000,
28635,9634.600000,223.190000,214.880000,354,22.000000,
28527,9659.500000,223.020000,214.770000,354,22.000000,
28421,9683.600000,222.840000,214.640000,354,21.900000,
28327,9705.300000,222.680000,214.530000,354,21.800000,
28227,9728.300000,222.490000,214.400000,354,21.700000,
28128,9751.100000,222.290000,214.250000,355,21.600000,
28026,9774.800000,222.120000,214.090000,355,21.500000,
27926,9798.000000,221.930000,213.900000,356,21.400000,
27825,9821.500000,221.740000,213.730000,356,21.300000,
27722,9845.600000,221.630000,213.710000,356,21.300000,
27609,9872.200000,221.500000,213.600000,357,21.300000,
27499,9898.000000,221.420000,213.460000,357,21.400000,
27389,9923.900000,221.250000,213.310000,357,21.500000,
27286,9948.400000,221.060000,213.110000,357,21.600000,
27182,9973.200000,220.930000,213.030000,357,21.700000,
27069,10000.000000,220.750000,212.830000,357,21.900000,
26967,10024.400000,220.520000,212.590000,357,22.000000,
26864,10049.200000,220.290000,212.440000,357,22.200000,
26741,10078.700000,220.020000,212.220000,357,22.300000,
26619,10108.100000,219.780000,212.090000,356,22.400000,
26501,10136.700000,219.540000,211.890000,356,22.400000,
26393,10162.900000,219.340000,211.830000,356,22.500000,
26282,10190.000000,219.100000,211.670000,355,22.500000,
26170,10217.300000,218.960000,211.730000,354,22.600000,
26055,10245.500000,218.790000,211.520000,354,22.600000,
25944,10272.900000,218.530000,211.360000,353,22.600000,
25842,10298.100000,218.370000,211.280000,352,22.600000,
25739,10323.700000,218.190000,211.200000,351,22.500000,
25641,10348.000000,217.970000,211.030000,351,22.400000,
25536,10374.100000,217.790000,210.780000,350,22.200000,
25425,10402.000000,217.630000,210.600000,349,22.000000,
25315,10429.500000,217.540000,210.450000,348,21.800000,
25205,10457.300000,217.480000,210.260000,348,21.700000,
25097,10484.700000,217.320000,210.030000,347,21.500000,
24974,10515.800000,217.200000,209.770000,346,21.400000,
24870,10542.400000,217.100000,209.470000,346,21.300000,
24762,10570.200000,216.970000,209.110000,346,21.300000,
24642,10600.900000,216.850000,208.840000,346,21.200000,
24531,10629.500000,216.770000,208.570000,346,21.200000,
24429,10655.900000,216.750000,208.420000,346,21.200000,
24333,10680.900000,216.710000,208.250000,347,21.200000,
24225,10709.100000,216.710000,208.090000,349,21.200000,
24091,10744.400000,216.710000,208.000000,350,21.300000,
23977,10774.500000,216.690000,207.990000,351,21.300000,
23869,10803.100000,216.710000,208.060000,352,21.400000,
23755,10833.300000,216.800000,208.240000,352,21.400000,
23639,10864.500000,216.720000,208.310000,352,21.500000,
23531,10893.600000,216.550000,208.270000,351,21.600000,
23428,10921.400000,216.350000,208.170000,350,21.700000,
23322,10950.100000,216.200000,208.060000,348,21.800000,
23219,10978.000000,215.990000,207.810000,347,21.900000,
23117,11005.900000,215.840000,207.600000,346,22.000000,
23002,11037.500000,215.830000,207.490000,345,22.200000,
22892,11067.600000,215.740000,207.330000,344,22.300000,
22787,11096.800000,215.510000,207.000000,344,22.400000,
22684,11125.400000,215.280000,206.730000,344,22.400000,
22582,11153.500000,215.090000,206.440000,344,22.200000,
22476,11183.300000,214.870000,206.070000,344,22.000000,
22370,11213.000000,214.640000,205.770000,345,21.700000,
22265,11242.500000,214.470000,205.490000,345,21.400000,
22165,11270.900000,214.380000,205.320000,346,21.000000,
22114,11285.300000,214.320000,205.310000,346,20.900000,
21969,11326.500000,214.710000,205.560000,347,20.600000,
21872,11354.300000,215.650000,206.420000,347,20.500000,
21771,11383.500000,215.920000,206.690000,348,20.400000,
21675,11411.700000,215.710000,206.510000,349,20.500000,
21579,11439.600000,215.420000,206.270000,350,20.600000,
21477,11469.400000,215.160000,205.980000,350,20.600000,
21384,11496.800000,214.890000,205.700000,351,20.700000,
21295,11523.000000,214.630000,205.410000,352,20.800000,
21197,11551.800000,214.440000,205.100000,353,20.800000,
21097,11581.500000,214.230000,204.730000,354,20.800000,
20997,11611.400000,214.030000,204.390000,355,20.800000,
20899,11640.700000,213.880000,204.000000,356,20.800000,
20810,11667.300000,213.680000,203.610000,357,20.700000,
20721,11694.200000,213.530000,203.290000,358,20.500000,
20625,11723.300000,213.640000,203.140000,359,20.200000,
20527,11753.100000,213.760000,203.170000,360,19.800000,
20432,11782.000000,213.580000,202.790000,1,19.400000,
20340,11810.100000,213.430000,202.510000,1,18.900000,
20248,11838.500000,213.260000,201.970000,1,18.400000,
20158,11866.400000,213.040000,201.610000,1,18.000000,
20071,11893.400000,212.820000,201.090000,1,17.500000,
19981,11921.400000,212.690000,200.540000,360,16.900000,
19891,11949.500000,212.570000,200.010000,358,16.300000,
19801,11977.600000,212.590000,199.570000,356,15.700000,
19706,12007.500000,212.650000,199.130000,354,15.000000,
19613,12036.900000,212.480000,198.330000,352,14.400000,
19523,12065.700000,212.350000,197.420000,349,13.900000,
19427,12096.100000,212.140000,196.200000,345,13.400000,
19338,12124.800000,211.970000,195.290000,342,13.200000,
19295,12138.700000,211.880000,194.770000,340,13.100000,
19248,12153.800000,211.790000,194.040000,338,13.100000,
19056,12216.000000,212.380000,192.350000,330,13.500000,
18970,12244.100000,212.700000,191.640000,327,14.000000,
18881,12273.300000,212.900000,190.700000,324,14.500000,
18787,12304.400000,213.240000,189.940000,322,15.000000,
18693,12335.700000,213.240000,189.200000,321,15.400000,
18603,12365.900000,213.480000,188.580000,321,15.800000,
18558,12381.100000,213.570000,188.470000,320,16.000000,
18434,12423.100000,214.630000,188.640000,321,16.300000,
18350,12451.600000,214.740000,188.080000,321,16.500000,
18269,12479.500000,215.100000,188.070000,322,16.600000,
18190,12506.900000,215.680000,188.510000,323,16.800000,
18106,12536.200000,215.940000,188.380000,323,16.800000,
18018,12566.700000,216.150000,188.600000,324,16.900000,
17934,12596.300000,216.320000,188.560000,325,17.000000,
17843,12628.400000,216.380000,188.530000,325,16.900000,
17751,12661.500000,216.440000,188.340000,326,16.900000,
17656,12695.500000,216.780000,188.580000,327,16.800000,
17569,12726.700000,216.950000,188.380000,328,16.600000,
17527,12741.900000,216.970000,188.240000,329,16.500000,
17405,12786.100000,216.840000,187.660000,331,16.200000,
17326,12815.200000,216.700000,187.730000,332,16.000000,
17243,12845.800000,216.640000,187.990000,333,15.900000,
17161,12875.900000,216.750000,186.670000,334,15.800000,
17076,12907.200000,216.540000,186.370000,335,15.700000,
16997,12936.800000,216.270000,185.860000,336,15.500000,
16925,12963.400000,216.040000,185.700000,336,15.300000,
16844,12994.000000,215.810000,185.540000,337,14.900000,
16765,13023.600000,215.680000,185.450000,337,14.600000,
16687,13052.900000,215.600000,185.390000,338,14.100000,
16617,13079.700000,215.600000,185.390000,337,13.500000,
16582,13092.900000,215.620000,185.400000,337,13.300000,
16468,13136.400000,215.710000,185.470000,335,12.400000,
16392,13165.600000,215.520000,185.340000,333,11.900000,
16311,13196.700000,215.350000,185.220000,330,11.400000,
16233,13227.000000,215.250000,185.150000,326,11.200000,
16154,13258.000000,215.080000,185.030000,321,11.100000,
16076,13288.400000,214.990000,184.970000,317,11.100000,
15998,13318.800000,214.870000,184.890000,314,11.400000,
15921,13349.300000,214.830000,184.860000,310,11.700000,
15836,13382.900000,214.810000,184.850000,308,12.100000,
15756,13414.700000,214.680000,184.760000,305,12.400000,
15666,13450.700000,214.510000,184.640000,303,12.700000,
15577,13486.400000,214.700000,184.770000,302,13.000000,
15491,13521.300000,215.490000,185.310000,301,13.200000,
15448,13538.600000,215.430000,185.270000,300,13.300000,
15322,13590.300000,215.030000,185.000000,301,13.500000,
15231,13627.700000,214.770000,184.810000,302,13.600000,
15140,13665.700000,214.730000,184.790000,304,13.700000,
15055,13700.700000,214.610000,184.710000,305,13.700000,
14976,13734.200000,214.500000,184.630000,307,13.700000,
14893,13768.900000,214.500000,184.630000,309,13.800000,
14817,13801.000000,214.610000,184.710000,311,13.800000,
14742,13832.800000,214.480000,184.610000,312,13.800000,
14661,13867.500000,214.310000,184.500000,312,13.900000,
14585,13900.300000,214.180000,184.410000,313,13.900000,
14511,13932.000000,214.060000,184.330000,313,13.800000,
14433,13965.700000,214.080000,184.340000,313,13.700000,
14362,13996.600000,214.360000,184.530000,314,13.500000,
14291,14027.800000,215.110000,185.050000,315,13.300000,
14219,14059.600000,215.070000,185.020000,316,13.000000,
14148,14091.100000,214.900000,184.910000,317,12.800000,
14078,14122.200000,214.780000,184.830000,318,12.700000,
14009,14153.100000,214.680000,184.750000,319,12.600000,
13937,14185.400000,214.610000,184.710000,319,12.600000,
13872,14214.800000,214.460000,184.600000,319,12.600000,
13804,14245.700000,214.290000,184.490000,318,12.600000,
13737,14276.100000,214.380000,184.550000,318,12.600000,
13669,14307.300000,214.200000,184.420000,317,12.600000,
13601,14338.600000,214.050000,184.320000,317,12.500000,
13533,14370.200000,214.160000,184.390000,318,12.300000,
13466,14401.200000,214.320000,184.510000,319,12.200000,
13399,14432.500000,214.450000,184.600000,320,12.000000,
13330,14464.600000,214.690000,184.760000,322,11.900000,
13262,14496.900000,214.670000,184.750000,323,11.700000,
13182,14534.900000,214.730000,184.790000,324,11.700000,
13107,14570.600000,214.710000,184.770000,326,11.600000,
13036,14605.200000,214.740000,184.800000,327,11.400000,
12963,14640.100000,214.670000,184.750000,328,11.200000,
12897,14672.300000,214.650000,184.730000,330,10.900000,
12828,14705.900000,214.850000,184.870000,333,10.500000,
12793,14723.300000,214.830000,184.860000,334,10.300000,
12685,14776.300000,214.680000,184.760000,337,9.600000,
12618,14810.100000,214.470000,184.610000,338,9.200000,
12548,14844.500000,214.230000,184.440000,339,8.900000,
12477,14880.400000,214.040000,184.310000,338,8.800000,
12407,14915.800000,213.970000,184.260000,336,8.800000,
12332,14953.400000,213.690000,184.070000,333,8.900000,
12260,14989.900000,213.500000,183.940000,330,8.900000,
12187,15027.700000,213.440000,183.900000,328,9.000000,
12113,15065.400000,213.550000,183.970000,326,8.900000,
12042,15102.400000,213.720000,184.090000,325,8.700000,
11972,15138.500000,213.790000,184.140000,324,8.400000,
11907,15173.000000,213.770000,184.120000,324,8.000000,
11842,15207.100000,213.440000,183.890000,324,7.700000,
11777,15241.400000,213.120000,183.670000,324,7.500000,
11711,15276.200000,212.810000,183.460000,324,7.400000,
11640,15314.400000,212.600000,183.310000,324,7.400000,
11573,15350.300000,212.390000,183.170000,323,7.500000,
11510,15384.100000,212.210000,183.040000,322,7.700000,
11443,15420.700000,211.970000,182.870000,322,7.900000,
11377,15456.500000,211.740000,182.710000,322,8.200000,
11310,15492.900000,211.540000,182.570000,322,8.500000,
11239,15531.700000,211.320000,182.420000,323,8.800000,
11171,15569.200000,211.150000,182.300000,324,9.000000,
11100,15608.900000,211.080000,182.250000,324,9.300000,
11031,15647.300000,210.870000,182.110000,325,9.400000,
10965,15684.100000,210.750000,182.020000,325,9.300000,
10899,15721.600000,210.680000,181.970000,325,9.100000,
10866,15740.500000,210.630000,181.940000,325,8.900000,
10758,15801.900000,210.920000,182.140000,323,8.000000,
10692,15839.700000,211.010000,182.200000,322,7.400000,
10625,15878.500000,211.410000,182.480000,320,6.800000,
10556,15919.300000,211.500000,182.550000,317,6.400000,
10485,15961.100000,211.150000,182.300000,313,6.300000,
10416,16001.500000,211.080000,182.250000,308,6.400000,
10348,16042.100000,211.500000,182.540000,305,6.900000,
10281,16082.300000,211.960000,182.860000,302,7.500000,
10216,16121.500000,211.950000,182.860000,300,8.200000,
10155,16159.200000,211.730000,182.710000,298,8.900000,
10089,16199.100000,211.620000,182.630000,298,9.600000,
10027,16237.400000,211.420000,182.490000,298,10.200000,
9962,16277.700000,211.230000,182.360000,298,10.900000,
9898,16317.500000,211.030000,182.220000,299,11.500000,
9833,16358.500000,210.970000,182.180000,300,12.100000,
9767,16399.600000,210.930000,182.150000,301,12.700000,
9706,16438.200000,210.820000,182.070000,301,13.100000,
9642,16479.200000,210.650000,181.950000,302,13.400000,
9576,16521.500000,210.400000,181.780000,302,13.400000,
9513,16562.500000,210.330000,181.720000,302,13.200000,
9452,16602.200000,210.210000,181.650000,302,12.700000,
9390,16642.100000,210.360000,181.750000,302,11.900000,
9329,16682.300000,211.220000,182.350000,303,11.000000,
9269,16722.600000,211.690000,182.680000,303,10.100000,
9207,16764.300000,211.950000,182.860000,303,9.200000,
9146,16805.500000,212.180000,183.020000,302,8.400000,
9089,16844.400000,212.370000,183.150000,301,7.800000,
9028,16886.300000,212.350000,183.130000,299,7.300000,
8965,16929.300000,212.010000,182.900000,296,6.900000,
8906,16970.600000,211.640000,182.640000,294,6.700000,
8847,17011.600000,211.400000,182.480000,292,6.600000,
8792,17050.500000,211.250000,182.370000,291,6.600000,
8732,17092.500000,211.420000,182.490000,290,6.700000,
8678,17131.200000,211.360000,182.450000,291,7.000000,
8624,17169.900000,211.120000,182.280000,292,7.300000,
8565,17211.900000,211.080000,182.250000,294,7.600000,
8511,17250.700000,211.060000,182.240000,296,8.000000,
8457,17290.200000,211.190000,182.330000,298,8.300000,
8402,17330.900000,211.540000,182.570000,300,8.600000,
8348,17370.600000,211.920000,182.840000,301,8.600000,
8296,17409.300000,212.140000,182.990000,302,8.600000,
8245,17447.600000,212.610000,183.320000,303,8.400000,
8193,17487.000000,212.620000,183.330000,303,8.200000,
8142,17526.300000,212.580000,183.300000,301,7.800000,
8090,17565.600000,212.550000,183.270000,299,7.500000,
8038,17606.000000,212.640000,183.340000,296,7.100000,
7987,17645.900000,212.930000,183.540000,292,6.800000,
7934,17686.900000,213.150000,183.690000,288,6.600000,
7883,17727.300000,213.050000,183.630000,285,6.400000,
7831,17768.300000,213.200000,183.730000,284,6.100000,
7782,17807.900000,213.380000,183.850000,283,5.800000,
7733,17847.100000,213.270000,183.780000,285,5.300000,
7684,17886.700000,213.660000,184.050000,287,4.900000,
7637,17925.500000,213.840000,184.170000,290,4.400000,
7589,17964.700000,213.730000,184.090000,293,4.000000,
7545,18000.800000,213.470000,183.910000,294,3.700000,
7500,18038.600000,213.210000,183.730000,291,3.500000,
7477,18057.900000,213.080000,183.640000,288,3.400000,
7409,18114.600000,212.690000,183.370000,276,3.700000,
7367,18149.600000,212.560000,183.280000,269,4.200000,
7326,18184.500000,212.500000,183.240000,265,4.800000,
7283,18221.500000,212.460000,183.220000,264,5.500000,
7240,18258.500000,212.390000,183.160000,265,6.200000,
7197,18295.600000,212.630000,183.330000,268,6.700000,
7154,18332.700000,212.830000,183.470000,272,7.100000,
7112,18368.800000,212.820000,183.470000,275,7.300000,
7074,18402.400000,212.930000,183.540000,278,7.500000,
7036,18436.200000,213.040000,183.620000,280,7.700000,
6993,18474.500000,213.000000,183.590000,280,7.800000,
6952,18511.400000,213.000000,183.590000,280,8.000000,
6910,18548.900000,213.180000,183.720000,280,8.200000,
6868,18586.900000,213.270000,183.780000,279,8.400000,
6827,18624.300000,213.290000,183.790000,278,8.700000,
6787,18660.900000,213.180000,183.710000,278,8.900000,
6747,18697.500000,213.050000,183.620000,278,9.100000,
6706,18736.100000,213.030000,183.610000,279,9.300000,
6666,18773.600000,213.060000,183.630000,281,9.500000,
6625,18811.800000,213.210000,183.740000,283,9.600000,
6583,18851.500000,213.360000,183.840000,286,9.700000,
6540,18891.900000,213.340000,183.820000,288,9.900000,
6499,18931.400000,213.240000,183.760000,290,10.000000,
6459,18969.900000,213.110000,183.670000,291,10.100000,
6421,19007.200000,212.940000,183.550000,290,10.200000,
6381,19045.700000,212.940000,183.550000,288,10.300000,
6342,19084.400000,212.980000,183.570000,286,10.500000,
6303,19122.600000,212.960000,183.560000,283,10.700000,
6263,19162.000000,213.070000,183.640000,281,11.000000,
6226,19198.800000,212.880000,183.510000,279,11.400000,
6189,19236.000000,212.770000,183.430000,278,11.800000,
6150,19275.100000,212.880000,183.500000,278,12.200000,
6113,19313.400000,212.840000,183.480000,278,12.700000,
6076,19351.100000,213.100000,183.660000,279,13.100000,
6040,19387.900000,213.090000,183.650000,280,13.500000,
6006,19423.000000,213.150000,183.690000,282,13.600000,
5972,19458.700000,213.420000,183.880000,285,13.700000,
5939,19493.300000,213.380000,183.860000,288,13.500000,
5907,19527.500000,213.330000,183.820000,291,13.300000,
5873,19562.900000,213.290000,183.790000,294,12.900000,
5841,19597.400000,213.570000,183.980000,296,12.400000,
5807,19633.700000,213.750000,184.110000,298,12.000000,
5774,19669.500000,213.910000,184.220000,300,11.400000,
5740,19706.400000,214.010000,184.290000,302,11.000000,
5706,19743.700000,214.230000,184.440000,304,10.500000,
5672,19781.200000,214.020000,184.300000,306,10.200000,
5639,19818.000000,213.910000,184.220000,307,9.900000,
5607,19852.900000,213.780000,184.130000,308,9.700000,
5575,19888.900000,214.110000,184.360000,307,9.500000,
5544,19924.000000,214.130000,184.370000,305,9.500000,
5512,19960.200000,213.960000,184.250000,304,9.400000,
5479,19998.000000,213.790000,184.140000,304,9.400000,
5446,20035.300000,213.550000,183.970000,305,9.400000,
5415,20071.200000,213.450000,183.900000,306,9.300000,
5383,20108.300000,213.520000,183.950000,308,9.100000,
5350,20146.900000,213.380000,183.850000,310,8.900000,
5318,20183.800000,213.300000,183.800000,311,8.600000,
5288,20219.600000,213.410000,183.870000,311,8.300000,
5257,20256.000000,213.430000,183.890000,309,8.100000,
5227,20292.500000,213.550000,183.970000,306,8.100000,
5198,20326.800000,213.760000,184.120000,304,8.200000,
5170,20360.400000,214.030000,184.310000,302,8.300000,
5142,20395.200000,213.960000,184.260000,301,8.500000,
5113,20430.700000,213.880000,184.200000,301,8.500000,
5084,20465.800000,213.900000,184.210000,302,8.400000,
5056,20499.800000,213.840000,184.170000,303,8.100000,
5029,20534.400000,213.660000,184.040000,305,7.700000,
5000,20569.800000,213.390000,183.860000,308,7.300000,
4972,20605.500000,213.280000,183.790000,310,6.900000,
4944,20640.100000,213.390000,183.860000,313,6.700000,
4917,20674.300000,213.670000,184.050000,315,6.500000,
4889,20710.600000,213.670000,184.050000,316,6.300000,
4860,20746.900000,213.650000,184.040000,318,6.200000,
4833,20781.800000,213.630000,184.020000,321,6.000000,
4806,20817.700000,213.550000,183.970000,324,5.800000,
4780,20851.600000,213.590000,184.000000,328,5.600000,
4753,20886.300000,213.330000,183.820000,333,5.400000,
4728,20920.100000,213.030000,183.610000,337,5.300000,
4701,20955.900000,212.840000,183.480000,340,5.200000,
4674,20991.500000,212.710000,183.390000,341,5.100000,
4648,21026.200000,212.710000,183.390000,339,5.000000,
4622,21060.100000,212.660000,183.350000,335,4.800000,
4597,21094.900000,212.750000,183.410000,330,4.600000,
4571,21129.300000,212.930000,183.540000,324,4.400000,
4544,21166.200000,212.890000,183.510000,317,4.300000,
4518,21202.800000,212.670000,183.360000,312,4.300000,
4492,21238.500000,212.340000,183.130000,309,4.400000,
4465,21275.400000,212.030000,182.920000,309,4.600000,
4438,21313.800000,211.960000,182.860000,312,5.100000,
4409,21354.500000,211.990000,182.890000,316,5.700000,
4379,21396.200000,211.690000,182.680000,320,6.300000,
4350,21437.400000,211.420000,182.490000,324,7.000000,
4323,21475.700000,211.290000,182.400000,326,7.700000,
4296,21514.800000,211.540000,182.570000,328,8.200000,
4267,21557.400000,211.910000,182.830000,329,8.400000,
4235,21603.000000,212.070000,182.940000,330,8.300000,
4207,21645.300000,211.850000,182.790000,331,7.900000,
4183,21680.900000,211.760000,182.720000,332,7.200000,
4159,21715.700000,211.720000,182.700000,334,6.200000,
4136,21749.700000,211.960000,182.860000,337,5.100000,
4113,21784.300000,212.050000,182.930000,341,4.200000,
4090,21819.900000,212.200000,183.030000,348,3.400000,
4068,21853.700000,212.350000,183.130000,354,2.900000,
4045,21887.900000,212.270000,183.080000,359,2.600000,
4024,21920.600000,212.420000,183.180000,359,2.300000,
4002,21954.800000,212.450000,183.210000,354,2.100000,
3980,21989.500000,212.410000,183.180000,342,1.900000,
3969,22006.900000,212.450000,183.210000,335,1.900000,
3936,22058.900000,212.390000,183.170000,315,2.300000,
3913,22095.300000,212.450000,183.200000,307,2.900000,
3889,22132.900000,212.920000,183.540000,304,3.600000,
3866,22169.500000,213.180000,183.710000,304,4.400000,
3844,22206.000000,213.210000,183.740000,303,5.000000,
3822,22242.200000,213.230000,183.750000,303,5.400000,
3801,22276.400000,213.230000,183.750000,300,5.800000,
3780,22310.200000,213.470000,183.920000,296,6.100000,
3758,22346.700000,213.540000,183.970000,290,6.500000,
3735,22384.600000,213.370000,183.850000,284,7.400000,
3713,22422.700000,213.320000,183.810000,279,8.700000,
3689,22461.900000,213.560000,183.980000,277,10.200000,
3663,22506.900000,214.220000,184.440000,278,11.600000,
3636,22553.400000,214.690000,184.760000,279,12.800000,
3612,22595.200000,214.920000,184.920000,282,13.600000,
3590,22634.000000,215.140000,185.080000,285,14.000000,
3570,22669.200000,215.290000,185.180000,289,14.000000,
3550,22703.300000,215.400000,185.260000,292,13.900000,
3532,22736.700000,215.540000,185.350000,295,13.800000,
3512,22771.000000,215.450000,185.290000,298,13.700000,
3493,22805.600000,215.340000,185.210000,301,13.700000,
3473,22841.900000,215.190000,185.110000,302,13.700000,
3453,22878.300000,214.980000,184.960000,304,13.800000,
3432,22917.600000,214.810000,184.840000,305,13.900000,
3408,22960.400000,214.560000,184.670000,307,13.700000,
3380,23013.700000,214.280000,184.480000,309,13.400000,
3350,23068.900000,214.070000,184.330000,311,12.900000,
3321,23123.000000,213.900000,184.210000,313,12.400000,
3307,23150.300000,213.800000,184.150000,313,12.000000,
3263,23232.900000,213.360000,183.840000,313,11.000000,
3234,23288.500000,213.210000,183.730000,311,10.500000,
3207,23341.700000,213.300000,183.790000,306,10.000000,
3178,23398.800000,213.440000,183.900000,301,9.700000,
3149,23454.500000,213.510000,183.950000,294,9.500000,
3136,23481.200000,213.490000,183.930000,291,9.600000,
3096,23561.000000,213.360000,183.840000,283,10.100000,
3070,23613.800000,213.360000,183.840000,279,11.000000,
3044,23667.600000,213.650000,184.040000,277,12.100000,
3015,23726.900000,213.890000,184.210000,277,13.600000,
2986,23787.300000,214.170000,184.400000,277,15.200000,
2958,23847.600000,214.340000,184.520000,277,16.700000,
2931,23905.100000,214.310000,184.500000,277,17.800000,
2902,23966.500000,214.590000,184.700000,278,18.200000,
2876,24023.900000,214.630000,184.720000,279,18.200000,
2850,24080.700000,214.680000,184.760000,281,17.800000,
2823,24140.300000,214.470000,184.610000,283,17.400000,
2796,24200.000000,214.470000,184.610000,284,17.000000,
2770,24259.600000,214.190000,184.410000,286,16.800000,
2744,24317.100000,214.000000,184.280000,288,16.600000,
2719,24375.800000,213.960000,184.250000,289,16.500000,
2693,24436.600000,213.840000,184.180000,290,16.400000,
2667,24495.800000,213.730000,184.100000,289,16.300000,
2642,24554.300000,213.600000,184.000000,288,16.200000,
2618,24613.100000,213.590000,184.000000,286,16.100000,
2593,24672.400000,213.820000,184.160000,283,16.200000,
2569,24730.800000,214.300000,184.490000,282,16.400000,
