numer_sta,date,nb_niv,
07761,20241207130324,857,
p_niv,altitude,t,td,dd,ff,
19644,12103.300000,216.860000,186.260000,283,27.200000,
19604,12116.100000,216.780000,186.210000,282,27.300000,
19562,12129.700000,216.700000,186.160000,282,27.300000,
19518,12144.000000,216.590000,186.070000,282,27.300000,
19479,12156.800000,216.590000,186.070000,281,27.400000,
19433,12171.700000,216.550000,186.050000,281,27.400000,
19391,12185.300000,216.640000,186.110000,281,27.500000,
19350,12198.800000,216.970000,186.340000,281,27.700000,
19307,12213.000000,217.300000,186.570000,280,27.800000,
19263,12227.400000,217.420000,186.650000,280,27.900000,
19218,12242.300000,217.540000,186.730000,280,28.000000,
19179,12255.300000,217.670000,186.830000,280,28.100000,
19136,12269.500000,217.810000,186.920000,280,28.200000,
19098,12282.100000,218.070000,187.100000,280,28.200000,
19058,12295.600000,218.130000,187.140000,280,28.200000,
19013,12310.600000,218.340000,187.280000,280,28.200000,
18968,12326.000000,218.530000,187.410000,281,28.200000,
18926,12340.100000,218.690000,187.520000,281,28.100000,
18886,12353.600000,218.830000,187.620000,281,28.100000,
18846,12367.300000,219.110000,187.820000,282,28.000000,
18807,12380.400000,219.440000,188.040000,283,27.900000,
18761,12396.100000,219.440000,188.040000,283,27.700000,
18718,12410.800000,219.560000,188.120000,284,27.500000,
18676,12425.500000,219.660000,188.190000,285,27.300000,
18634,12439.800000,219.780000,188.270000,286,27.100000,
18594,12453.600000,220.020000,188.440000,287,26.800000,
18550,12468.800000,220.150000,188.530000,288,26.500000,
18510,12482.800000,220.210000,188.570000,288,26.200000,
18472,12496.100000,220.230000,188.580000,289,26.000000,
18431,12510.300000,220.250000,188.600000,289,25.700000,
18389,12525.100000,220.350000,188.670000,289,25.400000,
18350,12538.700000,220.450000,188.740000,289,25.200000,
18307,12554.000000,220.490000,188.770000,289,24.900000,
18271,12566.800000,220.410000,188.710000,289,24.700000,
18230,12581.000000,220.310000,188.640000,289,24.500000,
18190,12595.300000,220.240000,188.590000,289,24.300000,
18150,12609.400000,220.180000,188.550000,288,24.200000,
18107,12624.800000,220.180000,188.550000,288,24.100000,
18069,12638.500000,220.240000,188.590000,287,24.000000,
18030,12652.100000,220.200000,188.560000,287,24.000000,
17988,12667.400000,220.140000,188.520000,287,24.000000,
17950,12680.800000,220.140000,188.520000,287,24.000000,
17916,12693.100000,220.080000,188.480000,286,24.000000,
17875,12707.800000,220.030000,188.450000,286,24.100000,
17835,12722.500000,219.910000,188.360000,286,24.100000,
17796,12736.300000,219.790000,188.280000,286,24.200000,
17755,12751.100000,219.700000,188.220000,286,24.300000,
17719,12764.300000,219.620000,188.170000,286,24.400000,
17680,12778.300000,219.520000,188.100000,287,24.500000,
17642,12792.300000,219.480000,188.070000,287,24.600000,
17601,12807.400000,219.340000,187.970000,287,24.700000,
17562,12821.400000,219.240000,187.900000,287,24.700000,
17522,12836.300000,219.130000,187.830000,288,24.800000,
17481,12851.200000,219.070000,187.790000,288,24.900000,
17442,12865.500000,218.970000,187.720000,288,25.000000,
17403,12879.600000,218.830000,187.620000,288,25.000000,
17365,12893.900000,218.710000,187.540000,289,25.100000,
17324,12908.800000,218.640000,187.490000,289,25.100000,
17287,12922.700000,218.600000,187.470000,289,25.200000,
17251,12936.100000,218.500000,187.400000,289,25.200000,
17214,12949.800000,218.400000,187.330000,290,25.300000,
17171,12965.500000,218.360000,187.300000,290,25.300000,
17131,12980.400000,218.320000,187.270000,290,25.300000,
17095,12994.000000,218.320000,187.270000,290,25.300000,
17056,13008.800000,218.300000,187.260000,291,25.400000,
17017,13023.400000,218.220000,187.200000,291,25.300000,
16975,13039.000000,218.180000,187.170000,292,25.300000,
16936,13053.600000,218.080000,187.100000,292,25.300000,
16899,13067.600000,218.040000,187.080000,293,25.200000,
16862,13081.500000,217.920000,186.990000,293,25.100000,
16825,13095.700000,217.800000,186.910000,294,24.900000,
16787,13110.200000,217.680000,186.830000,294,24.800000,
16748,13124.900000,217.600000,186.770000,295,24.600000,
16711,13138.800000,217.520000,186.720000,296,24.400000,
16672,13153.800000,217.480000,186.690000,297,24.100000,
16633,13168.800000,217.440000,186.660000,297,23.900000,
16593,13184.200000,217.400000,186.640000,298,23.700000,
16557,13197.900000,217.380000,186.620000,299,23.400000,
16525,13210.400000,217.400000,186.640000,300,23.200000,
16486,13225.200000,217.330000,186.590000,301,23.000000,
16451,13238.800000,217.200000,186.500000,302,22.800000,
16415,13252.700000,217.120000,186.450000,303,22.500000,
16377,13267.300000,217.080000,186.420000,304,22.300000,
16339,13282.300000,217.080000,186.420000,305,22.200000,
16306,13295.100000,217.020000,186.380000,306,22.000000,
16271,13308.600000,216.950000,186.320000,307,21.900000,
16233,13323.600000,216.890000,186.280000,307,21.700000,
16197,13337.600000,216.810000,186.230000,308,21.600000,
16162,13351.500000,216.770000,186.200000,309,21.500000,
16122,13367.200000,216.850000,186.250000,309,21.400000,
16085,13381.500000,216.920000,186.310000,310,21.300000,
16049,13395.900000,216.820000,186.240000,310,21.200000,
16009,13411.700000,216.710000,186.160000,311,21.100000,
15972,13426.400000,216.590000,186.080000,311,21.100000,
15934,13441.300000,216.460000,185.980000,311,21.000000,
15896,13456.700000,216.340000,185.900000,311,21.000000,
15859,13471.300000,216.170000,185.780000,311,21.000000,
15820,13487.100000,216.030000,185.690000,311,20.900000,
15783,13501.800000,215.900000,185.600000,311,20.900000,
15745,13517.200000,215.740000,185.490000,311,20.800000,
15709,13531.300000,215.650000,185.430000,311,20.800000,
15673,13546.000000,215.510000,185.330000,311,20.700000,
15635,13561.000000,215.400000,185.250000,311,20.600000,
15600,13575.300000,215.280000,185.170000,311,20.600000,
15563,13590.100000,215.170000,185.100000,311,20.500000,
15527,13604.900000,215.000000,184.980000,311,20.500000,
15492,13619.000000,214.890000,184.900000,311,20.500000,
15453,13635.100000,214.730000,184.790000,311,20.500000,
15415,13650.600000,214.600000,184.700000,311,20.500000,
15376,13666.300000,214.530000,184.650000,311,20.500000,
15336,13682.500000,214.360000,184.530000,311,20.600000,
15300,13697.500000,214.230000,184.440000,311,20.700000,
15261,13713.600000,214.100000,184.350000,311,20.900000,
15227,13727.300000,213.980000,184.270000,311,21.100000,
15190,13742.700000,213.850000,184.180000,311,21.300000,
15153,13757.900000,213.720000,184.090000,311,21.500000,
15117,13772.600000,213.700000,184.080000,312,21.700000,
15079,13788.400000,213.630000,184.030000,312,22.000000,
15042,13803.800000,213.520000,183.950000,312,22.200000,
15004,13819.600000,213.410000,183.870000,312,22.400000,
14969,13834.300000,213.310000,183.810000,312,22.600000,
14933,13849.200000,213.240000,183.760000,313,22.800000,
14897,13864.300000,213.180000,183.720000,313,23.000000,
14862,13879.000000,213.130000,183.680000,313,23.200000,
14826,13894.200000,213.040000,183.610000,313,23.300000,
14792,13908.600000,212.920000,183.540000,314,23.400000,
14757,13923.300000,212.780000,183.430000,314,23.400000,
14720,13938.800000,212.700000,183.380000,314,23.500000,
14685,13953.800000,212.590000,183.310000,314,23.500000,
14648,13969.400000,212.470000,183.220000,315,23.600000,
14612,13984.500000,212.400000,183.170000,315,23.600000,
14577,13999.500000,212.270000,183.080000,315,23.600000,
14542,14014.600000,212.140000,182.990000,316,23.600000,
14505,14030.500000,212.050000,182.930000,316,23.600000,
14469,14045.900000,211.880000,182.810000,317,23.700000,
14432,14061.700000,211.750000,182.720000,318,23.700000,
14393,14078.400000,211.680000,182.670000,318,23.800000,
14358,14093.600000,211.600000,182.620000,319,23.900000,
14319,14110.500000,211.480000,182.530000,320,23.900000,
14285,14125.100000,211.400000,182.480000,321,24.000000,
14249,14140.800000,211.510000,182.550000,322,24.100000,
14214,14155.800000,211.840000,182.780000,322,24.100000,
14177,14172.000000,211.930000,182.850000,323,24.200000,
14140,14188.300000,211.910000,182.830000,324,24.200000,
14101,14205.200000,211.860000,182.790000,325,24.200000,
14065,14221.500000,211.750000,182.720000,326,24.100000,
14024,14239.200000,211.640000,182.640000,326,24.000000,
13990,14254.300000,211.560000,182.590000,327,23.800000,
13953,14270.600000,211.520000,182.560000,328,23.600000,
13919,14285.900000,211.490000,182.540000,328,23.400000,
13883,14301.700000,211.390000,182.470000,329,23.200000,
13848,14317.600000,211.320000,182.420000,330,22.900000,
13811,14334.100000,211.250000,182.370000,330,22.700000,
13775,14350.400000,211.230000,182.350000,331,22.400000,
13740,14365.700000,211.250000,182.370000,332,22.100000,
13703,14382.700000,211.230000,182.350000,332,21.800000,
13667,14399.000000,211.170000,182.310000,333,21.600000,
13630,14415.600000,211.120000,182.280000,334,21.300000,
13595,14431.700000,211.010000,182.200000,335,21.000000,
13558,14448.200000,210.900000,182.120000,336,20.600000,
13522,14464.600000,210.790000,182.050000,336,20.300000,
13487,14480.900000,210.730000,182.010000,337,20.000000,
13456,14495.200000,210.730000,182.010000,338,19.600000,
13421,14511.000000,210.800000,182.060000,339,19.300000,
13383,14528.400000,210.710000,181.990000,340,18.900000,
13352,14542.900000,210.650000,181.950000,340,18.600000,
13318,14558.400000,210.670000,181.970000,341,18.300000,
13282,14575.300000,210.600000,181.920000,342,17.900000,
13245,14592.200000,210.530000,181.860000,342,17.600000,
13209,14609.100000,210.430000,181.800000,342,17.300000,
13175,14624.800000,210.310000,181.710000,343,17.000000,
13142,14640.300000,210.210000,181.650000,343,16.700000,
13108,14656.600000,210.090000,181.560000,343,16.400000,
13073,14672.700000,209.980000,181.480000,342,16.100000,
13035,14690.600000,209.890000,181.420000,342,15.800000,
13000,14707.400000,209.790000,181.350000,342,15.500000,
12963,14724.900000,209.610000,181.230000,341,15.200000,
12926,14742.100000,209.540000,181.170000,340,14.900000,
12891,14758.900000,209.450000,181.110000,340,14.500000,
12856,14775.800000,209.320000,181.020000,339,14.100000,
12819,14793.100000,209.210000,180.940000,338,13.700000,
12786,14808.800000,209.050000,180.830000,337,13.400000,
12748,14827.100000,208.920000,180.740000,336,13.000000,
12714,14843.500000,208.830000,180.680000,335,12.600000,
12679,14860.500000,208.810000,180.660000,334,12.300000,
12645,14876.900000,208.680000,180.570000,332,12.000000,
12609,14894.200000,208.610000,180.520000,330,11.800000,
12573,14911.700000,208.540000,180.470000,328,11.600000,
12540,14927.700000,208.520000,180.460000,326,11.500000,
12506,14944.100000,208.450000,180.410000,323,11.400000,
12470,14961.800000,208.390000,180.370000,321,11.500000,
12436,14978.400000,208.370000,180.360000,318,11.600000,
12399,14996.700000,208.320000,180.320000,316,11.800000,
12364,15013.800000,208.240000,180.270000,314,12.000000,
12331,15030.300000,208.230000,180.250000,311,12.300000,
12296,15047.300000,208.150000,180.200000,309,12.700000,
12261,15064.700000,208.090000,180.160000,307,13.100000,
12227,15082.000000,208.190000,180.230000,306,13.500000,
12191,15099.900000,208.330000,180.330000,304,14.100000,
12151,15119.700000,208.420000,180.390000,303,14.600000,
12117,15136.900000,208.400000,180.380000,303,15.200000,
12082,15154.500000,208.420000,180.390000,302,15.800000,
12045,15173.400000,208.380000,180.360000,302,16.400000,
12013,15189.400000,208.400000,180.380000,302,17.000000,
11980,15206.500000,208.530000,180.460000,302,17.600000,
11942,15225.600000,208.740000,180.620000,303,18.300000,
11905,15244.500000,208.690000,180.580000,303,18.900000,
11869,15263.200000,208.630000,180.540000,304,19.500000,
11835,15280.800000,208.610000,180.520000,305,20.200000,
11799,15299.200000,208.850000,180.690000,306,20.700000,
11762,15318.300000,209.480000,181.130000,306,21.200000,
11727,15337.000000,210.130000,181.590000,307,21.700000,
11690,15356.000000,210.970000,182.170000,308,22.100000,
11655,15374.800000,211.150000,182.300000,308,22.400000,
11619,15393.900000,211.200000,182.340000,309,22.700000,
11584,15412.600000,211.400000,182.480000,309,22.900000,
11547,15432.500000,211.420000,182.490000,310,23.000000,
11512,15451.300000,211.440000,182.500000,310,23.100000,
11481,15467.800000,211.550000,182.580000,311,23.100000,
11463,15477.400000,211.640000,182.640000,311,23.100000,
11463,15477.400000,211.640000,182.640000,311,23.100000,
11378,15523.600000,211.470000,182.520000,312,22.800000,
11344,15542.200000,211.450000,182.510000,312,22.600000,
11311,15559.900000,211.420000,182.490000,312,22.400000,
11275,15579.800000,211.300000,182.410000,312,22.100000,
11241,15598.700000,211.180000,182.320000,312,21.900000,
11207,15617.200000,211.100000,182.270000,312,21.600000,
11173,15635.900000,211.060000,182.240000,312,21.300000,
11141,15653.500000,211.050000,182.230000,312,21.000000,
11109,15671.400000,210.990000,182.190000,313,20.700000,
11074,15690.900000,210.900000,182.120000,313,20.500000,
11042,15709.100000,210.770000,182.030000,314,20.300000,
11011,15726.000000,210.640000,181.950000,314,20.200000,
10980,15743.400000,210.570000,181.890000,315,20.100000,
10947,15762.200000,210.590000,181.910000,315,20.000000,
10913,15781.200000,210.600000,181.920000,316,19.900000,
10880,15800.000000,210.600000,181.920000,317,19.800000,
10848,15817.900000,210.580000,181.900000,317,19.700000,
10817,15835.900000,210.530000,181.870000,317,19.600000,
10786,15853.600000,210.690000,181.980000,318,19.500000,
10754,15871.700000,210.780000,182.040000,318,19.500000,
10721,15890.700000,210.820000,182.070000,318,19.500000,
10690,15908.700000,210.740000,182.020000,318,19.400000,
10659,15926.500000,210.650000,181.950000,318,19.400000,
10626,15945.900000,210.580000,181.900000,319,19.300000,
10594,15964.400000,210.500000,181.850000,319,19.200000,
10562,15983.000000,210.410000,181.780000,319,19.100000,
10531,16000.800000,210.360000,181.750000,320,19.000000,
10503,16017.300000,210.430000,181.800000,320,18.900000,
10471,16035.900000,210.560000,181.890000,321,18.700000,
10441,16054.000000,210.760000,182.020000,321,18.500000,
10411,16071.800000,210.860000,182.100000,322,18.200000,
10378,16091.400000,210.920000,182.140000,323,17.900000,
10346,16110.600000,210.950000,182.160000,323,17.600000,
10315,16128.900000,211.010000,182.200000,324,17.200000,
10286,16146.400000,211.040000,182.230000,324,16.800000,
10254,16165.500000,210.970000,182.170000,324,16.500000,
10221,16185.100000,210.820000,182.070000,324,16.200000,
10191,16203.600000,210.710000,181.990000,323,15.900000,
10158,16223.600000,210.550000,181.880000,322,15.700000,
10129,16241.200000,210.400000,181.780000,321,15.500000,
10097,16260.300000,210.240000,181.660000,320,15.400000,
10067,16279.000000,210.130000,181.590000,319,15.400000,
10035,16298.400000,210.130000,181.590000,317,15.300000,
10005,16316.900000,210.130000,181.580000,316,15.300000,
9974,16336.000000,210.050000,181.530000,315,15.300000,
9945,16354.100000,209.940000,181.460000,315,15.300000,
9916,16372.100000,209.870000,181.410000,314,15.300000,
9886,16390.600000,209.760000,181.330000,314,15.400000,
9855,16409.700000,209.630000,181.240000,314,15.500000,
9824,16429.300000,209.590000,181.210000,314,15.600000,
9793,16448.700000,209.740000,181.310000,314,15.800000,
9762,16468.000000,209.760000,181.330000,315,16.000000,
9731,16487.600000,209.790000,181.350000,315,16.300000,
9699,16507.900000,209.810000,181.360000,315,16.600000,
9668,16527.100000,209.920000,181.440000,315,17.000000,
9637,16546.900000,210.350000,181.740000,315,17.500000,
9605,16567.400000,211.060000,182.240000,315,17.900000,
9574,16587.700000,211.130000,182.290000,315,18.300000,
9542,16608.300000,211.280000,182.390000,315,18.600000,
9511,16628.600000,211.760000,182.720000,315,18.700000,
9481,16648.100000,211.980000,182.880000,315,18.700000,
9449,16668.900000,211.970000,182.880000,315,18.600000,
9419,16688.700000,212.010000,182.900000,315,18.400000,
9390,16707.700000,212.440000,183.200000,316,18.100000,
9362,16726.600000,212.750000,183.420000,316,17.700000,
9332,16746.200000,212.660000,183.350000,317,17.400000,
9303,16765.600000,212.600000,183.310000,317,16.900000,
9277,16783.300000,212.920000,183.530000,317,16.500000,
9247,16803.200000,213.060000,183.630000,317,16.100000,
9217,16823.800000,213.650000,184.040000,318,15.700000,
9186,16844.500000,213.630000,184.030000,318,15.300000,
9156,16865.300000,213.560000,183.980000,318,15.000000,
9127,16885.300000,213.450000,183.900000,318,14.600000,
9096,16906.500000,213.330000,183.820000,318,14.200000,
9065,16927.400000,213.200000,183.730000,318,13.800000,
9033,16949.500000,213.060000,183.630000,318,13.400000,
9002,16970.800000,213.070000,183.640000,319,13.000000,
8972,16992.000000,213.070000,183.640000,319,12.600000,
8942,17012.400000,213.030000,183.610000,319,12.300000,
8913,17032.900000,212.960000,183.560000,320,11.900000,
8883,17054.100000,212.890000,183.510000,320,11.700000,
8854,17074.600000,212.760000,183.420000,321,11.500000,
8823,17096.400000,212.680000,183.370000,322,11.300000,
8792,17118.100000,212.550000,183.280000,322,11.200000,
8762,17139.400000,212.400000,183.170000,323,11.100000,
8732,17161.100000,212.320000,183.120000,323,11.100000,
8702,17182.500000,212.420000,183.190000,324,11.000000,
8671,17204.700000,213.010000,183.590000,324,11.000000,
8642,17225.300000,213.560000,183.980000,325,10.900000,
8613,17246.100000,213.760000,184.120000,326,10.900000,
8583,17268.100000,213.780000,184.130000,327,10.800000,
8555,17288.300000,213.990000,184.270000,328,10.600000,
8526,17309.500000,214.100000,184.350000,329,10.500000,
8511,17320.400000,214.130000,184.380000,330,10.400000,
8468,17352.500000,214.020000,184.300000,332,10.100000,
8438,17375.100000,213.940000,184.250000,333,9.900000,
8409,17396.500000,213.850000,184.180000,334,9.700000,
8379,17418.500000,213.680000,184.060000,335,9.400000,
8348,17441.500000,213.510000,183.950000,336,9.000000,
8318,17464.100000,213.380000,183.860000,337,8.600000,
8288,17487.000000,213.270000,183.780000,337,8.100000,
8259,17508.900000,213.270000,183.780000,337,7.700000,
8229,17531.300000,213.250000,183.760000,336,7.300000,
8203,17551.300000,213.160000,183.700000,335,7.000000,
8174,17573.200000,213.120000,183.670000,333,6.700000,
8145,17595.200000,213.080000,183.650000,331,6.400000,
8116,17617.500000,213.120000,183.670000,329,6.200000,
8088,17639.600000,212.950000,183.560000,327,6.000000,
8058,17662.800000,212.750000,183.410000,326,6.000000,
8028,17685.700000,212.570000,183.290000,325,6.000000,
7999,17707.900000,212.420000,183.180000,325,6.000000,
7970,17730.700000,212.370000,183.150000,325,6.100000,
7942,17752.900000,212.320000,183.110000,326,6.100000,
7913,17775.200000,212.260000,183.070000,327,6.200000,
7884,17798.500000,212.330000,183.130000,329,6.200000,
7856,17820.300000,212.600000,183.310000,330,6.300000,
7828,17842.400000,212.850000,183.490000,331,6.400000,
7801,17863.900000,212.700000,183.380000,333,6.500000,
7774,17885.800000,212.590000,183.310000,334,6.500000,
7746,17908.100000,212.450000,183.200000,335,6.600000,
7719,17930.200000,212.290000,183.100000,335,6.600000,
7690,17953.000000,212.140000,182.990000,336,6.700000,
7662,17976.300000,212.030000,182.910000,336,6.700000,
7636,17996.700000,211.830000,182.770000,336,6.700000,
7609,18018.900000,211.660000,182.660000,336,6.700000,
7581,18041.900000,211.530000,182.570000,335,6.800000,
7554,18064.300000,211.510000,182.550000,334,6.900000,
7527,18086.400000,211.380000,182.460000,333,6.900000,
7499,18108.900000,211.180000,182.320000,332,7.000000,
7471,18132.500000,211.050000,182.230000,331,7.200000,
7440,18157.500000,210.980000,182.180000,330,7.300000,
7410,18182.600000,210.830000,182.080000,329,7.400000,
7385,18204.100000,210.700000,181.990000,327,7.700000,
7359,18225.600000,210.650000,181.950000,325,7.900000,
7332,18248.200000,210.570000,181.900000,323,8.200000,
7304,18271.600000,210.590000,181.910000,320,8.500000,
7276,18295.600000,210.770000,182.040000,317,8.900000,
7249,18318.500000,211.240000,182.370000,314,9.400000,
7222,18341.400000,211.370000,182.450000,311,9.900000,
7194,18365.500000,211.370000,182.450000,308,10.600000,
7166,18389.700000,211.310000,182.420000,304,11.300000,
7137,18414.500000,211.260000,182.380000,302,12.100000,
7108,18439.900000,211.240000,182.360000,299,12.900000,
7082,18462.600000,211.170000,182.310000,297,13.700000,
7055,18486.300000,211.110000,182.270000,296,14.400000,
7028,18509.900000,211.050000,182.230000,296,14.900000,
7000,18534.200000,211.050000,182.230000,296,15.200000,
6972,18558.900000,211.070000,182.240000,297,15.400000,
6958,18571.400000,211.050000,182.230000,297,15.400000,
6919,18606.200000,211.290000,182.400000,299,14.800000,
6892,18630.600000,211.750000,182.720000,300,14.200000,
6863,18656.900000,212.220000,183.050000,301,13.300000,
6834,18683.200000,212.640000,183.340000,302,12.400000,
6807,18707.600000,212.720000,183.390000,303,11.400000,
6782,18730.900000,212.600000,183.310000,303,10.500000,
6755,18755.500000,212.540000,183.270000,303,9.800000,
6728,18780.700000,212.460000,183.220000,302,9.100000,
6702,18804.500000,212.460000,183.220000,301,8.500000,
6677,18827.500000,212.370000,183.150000,300,8.000000,
6651,18852.100000,212.160000,183.000000,298,7.400000,
6624,18877.400000,211.990000,182.890000,297,7.000000,
6597,18902.800000,211.810000,182.760000,295,6.700000,
6569,18928.800000,211.640000,182.640000,294,6.400000,
6542,18954.100000,211.460000,182.510000,293,6.300000,
6517,18978.000000,211.380000,182.460000,293,6.200000,
6492,19002.200000,211.330000,182.420000,293,6.300000,
6465,19028.000000,211.210000,182.350000,293,6.400000,
6436,19055.000000,211.090000,182.260000,294,6.600000,
6411,19079.500000,210.970000,182.180000,295,6.800000,
6386,19103.900000,210.850000,182.090000,296,7.100000,
6360,19128.700000,210.830000,182.070000,296,7.300000,
6334,19154.400000,210.700000,181.980000,297,7.500000,
6306,19181.000000,210.550000,181.880000,298,7.600000,
6280,19207.100000,210.400000,181.780000,299,7.700000,
6254,19232.800000,210.290000,181.700000,300,7.800000,
6228,19257.500000,210.180000,181.620000,302,7.700000,
6202,19283.400000,210.130000,181.590000,304,7.600000,
6176,19309.400000,210.080000,181.560000,306,7.400000,
6150,19335.300000,210.030000,181.520000,310,7.300000,
6124,19361.200000,210.000000,181.490000,314,7.100000,
6100,19386.100000,209.950000,181.460000,319,7.000000,
6075,19411.000000,209.910000,181.430000,324,7.000000,
6063,19423.500000,209.890000,181.420000,327,6.900000,
6024,19462.600000,209.870000,181.400000,335,6.900000,
5998,19489.700000,210.150000,181.600000,341,6.800000,
5971,19516.800000,210.630000,181.940000,347,6.700000,
5945,19543.900000,211.120000,182.280000,352,6.500000,
5920,19569.600000,211.630000,182.640000,357,6.300000,
5895,19596.000000,211.680000,182.670000,2,6.000000,
5870,19622.500000,211.720000,182.700000,5,5.600000,
5845,19649.000000,211.760000,182.730000,8,5.200000,
5820,19675.800000,211.810000,182.760000,10,4.700000,
5796,19702.500000,211.850000,182.790000,11,4.100000,
5771,19729.200000,211.890000,182.820000,13,3.600000,
5746,19755.900000,211.940000,182.850000,14,3.000000,
5721,19782.600000,211.980000,182.880000,15,2.400000,
5697,19809.300000,212.030000,182.910000,17,1.800000,
5672,19836.000000,212.070000,182.940000,20,1.200000,
5647,19862.800000,212.110000,182.970000,27,0.600000,
5622,19889.700000,212.110000,182.970000,80,0.100000,
5598,19916.400000,212.070000,182.940000,183,0.400000,
5574,19943.400000,212.090000,182.960000,195,0.800000,
5549,19970.900000,212.150000,183.000000,202,1.100000,
5525,19997.700000,212.170000,183.010000,210,1.300000,
5501,20025.000000,212.050000,182.930000,219,1.400000,
5477,20052.300000,211.940000,182.850000,231,1.500000,
5453,20079.300000,211.870000,182.800000,244,1.600000,
5430,20106.000000,211.850000,182.790000,257,1.800000,
5407,20132.600000,211.820000,182.770000,266,2.100000,
5383,20159.300000,211.790000,182.750000,272,2.300000,
5360,20185.800000,211.750000,182.720000,278,2.400000,
5336,20214.200000,211.810000,182.760000,281,2.500000,
5311,20242.800000,211.740000,182.720000,285,2.500000,
5287,20271.100000,211.690000,182.670000,289,2.500000,
5264,20298.300000,211.850000,182.790000,294,2.500000,
5242,20324.800000,212.220000,183.050000,300,2.500000,
5219,20351.200000,212.600000,183.310000,308,2.600000,
5196,20378.400000,212.560000,183.280000,316,2.800000,
5174,20404.800000,212.490000,183.230000,322,3.100000,
5152,20432.000000,212.360000,183.150000,326,3.600000,
5129,20459.600000,212.260000,183.080000,329,4.200000,
5106,20487.900000,212.210000,183.040000,330,4.700000,
5083,20516.000000,212.150000,183.000000,330,5.300000,
5060,20543.300000,212.090000,182.950000,330,5.900000,
5038,20570.200000,212.070000,182.940000,331,6.400000,
5017,20597.100000,211.820000,182.770000,332,6.700000,
4994,20625.000000,211.620000,182.630000,333,6.900000,
