numer_sta,date,nb_niv,
07761,20241204124737,1281,
p_niv,altitude,t,td,dd,ff,
33407,8422.700000,228.650000,226.990000,268,19.900000,
33366,8431.000000,228.510000,226.780000,269,19.900000,
33322,8439.900000,228.460000,226.660000,269,19.800000,
33281,8448.200000,228.410000,226.550000,269,19.700000,
33237,8457.000000,228.280000,226.380000,270,19.600000,
33195,8465.300000,228.200000,226.290000,270,19.500000,
33147,8474.900000,228.120000,226.190000,270,19.400000,
33108,8482.800000,228.050000,226.100000,271,19.300000,
33072,8490.200000,227.970000,225.990000,271,19.200000,
33025,8499.700000,227.890000,225.900000,271,19.100000,
32981,8508.500000,227.790000,225.780000,271,18.900000,
32937,8517.400000,227.710000,225.680000,271,18.800000,
32894,8526.200000,227.690000,225.630000,271,18.700000,
32846,8535.900000,227.610000,225.580000,271,18.600000,
32801,8545.000000,227.530000,225.540000,270,18.500000,
32761,8553.100000,227.430000,225.460000,270,18.400000,
32720,8561.500000,227.360000,225.390000,270,18.400000,
32683,8569.100000,227.300000,225.350000,270,18.300000,
32641,8577.600000,227.230000,225.290000,269,18.200000,
32595,8586.900000,227.150000,225.230000,269,18.100000,
32557,8594.600000,227.050000,225.150000,269,18.000000,
32520,8602.300000,226.980000,225.070000,269,18.000000,
32481,8610.200000,226.930000,225.050000,269,17.900000,
32435,8619.700000,226.830000,224.970000,268,17.900000,
32387,8629.400000,226.780000,224.950000,268,17.800000,
32339,8639.300000,226.680000,224.890000,267,17.700000,
32293,8648.800000,226.580000,224.830000,267,17.600000,
32252,8657.100000,226.510000,224.790000,267,17.500000,
32206,8666.700000,226.440000,224.750000,266,17.500000,
32163,8675.500000,226.340000,224.680000,266,17.400000,
32123,8683.700000,226.290000,224.660000,266,17.400000,
32078,8692.900000,226.190000,224.590000,266,17.400000,
32045,8699.900000,226.090000,224.530000,265,17.300000,
32002,8708.800000,226.050000,224.510000,265,17.300000,
31955,8718.400000,225.950000,224.440000,265,17.400000,
31913,8727.100000,225.880000,224.390000,265,17.400000,
31869,8736.400000,225.800000,224.350000,265,17.400000,
31825,8745.500000,225.710000,224.270000,265,17.500000,
31778,8755.100000,225.630000,224.220000,265,17.500000,
31734,8764.400000,225.560000,224.160000,265,17.600000,
31693,8772.800000,225.460000,224.060000,265,17.600000,
31650,8781.700000,225.390000,224.000000,265,17.600000,
31605,8791.300000,225.340000,223.950000,265,17.600000,
31562,8800.200000,225.220000,223.800000,264,17.700000,
31521,8808.700000,225.150000,223.710000,264,17.700000,
31482,8816.900000,225.060000,223.590000,264,17.800000,
31443,8825.100000,224.990000,223.500000,264,17.800000,
31395,8835.200000,224.890000,223.410000,264,17.900000,
31346,8845.400000,224.800000,223.310000,264,18.000000,
31303,8854.500000,224.730000,223.230000,264,18.100000,
31257,8864.100000,224.660000,223.160000,264,18.200000,
31223,8871.300000,224.560000,223.080000,264,18.300000,
31182,8880.000000,224.520000,223.020000,264,18.400000,
31143,8888.100000,224.450000,222.970000,264,18.500000,
31098,8897.600000,224.400000,222.970000,264,18.700000,
31054,8907.000000,224.310000,222.930000,263,18.800000,
31010,8916.300000,224.210000,222.880000,263,18.900000,
30968,8925.200000,224.120000,222.830000,263,19.000000,
30922,8934.800000,224.070000,222.830000,263,19.100000,
30880,8943.800000,223.980000,222.770000,262,19.200000,
30836,8953.100000,223.910000,222.750000,262,19.300000,
30795,8961.800000,223.820000,222.690000,262,19.400000,
30751,8971.200000,223.730000,222.660000,261,19.500000,
30705,8981.100000,223.640000,222.600000,261,19.600000,
30667,8989.100000,223.550000,222.570000,260,19.700000,
30620,8999.200000,223.430000,222.510000,260,19.900000,
30573,9009.200000,223.370000,222.490000,260,20.100000,
30532,9018.100000,223.280000,222.460000,259,20.300000,
30491,9026.700000,223.190000,222.430000,259,20.500000,
30452,9035.100000,223.120000,222.420000,259,20.800000,
30414,9043.300000,223.050000,222.410000,258,21.000000,
30371,9052.600000,222.940000,222.380000,258,21.300000,
30328,9061.800000,222.870000,222.330000,258,21.500000,
30283,9071.400000,222.780000,222.320000,257,21.800000,
30238,9081.200000,222.670000,222.220000,257,22.000000,
30193,9090.800000,222.610000,222.190000,257,22.200000,
30146,9101.100000,222.520000,222.110000,256,22.500000,
30105,9109.800000,222.430000,222.060000,256,22.700000,
30061,9119.400000,222.390000,222.030000,256,23.000000,
30018,9128.600000,222.280000,221.960000,256,23.200000,
29975,9138.000000,222.190000,221.890000,256,23.500000,
29936,9146.600000,222.100000,221.840000,256,23.800000,
29887,9157.100000,222.020000,221.800000,257,24.000000,
29835,9168.400000,221.910000,221.690000,257,24.300000,
29796,9177.000000,221.850000,221.580000,257,24.500000,
29757,9185.600000,221.740000,221.410000,258,24.600000,
29714,9194.900000,221.650000,221.250000,258,24.700000,
29668,9205.000000,221.570000,221.060000,259,24.800000,
29629,9213.500000,221.480000,220.890000,259,24.800000,
29588,9222.400000,221.420000,220.690000,259,24.800000,
29542,9232.500000,221.330000,220.440000,259,24.700000,
29503,9241.100000,221.210000,220.150000,260,24.700000,
29459,9250.700000,221.120000,219.920000,260,24.700000,
29412,9261.100000,221.080000,219.700000,260,24.700000,
29371,9270.200000,221.060000,219.610000,260,24.700000,
29324,9280.400000,220.990000,219.380000,260,24.700000,
29280,9290.200000,220.910000,219.250000,260,24.800000,
29241,9298.900000,220.810000,219.070000,261,24.800000,
29196,9308.700000,220.720000,218.940000,261,24.800000,
29149,9319.100000,220.660000,218.800000,261,24.800000,
29108,9328.300000,220.550000,218.610000,261,24.800000,
29063,9338.300000,220.450000,218.420000,261,24.800000,
29025,9346.600000,220.390000,218.260000,261,24.700000,
28982,9356.200000,220.310000,218.030000,261,24.700000,
28935,9366.700000,220.220000,217.820000,261,24.700000,
28906,9373.100000,220.160000,217.680000,261,24.600000,
28870,9381.200000,220.060000,217.450000,261,24.600000,
28830,9390.200000,220.000000,217.280000,260,24.700000,
28788,9399.500000,219.870000,217.050000,260,24.700000,
28751,9407.900000,219.810000,216.900000,260,24.700000,
28704,9418.400000,219.730000,216.710000,260,24.800000,
28665,9427.200000,219.690000,216.600000,260,24.900000,
28629,9435.000000,219.610000,216.510000,260,25.000000,
28587,9444.600000,219.510000,216.370000,261,25.000000,
28548,9453.300000,219.400000,216.230000,261,25.000000,
28504,9463.200000,219.320000,216.120000,261,25.000000,
28463,9472.600000,219.240000,216.030000,261,25.000000,
28422,9481.800000,219.180000,215.950000,262,25.000000,
28382,9490.800000,219.080000,215.850000,262,24.900000,
28344,9499.300000,218.960000,215.750000,262,24.900000,
28295,9510.500000,218.860000,215.610000,262,24.900000,
28246,9521.600000,218.750000,215.480000,262,24.800000,
28199,9532.200000,218.670000,215.390000,262,24.800000,
28156,9542.100000,218.570000,215.290000,262,24.800000,
28115,9551.400000,218.490000,215.160000,262,24.800000,
28073,9560.800000,218.390000,215.060000,262,24.700000,
28033,9569.900000,218.310000,214.970000,263,24.700000,
27991,9579.600000,218.190000,214.890000,263,24.700000,
27949,9589.200000,218.110000,214.820000,263,24.700000,
27907,9598.800000,217.990000,214.650000,263,24.700000,
27865,9608.400000,217.890000,214.520000,263,24.800000,
27821,9618.300000,217.810000,214.440000,263,24.800000,
27776,9628.800000,217.730000,214.330000,264,24.900000,
27724,9640.700000,217.620000,214.160000,264,24.900000,
27680,9650.900000,217.540000,214.070000,264,24.900000,
27638,9660.500000,217.440000,213.980000,265,25.000000,
27598,9669.700000,217.340000,213.900000,265,25.100000,
27553,9680.100000,217.260000,213.780000,265,25.100000,
27508,9690.500000,217.160000,213.660000,265,25.200000,
27462,9701.200000,217.120000,213.640000,266,25.300000,
27417,9711.600000,217.030000,213.550000,266,25.400000,
27369,9722.600000,216.970000,213.500000,266,25.400000,
27326,9732.600000,216.910000,213.450000,267,25.500000,
27287,9741.700000,216.850000,213.430000,267,25.600000,
27247,9751.100000,216.770000,213.560000,267,25.700000,
27203,9761.400000,216.750000,213.420000,268,25.800000,
27154,9772.800000,216.670000,213.320000,268,25.900000,
27106,9783.800000,216.600000,213.160000,268,26.000000,
27060,9794.700000,216.500000,213.010000,269,26.100000,
27014,9805.400000,216.400000,212.780000,269,26.200000,
26968,9816.400000,216.310000,212.500000,269,26.200000,
26925,9826.400000,216.210000,212.190000,269,26.300000,
26905,9831.000000,216.170000,212.040000,269,26.300000,
26842,9845.900000,216.060000,211.540000,270,26.200000,
26800,9855.900000,215.960000,211.130000,270,26.200000,
26753,9866.900000,215.880000,210.700000,270,26.100000,
26732,9872.000000,215.850000,210.460000,270,26.100000,
26665,9887.800000,215.830000,209.840000,270,26.000000,
26620,9898.400000,215.960000,209.540000,270,25.900000,
26573,9909.500000,216.210000,209.400000,269,25.700000,
26526,9920.700000,216.300000,209.200000,269,25.600000,
26485,9930.500000,216.280000,208.960000,269,25.500000,
26446,9939.900000,216.320000,208.790000,268,25.400000,
26403,9950.100000,216.340000,208.630000,268,25.300000,
26358,9961.100000,216.340000,208.490000,268,25.200000,
26313,9971.800000,216.360000,208.330000,267,25.000000,
26290,9977.300000,216.340000,208.220000,267,25.000000,
26231,9991.600000,216.320000,208.180000,267,24.700000,
26190,10001.600000,216.240000,208.030000,266,24.600000,
26144,10012.500000,216.180000,207.860000,266,24.500000,
26101,10023.000000,216.150000,207.690000,265,24.400000,
26054,10034.300000,216.110000,207.600000,265,24.300000,
26011,10045.000000,216.070000,207.470000,264,24.200000,
25968,10055.300000,215.970000,207.320000,264,24.100000,
25925,10065.700000,215.890000,207.170000,264,24.100000,
25883,10076.200000,215.820000,207.030000,264,24.000000,
25839,10086.700000,215.720000,206.940000,264,23.900000,
25798,10096.800000,215.610000,206.750000,264,23.900000,
25752,10108.100000,215.510000,206.560000,264,23.800000,
25705,10119.600000,215.460000,206.360000,264,23.700000,
25659,10130.900000,215.460000,206.360000,264,23.600000,
25614,10141.900000,215.400000,206.270000,264,23.500000,
25565,10154.100000,215.340000,206.130000,264,23.300000,
25521,10165.000000,215.230000,205.900000,264,23.200000,
25475,10176.400000,215.190000,205.800000,264,23.000000,
25430,10187.500000,215.090000,205.590000,265,22.800000,
25378,10200.200000,214.980000,205.290000,265,22.600000,
25327,10213.000000,214.890000,205.030000,265,22.400000,
25274,10226.000000,214.750000,204.710000,265,22.300000,
25225,10238.300000,214.640000,204.400000,266,22.100000,
25175,10250.800000,214.530000,204.060000,266,21.900000,
25128,10262.600000,214.440000,203.650000,266,21.700000,
25082,10274.000000,214.360000,203.230000,267,21.600000,
25035,10285.900000,214.290000,202.830000,267,21.400000,
24984,10298.600000,214.270000,202.600000,267,21.300000,
24936,10310.700000,214.210000,202.170000,268,21.200000,
24890,10322.100000,214.280000,201.940000,268,21.100000,
24847,10333.100000,214.320000,201.650000,268,21.000000,
24805,10343.600000,214.320000,201.380000,268,20.800000,
24764,10354.000000,214.320000,201.140000,269,20.700000,
24718,10365.800000,214.360000,200.860000,269,20.700000,
24667,10378.600000,214.430000,200.680000,269,20.600000,
24623,10389.800000,214.560000,200.640000,269,20.600000,
24577,10401.600000,214.670000,200.660000,269,20.600000,
24535,10412.300000,214.770000,200.490000,269,20.600000,
24487,10424.600000,214.750000,200.340000,269,20.600000,
24441,10436.500000,214.710000,200.000000,269,20.600000,
24396,10448.100000,214.800000,199.900000,269,20.700000,
24353,10459.100000,215.060000,200.010000,269,20.800000,
24307,10471.200000,215.040000,199.710000,269,21.000000,
24257,10483.900000,214.950000,199.310000,268,21.100000,
24208,10496.700000,214.870000,199.050000,268,21.300000,
24160,10509.100000,214.860000,198.930000,268,21.500000,
24115,10520.900000,214.780000,198.500000,268,21.700000,
24065,10534.100000,214.700000,198.190000,268,21.900000,
24023,10544.900000,214.630000,197.930000,268,22.100000,
23978,10556.800000,214.570000,197.690000,268,22.300000,
23936,10567.900000,214.570000,197.610000,269,22.400000,
23892,10579.400000,214.760000,197.460000,269,22.600000,
23849,10590.800000,215.020000,197.470000,269,22.700000,
23806,10602.000000,215.320000,197.610000,270,22.700000,
23764,10613.000000,215.510000,197.670000,270,22.800000,
23722,10624.300000,215.660000,197.690000,270,22.800000,
23678,10635.900000,215.830000,197.610000,271,22.900000,
23635,10647.700000,215.910000,197.430000,271,22.900000,
23589,10659.800000,215.850000,197.220000,272,22.800000,
23549,10670.600000,215.760000,196.860000,272,22.800000,
23509,10681.300000,215.660000,196.550000,273,22.700000,
23463,10693.600000,215.600000,196.270000,274,22.600000,
23417,10706.000000,215.580000,195.950000,274,22.500000,
23375,10717.400000,215.620000,195.800000,275,22.500000,
23332,10728.900000,215.560000,195.630000,275,22.400000,
23293,10739.500000,215.510000,195.390000,276,22.400000,
23253,10750.400000,215.540000,195.310000,276,22.500000,
23212,10761.500000,215.450000,194.870000,276,22.500000,
23172,10772.400000,215.350000,194.580000,277,22.600000,
23132,10783.300000,215.280000,194.260000,277,22.700000,
23092,10794.300000,215.220000,194.080000,277,22.900000,
23049,10806.000000,215.240000,193.940000,278,23.000000,
23002,10818.700000,215.370000,193.670000,278,23.200000,
22959,10830.600000,215.270000,193.220000,279,23.300000,
22918,10841.700000,215.220000,192.960000,279,23.400000,
22876,10853.400000,215.100000,192.550000,279,23.600000,
22833,10865.200000,215.080000,192.200000,279,23.600000,
22791,10876.900000,215.060000,191.810000,280,23.700000,
22751,10887.800000,215.050000,191.650000,280,23.700000,
22710,10899.100000,215.160000,191.090000,280,23.700000,
22669,10910.700000,215.310000,190.890000,281,23.700000,
22623,10923.400000,215.380000,190.380000,281,23.600000,
22580,10935.500000,215.400000,189.980000,281,23.500000,
22537,10947.500000,215.500000,189.740000,282,23.400000,
22500,10957.800000,215.460000,189.050000,283,23.200000,
22461,10968.900000,215.400000,188.360000,283,23.000000,
22421,10980.100000,215.400000,187.900000,284,22.800000,
22381,10991.300000,215.360000,186.560000,284,22.600000,
22339,11003.100000,215.440000,186.420000,285,22.300000,
22297,11015.000000,215.590000,185.600000,285,22.000000,
22253,11027.400000,215.760000,185.500000,286,21.700000,
22208,11040.100000,215.910000,185.610000,286,21.300000,
22166,11052.000000,215.950000,185.630000,287,21.000000,
22125,11064.000000,215.930000,185.620000,287,20.600000,
22087,11074.700000,215.950000,185.630000,288,20.300000,
22048,11085.900000,215.990000,185.660000,288,20.000000,
22029,11091.500000,215.990000,185.660000,288,19.900000,
21966,11109.600000,215.980000,185.660000,288,19.500000,
21924,11121.700000,215.970000,185.650000,288,19.300000,
21886,11132.400000,215.950000,185.630000,288,19.100000,
21848,11143.600000,215.980000,185.660000,287,18.800000,
21806,11155.800000,215.980000,185.660000,287,18.600000,
21764,11167.800000,216.020000,185.680000,286,18.300000,
21721,11180.300000,216.150000,185.780000,286,18.000000,
21679,11192.700000,216.540000,186.040000,285,17.700000,
21638,11204.700000,216.830000,186.240000,285,17.500000,
21594,11217.600000,217.020000,186.380000,284,17.200000,
21548,11231.100000,216.980000,186.350000,284,17.000000,
21502,11244.600000,216.940000,186.320000,283,16.800000,
21463,11256.100000,217.060000,186.400000,283,16.700000,
21421,11268.600000,217.120000,186.440000,283,16.500000,
21384,11279.700000,217.160000,186.470000,283,16.500000,
21349,11290.000000,217.210000,186.510000,283,16.400000,
21308,11302.200000,217.170000,186.480000,283,16.300000,
21263,11315.800000,217.150000,186.470000,283,16.300000,
21224,11327.300000,217.080000,186.410000,283,16.200000,
21186,11338.600000,217.060000,186.400000,283,16.100000,
21152,11349.100000,217.210000,186.510000,283,16.000000,
21116,11359.900000,217.680000,186.830000,283,15.900000,
21078,11371.300000,217.940000,187.010000,283,15.800000,
21039,11383.100000,218.060000,187.090000,283,15.700000,
21001,11394.500000,218.240000,187.210000,283,15.600000,
20963,11406.200000,218.680000,187.520000,283,15.500000,
20924,11418.200000,219.000000,187.740000,283,15.400000,
20885,11430.000000,219.040000,187.770000,283,15.400000,
20845,11442.300000,219.060000,187.780000,282,15.300000,
20807,11454.100000,219.120000,187.820000,282,15.300000,
20770,11465.600000,219.080000,187.790000,282,15.300000,
20728,11478.500000,219.080000,187.790000,282,15.200000,
20690,11490.400000,219.000000,187.740000,281,15.200000,
20651,11502.500000,219.020000,187.750000,281,15.200000,
20612,11514.400000,219.140000,187.830000,281,15.300000,
20573,11526.600000,219.460000,188.060000,281,15.400000,
20531,11539.700000,219.440000,188.040000,281,15.500000,
20494,11551.400000,219.380000,188.000000,281,15.600000,
20455,11563.400000,219.360000,187.980000,282,15.800000,
20415,11576.200000,219.300000,187.940000,282,16.000000,
20374,11589.000000,219.240000,187.900000,282,16.300000,
20334,11601.500000,219.180000,187.860000,283,16.500000,
20299,11612.800000,219.110000,187.820000,283,16.700000,
20262,11624.500000,219.050000,187.780000,284,16.900000,
20221,11637.400000,219.050000,187.780000,284,17.000000,
20180,11650.400000,219.050000,187.780000,285,17.200000,
20140,11663.300000,219.090000,187.800000,286,17.300000,
20103,11674.800000,219.230000,187.900000,286,17.400000,
20067,11686.300000,219.470000,188.060000,287,17.500000,
20027,11699.200000,219.490000,188.080000,288,17.600000,
19991,11710.800000,219.470000,188.060000,288,17.700000,
19953,11723.100000,219.450000,188.050000,289,17.700000,
19915,11735.100000,219.430000,188.040000,289,17.700000,
19875,11748.200000,219.510000,188.090000,290,17.600000,
19836,11760.700000,219.670000,188.200000,290,17.600000,
19798,11773.000000,219.940000,188.380000,291,17.500000,
19758,11786.300000,219.960000,188.400000,291,17.400000,
19718,11799.200000,219.880000,188.340000,291,17.200000,
19679,11812.100000,219.860000,188.330000,291,17.100000,
19639,11825.100000,219.830000,188.310000,290,17.000000,
19604,11836.500000,219.790000,188.280000,290,16.800000,
19564,11849.600000,219.830000,188.310000,290,16.600000,
19519,11864.500000,219.850000,188.330000,289,16.400000,
19480,11877.400000,219.950000,188.390000,288,16.200000,
19441,11890.200000,219.910000,188.370000,288,16.000000,
19405,11902.100000,219.970000,188.410000,287,15.800000,
19362,11916.300000,220.140000,188.520000,286,15.600000,
19326,11928.500000,220.120000,188.510000,286,15.400000,
19285,11942.200000,220.030000,188.450000,285,15.200000,
19241,11956.700000,219.990000,188.420000,285,15.000000,
19200,11970.500000,219.930000,188.380000,284,14.800000,
19161,11983.500000,219.910000,188.360000,284,14.700000,
19125,11995.800000,219.870000,188.340000,284,14.500000,
19088,12008.300000,219.830000,188.310000,284,14.300000,
19048,12021.700000,219.830000,188.310000,285,14.200000,
19008,12035.200000,219.760000,188.260000,285,14.000000,
18970,12048.100000,219.700000,188.220000,286,13.900000,
18932,12060.900000,219.620000,188.170000,286,13.700000,
18894,12073.800000,219.500000,188.080000,287,13.500000,
18858,12086.000000,219.420000,188.030000,287,13.400000,
18820,12099.100000,219.360000,187.980000,287,13.200000,
18783,12111.600000,219.340000,187.970000,287,13.100000,
18742,12125.700000,219.290000,187.940000,287,13.000000,
18702,12139.400000,219.270000,187.930000,286,12.900000,
18663,12152.900000,219.270000,187.930000,286,12.800000,
18627,12165.200000,219.290000,187.940000,285,12.700000,
18589,12178.400000,219.330000,187.970000,285,12.600000,
18553,12190.700000,219.370000,187.990000,284,12.600000,
18517,12203.300000,219.410000,188.020000,283,12.500000,
18497,12210.200000,219.410000,188.020000,282,12.500000,
18440,12230.100000,219.470000,188.060000,281,12.500000,
18402,12243.400000,219.390000,188.010000,280,12.500000,
18365,12256.100000,219.290000,187.940000,279,12.600000,
18329,12268.900000,219.250000,187.910000,278,12.800000,
18288,12283.200000,219.290000,187.940000,278,13.000000,
18248,12297.400000,219.310000,187.950000,277,13.200000,
18208,12311.400000,219.250000,187.910000,277,13.400000,
18167,12325.700000,219.210000,187.880000,277,13.600000,
18127,12339.900000,219.140000,187.840000,277,13.900000,
18089,12353.400000,219.080000,187.800000,278,14.100000,
18052,12366.400000,219.040000,187.770000,278,14.400000,
18013,12380.400000,219.020000,187.750000,279,14.700000,
17975,12394.100000,219.080000,187.800000,280,15.000000,
17943,12405.500000,219.160000,187.850000,281,15.300000,
17905,12419.100000,219.320000,187.960000,282,15.600000,
17866,12432.900000,219.340000,187.970000,282,15.900000,
17827,12447.000000,219.320000,187.960000,283,16.200000,
17791,12460.100000,219.400000,188.010000,284,16.500000,
17753,12473.600000,219.440000,188.040000,285,16.800000,
17714,12487.800000,219.440000,188.040000,286,17.100000,
