numer_sta,date,nb_niv,
07761,20241130231535,3235,
p_niv,altitude,t,td,dd,ff,
65720,3600.000000,269.750000,231.910000,3,19.800000,
65650,3609.000000,269.660000,232.970000,3,19.900000,
65550,3620.000000,269.570000,234.290000,3,20.000000,
65470,3630.000000,269.550000,235.640000,3,20.200000,
65390,3639.000000,269.480000,235.850000,3,20.300000,
65300,3651.000000,269.480000,236.300000,3,20.400000,
65160,3667.000000,269.440000,236.500000,3,20.600000,
65070,3679.000000,269.350000,236.100000,3,20.800000,
64990,3688.000000,269.280000,235.970000,3,21.000000,
64870,3703.000000,269.210000,236.100000,3,21.100000,
64760,3715.000000,269.080000,236.710000,3,21.300000,
64650,3729.000000,268.940000,237.230000,3,21.500000,
64570,3738.000000,268.850000,237.560000,3,21.600000,
64520,3745.000000,268.790000,237.750000,3,21.700000,
64430,3756.000000,268.700000,237.980000,3,21.800000,
64330,3769.000000,268.620000,238.210000,3,21.900000,
64220,3782.000000,268.560000,238.620000,3,22.100000,
64130,3792.000000,268.540000,239.810000,3,22.200000,
64040,3804.000000,268.450000,240.990000,3,22.400000,
63960,3813.000000,268.360000,242.360000,3,22.400000,
63870,3824.000000,268.290000,243.410000,3,22.300000,
63760,3838.000000,268.200000,244.280000,3,22.400000,
63670,3849.000000,268.110000,245.220000,2,22.400000,
63560,3863.000000,268.000000,246.180000,2,22.400000,
63460,3875.000000,267.910000,246.850000,1,22.400000,
63360,3888.000000,267.790000,247.540000,1,22.400000,
63260,3900.000000,267.700000,248.270000,360,22.400000,
63170,3911.000000,267.720000,249.660000,359,22.500000,
63060,3924.000000,267.680000,250.350000,358,22.500000,
63000,3933.000000,267.630000,250.610000,357,22.500000,
62920,3942.000000,267.610000,250.930000,356,22.500000,
62820,3954.000000,267.500000,251.020000,356,22.500000,
62700,3970.000000,267.410000,251.200000,355,22.400000,
62610,3981.000000,267.290000,251.720000,354,22.300000,
62550,3989.000000,267.230000,252.230000,354,22.100000,
62460,3999.000000,267.290000,252.930000,353,22.000000,
62430,4004.000000,267.230000,252.930000,353,21.900000,
62310,4018.000000,267.230000,252.560000,352,21.800000,
62250,4026.000000,267.230000,251.980000,352,21.700000,
62150,4039.000000,267.230000,250.910000,351,21.700000,
62030,4053.000000,267.180000,249.570000,351,21.800000,
61940,4065.000000,267.110000,249.170000,350,21.900000,
61860,4075.000000,267.090000,248.400000,350,22.000000,
61780,4086.000000,267.000000,248.270000,350,22.000000,
61670,4100.000000,266.910000,247.810000,350,21.900000,
61600,4109.000000,266.870000,248.130000,351,21.900000,
61530,4117.000000,266.820000,247.820000,351,21.900000,
61430,4130.000000,266.850000,247.490000,351,21.800000,
61330,4142.000000,266.910000,245.800000,351,21.800000,
61220,4156.000000,266.910000,244.000000,351,21.800000,
61090,4173.000000,266.840000,243.610000,351,21.700000,
60990,4185.000000,266.730000,244.170000,351,21.700000,
60880,4200.000000,266.680000,246.330000,351,21.700000,
60820,4207.000000,266.590000,247.900000,351,21.700000,
60760,4216.000000,266.550000,248.370000,351,21.600000,
60660,4229.000000,266.530000,249.130000,351,21.600000,
60580,4239.000000,266.550000,249.130000,351,21.500000,
60520,4246.000000,266.500000,248.840000,351,21.400000,
60420,4259.000000,266.410000,248.580000,351,21.300000,
60330,4271.000000,266.270000,248.560000,350,21.200000,
60200,4287.000000,266.150000,248.580000,350,21.100000,
60110,4300.000000,266.000000,248.630000,349,20.800000,
60000,4314.000000,265.910000,248.840000,349,20.700000,
59860,4332.000000,265.840000,248.520000,348,20.600000,
59730,4349.000000,265.750000,248.120000,348,20.500000,
59650,4359.000000,265.700000,247.540000,348,20.300000,
59570,4369.000000,265.680000,247.140000,348,20.200000,
59490,4380.000000,265.570000,247.150000,348,20.200000,
59420,4388.000000,265.510000,247.260000,348,20.200000,
59370,4396.000000,265.430000,247.360000,348,20.300000,
59280,4407.000000,265.340000,247.450000,348,20.500000,
59210,4416.000000,265.270000,247.560000,348,20.600000,
59110,4430.000000,265.290000,246.260000,348,20.700000,
59030,4441.000000,265.220000,245.260000,348,20.700000,
58920,4455.000000,265.180000,244.630000,347,20.800000,
58830,4467.000000,265.060000,244.510000,347,20.700000,
58750,4477.000000,265.000000,243.920000,348,20.600000,
58660,4489.000000,264.950000,243.880000,348,20.700000,
58590,4498.000000,264.900000,243.590000,348,20.700000,
58470,4514.000000,264.840000,243.520000,349,20.800000,
58350,4530.000000,264.770000,242.720000,349,20.800000,
58270,4541.000000,264.720000,243.150000,349,20.900000,
58170,4554.000000,264.700000,242.920000,350,20.900000,
58080,4567.000000,264.660000,243.910000,350,20.800000,
57990,4578.000000,264.630000,245.880000,350,20.800000,
57890,4592.000000,264.610000,245.030000,350,20.700000,
57760,4609.000000,264.540000,245.670000,350,20.700000,
57640,4626.000000,264.400000,245.600000,350,20.600000,
57540,4638.000000,264.380000,245.730000,351,20.700000,
57470,4648.000000,264.350000,246.000000,351,20.800000,
57400,4657.000000,264.310000,246.120000,351,20.900000,
57320,4668.000000,264.220000,246.300000,351,20.900000,
57250,4678.000000,264.130000,246.540000,351,21.000000,
57140,4692.000000,264.010000,246.570000,351,21.000000,
57070,4703.000000,263.960000,246.720000,352,21.000000,
56990,4712.000000,263.850000,246.690000,352,21.000000,
56920,4723.000000,263.760000,246.690000,352,20.900000,
56830,4735.000000,263.620000,246.740000,352,20.800000,
56730,4749.000000,263.530000,246.920000,353,20.700000,
56620,4764.000000,263.430000,247.110000,353,20.700000,
56510,4778.000000,263.320000,247.350000,354,20.700000,
56420,4790.000000,263.230000,247.780000,355,20.600000,
56330,4802.000000,263.110000,247.810000,355,20.600000,
56230,4816.000000,263.020000,247.870000,356,20.600000,
56120,4832.000000,262.900000,247.920000,357,20.600000,
56010,4846.000000,262.760000,247.880000,357,20.700000,
55940,4856.000000,262.650000,247.850000,358,20.700000,
55890,4863.000000,262.600000,247.890000,359,20.700000,
55800,4875.000000,262.510000,247.920000,359,20.700000,
55700,4889.000000,262.480000,248.110000,359,20.700000,
55590,4904.000000,262.370000,248.550000,360,20.700000,
55500,4917.000000,262.250000,248.660000,360,20.800000,
55420,4927.000000,262.160000,248.690000,360,20.900000,
55330,4940.000000,262.090000,248.780000,360,21.300000,
55260,4950.000000,261.950000,248.730000,360,21.700000,
55180,4961.000000,261.850000,248.650000,360,22.100000,
55100,4973.000000,261.710000,248.590000,360,22.300000,
55020,4983.000000,261.620000,248.650000,0,22.400000,
54970,4990.000000,261.520000,248.710000,0,22.400000,
54880,5003.000000,261.430000,248.770000,0,22.400000,
54790,5015.000000,261.310000,248.800000,0,22.300000,
54700,5028.000000,261.220000,248.790000,1,22.300000,
54640,5037.000000,261.100000,248.710000,1,22.200000,
54560,5047.000000,261.010000,248.690000,1,22.200000,
54490,5057.000000,260.890000,248.680000,1,22.000000,
54390,5071.000000,260.770000,248.670000,1,22.000000,
54300,5084.000000,260.650000,248.690000,1,22.000000,
54210,5097.000000,260.540000,248.750000,1,21.900000,
54130,5109.000000,260.390000,248.760000,1,21.900000,
54030,5122.000000,260.270000,248.770000,1,21.900000,
53930,5136.000000,260.180000,248.820000,0,21.800000,
53810,5153.000000,260.060000,248.890000,0,21.600000,
53730,5165.000000,259.960000,249.030000,359,21.400000,
53640,5177.000000,259.840000,249.140000,358,21.200000,
53540,5192.000000,259.740000,249.160000,358,21.200000,
53440,5205.000000,259.580000,249.090000,357,21.100000,
53340,5220.000000,259.430000,249.060000,357,21.200000,
53240,5234.000000,259.290000,249.030000,356,21.200000,
53160,5245.000000,259.150000,248.990000,356,21.300000,
53110,5253.000000,259.040000,248.980000,356,21.500000,
53050,5261.000000,258.990000,249.010000,355,21.700000,
52980,5272.000000,258.870000,248.970000,355,21.900000,
52930,5278.000000,258.800000,248.980000,355,22.000000,
52850,5290.000000,258.700000,248.980000,355,22.000000,
52760,5303.000000,258.600000,248.960000,355,22.000000,
52680,5315.000000,258.510000,248.940000,355,22.000000,
52600,5326.000000,258.380000,248.900000,356,21.900000,
52520,5337.000000,258.280000,248.860000,356,21.900000,
52470,5344.000000,258.210000,248.850000,357,21.900000,
52390,5356.000000,258.110000,248.830000,357,22.000000,
52320,5367.000000,258.010000,248.820000,358,22.100000,
52220,5380.000000,257.870000,248.750000,359,22.200000,
52120,5396.000000,257.720000,248.700000,359,22.300000,
52010,5411.000000,257.570000,248.650000,359,22.400000,
51900,5427.000000,257.450000,248.620000,360,22.600000,
51840,5437.000000,257.350000,248.580000,0,22.700000,
51740,5450.000000,257.220000,248.450000,1,22.800000,
51660,5462.000000,257.220000,248.020000,2,22.800000,
51580,5473.000000,257.120000,247.780000,3,22.900000,
51490,5487.000000,257.010000,247.680000,4,22.800000,
51390,5502.000000,256.870000,247.590000,4,22.800000,
51300,5514.000000,256.750000,247.540000,4,22.600000,
51220,5526.000000,256.650000,247.510000,4,22.600000,
51160,5535.000000,256.520000,247.460000,4,22.500000,
51090,5546.000000,256.420000,247.420000,3,22.500000,
51020,5556.000000,256.350000,247.400000,3,22.600000,
50940,5567.000000,256.240000,247.360000,3,22.600000,
50870,5578.000000,256.090000,247.270000,3,22.500000,
50800,5588.000000,256.020000,247.280000,3,22.500000,
50700,5603.000000,255.860000,247.190000,3,22.500000,
50580,5621.000000,255.840000,247.210000,4,22.300000,
50480,5636.000000,255.780000,247.200000,4,22.100000,
50380,5650.000000,255.640000,247.140000,3,22.000000,
50310,5661.000000,255.520000,247.090000,3,22.000000,
50230,5673.000000,255.400000,247.040000,3,22.000000,
50140,5686.000000,255.270000,247.000000,2,22.000000,
50060,5699.000000,255.140000,246.950000,2,22.100000,
50000,5707.000000,255.050000,246.940000,2,22.200000,
49940,5716.000000,254.960000,246.930000,2,22.300000,
49880,5725.000000,254.870000,246.920000,2,22.400000,
49800,5737.000000,254.740000,246.870000,2,22.500000,
49720,5748.000000,254.650000,246.850000,1,22.500000,
49660,5758.000000,254.570000,246.820000,1,22.500000,
49580,5770.000000,254.460000,246.770000,1,22.500000,
49530,5778.000000,254.350000,246.730000,1,22.500000,
49450,5790.000000,254.260000,246.690000,1,22.600000,
49360,5803.000000,254.130000,246.620000,1,22.700000,
49260,5817.000000,254.060000,246.610000,1,22.800000,
49220,5824.000000,254.000000,246.580000,1,22.900000,
49170,5831.000000,253.910000,246.530000,1,22.900000,
49110,5841.000000,253.820000,246.490000,2,23.000000,
49010,5856.000000,253.690000,246.400000,2,23.100000,
48910,5871.000000,253.560000,246.320000,2,23.300000,
48810,5887.000000,253.410000,246.220000,3,23.500000,
48730,5899.000000,253.340000,246.270000,3,23.600000,
48700,5904.000000,253.210000,246.340000,4,23.700000,
48580,5921.000000,253.160000,246.430000,4,23.800000,
48510,5932.000000,253.120000,246.380000,4,23.800000,
48430,5944.000000,252.990000,246.220000,5,23.900000,
48370,5953.000000,252.920000,246.070000,5,23.900000,
48280,5967.000000,252.840000,245.980000,6,23.900000,
48210,5978.000000,252.730000,245.900000,6,23.900000,
48110,5993.000000,252.640000,245.810000,6,23.800000,
48010,6009.000000,252.490000,245.640000,7,23.600000,
47920,6022.000000,252.440000,245.480000,7,23.500000,
47830,6036.000000,252.390000,245.360000,7,23.300000,
47770,6046.000000,252.330000,245.370000,7,23.200000,
47710,6055.000000,252.330000,245.690000,7,23.100000,
47620,6069.000000,252.230000,245.730000,7,23.000000,
47560,6078.000000,252.160000,245.680000,7,22.800000,
