numer_sta,date,nb_niv,
07761,20241205010444,898,
p_niv,altitude,t,td,dd,ff,
22891,10757.500000,221.770000,189.640000,344,22.400000,
22845,10770.500000,221.800000,189.660000,343,22.400000,
22801,10783.100000,221.840000,189.690000,343,22.300000,
22756,10795.900000,221.840000,189.690000,342,22.200000,
22711,10808.800000,221.820000,189.670000,342,22.000000,
22664,10822.300000,221.840000,189.690000,342,21.800000,
22615,10836.100000,221.800000,189.660000,342,21.600000,
22568,10849.600000,221.750000,189.630000,342,21.600000,
22524,10862.300000,221.690000,189.580000,343,21.700000,
22480,10875.000000,221.630000,189.540000,343,21.900000,
22438,10887.200000,221.630000,189.540000,343,22.100000,
22392,10900.400000,221.610000,189.530000,343,22.300000,
22345,10914.000000,221.520000,189.470000,343,22.400000,
22301,10927.000000,221.470000,189.430000,343,22.400000,
22257,10939.800000,221.420000,189.400000,343,22.300000,
22214,10952.200000,221.330000,189.340000,343,22.200000,
22169,10965.500000,221.270000,189.300000,344,22.100000,
22123,10978.700000,221.270000,189.300000,344,21.900000,
22080,10991.500000,221.360000,189.360000,345,21.800000,
22036,11004.200000,221.460000,189.430000,346,21.700000,
21990,11018.000000,221.630000,189.540000,347,21.600000,
21942,11032.000000,221.710000,189.600000,348,21.400000,
21896,11045.800000,221.730000,189.610000,349,21.300000,
21849,11059.800000,221.630000,189.540000,350,21.100000,
21802,11073.500000,221.540000,189.480000,351,21.000000,
21757,11086.900000,221.460000,189.430000,352,20.800000,
21713,11100.200000,221.400000,189.380000,352,20.700000,
21669,11113.200000,221.370000,189.370000,353,20.700000,
21624,11126.800000,221.330000,189.340000,353,20.600000,
21578,11140.600000,221.320000,189.330000,353,20.500000,
21533,11154.100000,221.310000,189.330000,354,20.400000,
21489,11167.300000,221.310000,189.330000,354,20.300000,
21445,11180.700000,221.230000,189.270000,355,20.400000,
21399,11194.500000,221.350000,189.350000,355,20.600000,
21355,11207.900000,221.480000,189.440000,356,20.800000,
21310,11221.500000,221.560000,189.500000,356,21.100000,
21262,11236.200000,221.560000,189.500000,356,21.500000,
21218,11249.500000,221.520000,189.470000,356,21.700000,
21173,11263.500000,221.620000,189.540000,356,21.900000,
21127,11277.500000,221.740000,189.620000,356,22.000000,
21081,11291.500000,221.770000,189.640000,357,22.100000,
21039,11304.400000,221.770000,189.640000,357,22.100000,
20996,11317.900000,221.770000,189.640000,358,22.200000,
20953,11331.000000,221.750000,189.630000,358,22.200000,
20910,11344.600000,221.810000,189.660000,358,22.300000,
20866,11358.200000,221.860000,189.700000,359,22.400000,
20820,11372.600000,221.920000,189.740000,358,22.400000,
20772,11387.400000,222.200000,189.930000,358,22.400000,
20749,11394.500000,222.240000,189.960000,358,22.400000,
20682,11415.600000,222.070000,189.850000,357,22.200000,
20637,11429.900000,221.940000,189.760000,357,21.900000,
20592,11443.900000,221.820000,189.670000,357,21.700000,
20545,11458.800000,221.730000,189.610000,357,21.400000,
20499,11473.300000,221.630000,189.540000,357,21.200000,
20452,11488.200000,221.610000,189.530000,357,21.100000,
20406,11502.800000,221.690000,189.580000,357,21.000000,
20359,11517.900000,221.720000,189.600000,357,21.000000,
20311,11533.100000,221.800000,189.660000,357,21.000000,
20267,11547.400000,221.840000,189.690000,357,21.000000,
20223,11561.300000,221.800000,189.660000,357,20.800000,
20180,11575.300000,221.730000,189.610000,357,20.700000,
20135,11589.600000,221.670000,189.570000,357,20.500000,
20090,11604.200000,221.630000,189.540000,358,20.400000,
20043,11619.300000,221.580000,189.510000,359,20.300000,
19997,11634.200000,221.520000,189.470000,359,20.300000,
19952,11649.000000,221.430000,189.400000,359,20.400000,
19905,11664.200000,221.320000,189.330000,359,20.400000,
19857,11679.900000,221.230000,189.270000,358,20.300000,
19810,11695.100000,221.160000,189.220000,357,20.100000,
19766,11709.500000,221.250000,189.280000,356,19.800000,
19721,11724.500000,221.520000,189.470000,356,19.400000,
19675,11739.500000,221.520000,189.470000,356,19.000000,
19630,11754.400000,221.480000,189.440000,356,18.700000,
19583,11769.700000,221.370000,189.370000,356,18.500000,
19537,11785.000000,221.250000,189.280000,356,18.300000,
19491,11800.300000,221.190000,189.240000,355,18.100000,
19444,11816.100000,221.070000,189.160000,354,17.800000,
19396,11831.900000,220.960000,189.080000,352,17.400000,
19350,11847.300000,220.900000,189.040000,350,16.900000,
19305,11862.400000,220.810000,188.980000,349,16.300000,
19260,11877.500000,220.730000,188.930000,348,15.600000,
19215,11892.500000,220.650000,188.870000,347,15.000000,
19171,11907.500000,220.570000,188.810000,347,14.500000,
19122,11924.100000,220.480000,188.760000,346,14.200000,
19074,11940.200000,220.500000,188.770000,344,13.900000,
19029,11955.400000,220.440000,188.730000,342,13.700000,
18984,11970.600000,220.440000,188.730000,339,13.400000,
18939,11985.800000,220.440000,188.730000,336,13.000000,
18896,12000.800000,220.610000,188.840000,333,12.600000,
18853,12015.500000,220.750000,188.940000,331,12.100000,
18807,12031.100000,220.730000,188.930000,329,11.700000,
18764,12046.100000,220.620000,188.850000,328,11.400000,
18719,12061.600000,220.500000,188.770000,326,11.300000,
18673,12077.500000,220.400000,188.700000,325,11.300000,
18627,12093.300000,220.360000,188.670000,322,11.300000,
18581,12109.000000,220.400000,188.700000,320,11.300000,
18536,12124.800000,220.360000,188.670000,318,11.300000,
18492,12140.100000,220.440000,188.730000,317,11.100000,
18447,12155.900000,220.520000,188.790000,318,10.900000,
18401,12171.900000,220.610000,188.840000,319,10.800000,
18358,12187.000000,220.610000,188.840000,322,11.000000,
18315,12202.300000,220.590000,188.830000,324,11.400000,
18270,12218.100000,220.550000,188.810000,326,11.900000,
18225,12234.000000,220.570000,188.810000,326,12.300000,
18182,12249.300000,220.570000,188.810000,326,12.700000,
18136,12265.700000,220.550000,188.800000,326,13.000000,
18090,12281.900000,220.480000,188.760000,327,13.200000,
18044,12298.600000,220.420000,188.720000,328,13.400000,
17999,12314.500000,220.460000,188.740000,330,13.600000,
17955,12330.300000,220.460000,188.740000,332,14.000000,
17910,12346.500000,220.400000,188.700000,333,14.600000,
17865,12362.900000,220.460000,188.740000,333,15.100000,
17821,12378.600000,220.670000,188.880000,332,15.500000,
17777,12394.500000,220.850000,189.010000,331,15.800000,
17734,12410.400000,220.920000,189.050000,330,16.000000,
17689,12426.700000,221.020000,189.130000,329,16.000000,
17643,12443.800000,221.100000,189.180000,329,15.900000,
17595,12461.200000,221.000000,189.110000,329,15.900000,
17552,12477.100000,220.880000,189.030000,329,15.900000,
17509,12493.100000,220.750000,188.940000,329,16.000000,
17465,12509.300000,220.570000,188.810000,328,16.200000,
17419,12526.100000,220.440000,188.730000,327,16.300000,
17374,12542.900000,220.360000,188.670000,325,16.300000,
17329,12559.500000,220.320000,188.650000,323,16.200000,
17287,12575.200000,220.240000,188.590000,321,15.900000,
17244,12591.500000,220.130000,188.510000,320,15.500000,
17201,12607.400000,220.000000,188.420000,320,15.200000,
17157,12623.800000,219.870000,188.340000,320,14.900000,
17113,12640.500000,219.740000,188.250000,320,14.900000,
17069,12657.200000,219.610000,188.160000,320,15.100000,
17025,12673.700000,219.590000,188.150000,319,15.300000,
16983,12689.400000,219.550000,188.120000,318,15.500000,
16940,12705.900000,219.730000,188.240000,316,15.500000,
16896,12722.400000,219.780000,188.280000,314,15.500000,
16854,12738.600000,219.640000,188.180000,313,15.300000,
16811,12754.800000,219.550000,188.120000,313,15.100000,
16770,12770.700000,219.550000,188.120000,313,15.200000,
16728,12786.900000,219.450000,188.050000,313,15.300000,
16686,12803.000000,219.350000,187.980000,312,15.700000,
16642,12819.700000,219.210000,187.880000,312,16.000000,
16599,12836.500000,219.070000,187.780000,311,16.300000,
16557,12852.900000,218.910000,187.670000,310,16.400000,
16516,12868.500000,218.770000,187.580000,309,16.300000,
16474,12884.900000,218.620000,187.480000,309,16.100000,
16432,12901.200000,218.490000,187.390000,310,16.000000,
16391,12917.000000,218.350000,187.290000,312,16.000000,
16350,12933.400000,218.210000,187.190000,314,16.200000,
16308,12949.600000,218.090000,187.110000,316,16.600000,
16269,12965.000000,217.970000,187.030000,317,17.200000,
16228,12980.800000,217.880000,186.960000,317,17.700000,
16187,12997.200000,217.760000,186.880000,317,18.100000,
16146,13013.200000,217.640000,186.800000,317,18.500000,
16106,13029.200000,217.520000,186.720000,318,18.800000,
16065,13045.300000,217.480000,186.700000,318,19.000000,
16023,13061.900000,217.510000,186.720000,318,19.300000,
15982,13078.400000,217.560000,186.750000,319,19.500000,
15941,13094.600000,217.620000,186.790000,319,19.800000,
15899,13111.500000,217.600000,186.780000,320,20.100000,
15857,13128.100000,217.540000,186.740000,320,20.300000,
15818,13144.100000,217.500000,186.710000,320,20.400000,
15780,13159.400000,217.470000,186.680000,320,20.400000,
15742,13174.600000,217.450000,186.670000,321,20.200000,
15702,13190.800000,217.520000,186.720000,322,19.900000,
15661,13207.500000,217.600000,186.780000,324,19.700000,
15620,13224.200000,217.700000,186.840000,326,19.500000,
15584,13238.800000,217.860000,186.950000,329,19.600000,
15546,13254.500000,217.990000,187.050000,331,19.800000,
15506,13271.100000,217.880000,186.960000,332,20.000000,
15467,13287.000000,217.880000,186.960000,332,20.200000,
15429,13302.800000,218.140000,187.150000,333,20.100000,
15391,13318.600000,218.250000,187.220000,333,19.900000,
15350,13335.500000,218.270000,187.240000,333,19.600000,
15310,13351.900000,218.210000,187.190000,334,19.300000,
15273,13367.600000,218.110000,187.130000,334,19.100000,
15253,13375.800000,218.010000,187.060000,335,19.000000,
15198,13398.900000,217.970000,187.030000,335,18.800000,
15161,13414.300000,217.910000,186.990000,334,18.600000,
15126,13429.500000,217.880000,186.960000,333,18.100000,
15087,13445.900000,217.780000,186.900000,333,17.400000,
15051,13461.000000,217.900000,186.980000,332,16.700000,
15015,13476.200000,218.110000,187.130000,333,16.000000,
14979,13491.700000,218.270000,187.240000,334,15.600000,
14942,13507.300000,218.510000,187.400000,335,15.300000,
14905,13523.400000,218.570000,187.440000,335,15.100000,
14866,13539.900000,218.590000,187.450000,334,15.000000,
14827,13556.600000,218.850000,187.630000,334,14.600000,
14791,13572.200000,219.210000,187.880000,333,14.200000,
14757,13587.100000,219.450000,188.050000,333,13.700000,
14722,13602.500000,219.430000,188.040000,333,13.300000,
14683,13619.300000,219.390000,188.010000,334,13.200000,
14645,13635.900000,219.310000,187.950000,334,13.300000,
14608,13652.300000,219.310000,187.950000,333,13.600000,
14570,13668.900000,219.210000,187.880000,332,13.900000,
14534,13684.700000,219.110000,187.810000,330,14.100000,
14499,13700.400000,219.030000,187.760000,328,14.200000,
14461,13717.000000,218.950000,187.700000,327,14.200000,
14421,13734.800000,218.950000,187.700000,327,14.300000,
14381,13752.500000,218.990000,187.730000,327,14.600000,
14345,13768.800000,219.190000,187.870000,327,15.000000,
14307,13785.800000,219.190000,187.870000,326,15.700000,
14269,13803.000000,219.200000,187.870000,326,16.400000,
14232,13819.400000,219.260000,187.920000,324,17.100000,
14195,13836.000000,219.250000,187.910000,323,17.400000,
14157,13853.500000,219.310000,187.950000,322,17.600000,
14119,13870.700000,219.390000,188.010000,322,17.700000,
14082,13887.600000,219.270000,187.920000,323,17.800000,
14044,13904.700000,219.110000,187.810000,324,18.100000,
14004,13923.100000,218.990000,187.730000,325,18.400000,
13964,13941.400000,218.830000,187.620000,326,18.900000,
13927,13958.600000,218.690000,187.520000,326,19.300000,
13887,13976.900000,218.550000,187.430000,327,19.600000,
13848,13994.800000,218.430000,187.340000,327,19.600000,
13811,14012.100000,218.290000,187.250000,327,19.600000,
13772,14030.200000,218.190000,187.180000,328,19.400000,
13733,14048.200000,218.110000,187.130000,330,19.400000,
13695,14065.900000,218.090000,187.110000,331,19.500000,
13659,14082.800000,218.290000,187.250000,332,19.700000,
13621,14100.300000,218.430000,187.340000,333,20.000000,
13583,14118.500000,218.570000,187.440000,333,20.200000,
13563,14127.500000,218.670000,187.510000,332,20.200000,
13504,14155.400000,218.990000,187.730000,332,20.000000,
13466,14173.700000,219.170000,187.850000,332,19.600000,
13428,14191.900000,219.240000,187.900000,332,19.100000,
13389,14210.300000,219.390000,188.010000,333,18.800000,
13351,14228.700000,219.590000,188.150000,334,18.600000,
13312,14247.700000,219.710000,188.230000,334,18.600000,
13274,14266.100000,219.660000,188.190000,334,18.600000,
13236,14284.400000,219.570000,188.130000,333,18.400000,
13199,14302.500000,219.490000,188.080000,332,18.100000,
13161,14320.900000,219.390000,188.010000,332,17.600000,
13124,14338.900000,219.350000,187.980000,332,17.000000,
13085,14358.200000,219.370000,187.990000,334,16.600000,
13045,14377.900000,219.530000,188.100000,335,16.300000,
13006,14397.000000,219.950000,188.390000,336,16.300000,
12968,14415.700000,220.320000,188.650000,337,16.500000,
12929,14435.000000,220.280000,188.620000,337,16.600000,
12890,14454.900000,220.300000,188.630000,337,16.700000,
12850,14474.800000,220.240000,188.590000,338,16.600000,
12813,14493.300000,220.160000,188.530000,338,16.400000,
12775,14512.300000,220.040000,188.450000,339,16.300000,
12736,14532.000000,219.950000,188.390000,341,16.400000,
12698,14551.200000,220.040000,188.450000,342,16.600000,
12662,14570.000000,220.200000,188.560000,342,17.000000,
12622,14589.900000,220.100000,188.490000,342,17.200000,
12583,14610.200000,220.310000,188.640000,341,17.300000,
12544,14630.100000,220.590000,188.830000,341,17.100000,
12525,14639.700000,220.610000,188.840000,341,16.900000,
12472,14667.200000,220.440000,188.730000,341,16.300000,
12435,14686.300000,220.320000,188.650000,342,15.900000,
12397,14706.200000,220.200000,188.560000,344,15.600000,
12358,14726.700000,220.060000,188.460000,345,15.300000,
12319,14746.600000,219.870000,188.340000,346,14.900000,
12282,14766.300000,219.710000,188.230000,347,14.400000,
12245,14785.800000,219.540000,188.110000,348,13.600000,
12210,14804.100000,219.390000,188.010000,349,12.800000,
12172,14823.800000,219.230000,187.890000,352,11.900000,
12134,14844.100000,219.090000,187.800000,355,11.300000,
12097,14863.600000,218.910000,187.670000,358,11.000000,
12061,14882.800000,218.750000,187.560000,1,10.900000,
12025,14902.000000,218.590000,187.450000,2,10.900000,
11988,14921.800000,218.570000,187.440000,2,11.000000,
11951,14941.500000,218.550000,187.430000,1,11.100000,
11914,14961.400000,218.470000,187.370000,359,11.200000,
11877,14980.900000,218.370000,187.300000,357,11.200000,
11842,15000.000000,218.270000,187.240000,355,11.200000,
11806,15019.400000,218.110000,187.130000,353,11.200000,
11770,15038.800000,217.910000,186.990000,352,11.300000,
11735,15058.100000,217.750000,186.880000,352,11.300000,
11699,15077.300000,217.600000,186.780000,350,11.300000,
11664,15096.400000,217.450000,186.670000,349,11.400000,
11628,15116.000000,217.330000,186.590000,347,11.400000,
11593,15135.100000,217.210000,186.510000,345,11.500000,
11559,15154.300000,217.170000,186.480000,343,11.500000,
11523,15173.700000,217.230000,186.520000,341,11.600000,
11489,15192.900000,217.280000,186.550000,339,11.700000,
11455,15211.700000,217.270000,186.550000,336,11.800000,
11420,15231.000000,217.390000,186.630000,333,11.900000,
11385,15250.600000,217.330000,186.590000,329,12.000000,
11350,15269.900000,217.210000,186.510000,326,12.000000,
11319,15287.700000,217.060000,186.400000,323,11.900000,
11286,15306.000000,216.900000,186.290000,320,11.600000,
11253,15324.800000,216.900000,186.290000,319,11.400000,
11219,15344.100000,217.170000,186.480000,319,11.200000,
11185,15363.200000,217.170000,186.480000,319,11.200000,
11153,15381.600000,217.230000,186.520000,319,11.300000,
11120,15400.400000,217.250000,186.530000,319,11.500000,
11086,15419.900000,217.210000,186.510000,319,11.700000,
11052,15439.300000,217.160000,186.470000,320,11.900000,
11018,15458.700000,217.020000,186.370000,320,12.100000,
10985,15477.700000,216.890000,186.280000,321,12.300000,
10953,15496.500000,216.750000,186.190000,322,12.700000,
10920,15515.200000,216.600000,186.080000,321,13.100000,
10890,15532.800000,216.500000,186.020000,319,13.400000,
10858,15551.400000,216.390000,185.940000,317,13.400000,
10825,15570.600000,216.230000,185.830000,315,13.300000,
10793,15589.600000,216.060000,185.710000,312,12.900000,
10761,15608.400000,215.890000,185.600000,311,12.500000,
10729,15627.400000,215.740000,185.490000,310,12.200000,
10697,15646.000000,215.610000,185.400000,310,12.100000,
10666,15664.600000,215.480000,185.310000,309,12.100000,
10649,15674.100000,215.420000,185.270000,308,12.200000,
10600,15703.300000,215.420000,185.270000,306,12.300000,
10569,15721.900000,215.530000,185.350000,304,12.300000,
10539,15739.700000,215.840000,185.560000,303,12.200000,
10508,15758.400000,215.970000,185.650000,302,12.000000,
10476,15777.800000,216.100000,185.740000,301,11.800000,
10444,15797.000000,216.290000,185.870000,302,11.600000,
10413,15815.900000,216.290000,185.870000,302,11.400000,
10381,15835.600000,216.480000,186.000000,302,11.200000,
10349,15854.800000,216.440000,185.980000,301,10.800000,
10320,15873.000000,216.500000,186.020000,302,10.400000,
10290,15891.400000,216.540000,186.040000,303,10.000000,
10260,15909.900000,216.520000,186.030000,305,9.700000,
10229,15928.800000,216.410000,185.950000,308,9.600000,
10198,15947.900000,216.350000,185.910000,310,9.800000,
10168,15966.600000,216.370000,185.920000,312,10.100000,
10138,15985.400000,216.290000,185.870000,313,10.500000,
10107,16004.700000,216.180000,185.790000,313,10.900000,
10078,16023.200000,216.160000,185.780000,312,11.200000,
10048,16042.200000,216.030000,185.690000,312,11.400000,
10017,16061.200000,215.910000,185.610000,312,11.500000,
9988,16079.900000,215.840000,185.560000,312,11.600000,
9960,16097.500000,215.740000,185.490000,313,11.500000,
9931,16115.700000,215.690000,185.450000,315,11.500000,
9902,16134.100000,215.570000,185.370000,317,11.500000,
9873,16152.600000,215.550000,185.360000,319,11.600000,
9845,16170.500000,215.570000,185.370000,322,11.800000,
9817,16188.900000,215.480000,185.310000,325,12.300000,
9787,16208.100000,215.400000,185.260000,328,12.800000,
9758,16226.600000,215.400000,185.260000,330,13.500000,
9732,16243.600000,215.460000,185.300000,332,14.300000,
9706,16260.500000,215.460000,185.300000,332,15.100000,
9678,16278.800000,215.400000,185.260000,332,15.600000,
9650,16296.900000,215.420000,185.270000,332,15.900000,
9628,16311.200000,215.500000,185.330000,332,16.000000,
9610,16323.100000,215.630000,185.410000,333,15.900000,
9572,16347.900000,215.770000,185.510000,335,15.700000,
9540,16369.400000,215.840000,185.560000,337,15.300000,
9513,16387.400000,215.840000,185.560000,340,14.900000,
9486,16405.500000,215.840000,185.560000,343,14.500000,
9459,16423.200000,215.720000,185.480000,346,14.100000,
9433,16440.700000,215.700000,185.470000,349,13.700000,
9407,16458.000000,215.760000,185.500000,352,13.300000,
9380,16475.900000,215.720000,185.480000,355,13.000000,
9354,16493.900000,215.670000,185.440000,358,12.900000,
9327,16512.200000,215.760000,185.500000,360,12.900000,
9300,16530.400000,216.010000,185.670000,1,13.100000,
9286,16539.700000,216.100000,185.740000,2,13.200000,
9245,16567.700000,216.260000,185.850000,2,13.400000,
9218,16586.600000,216.220000,185.820000,2,13.500000,
9190,16605.400000,216.190000,185.800000,1,13.400000,
9163,16624.300000,216.150000,185.770000,359,13.200000,
9136,16643.100000,216.120000,185.750000,358,12.800000,
9109,16661.900000,216.080000,185.730000,356,12.300000,
9081,16680.800000,215.990000,185.660000,355,11.600000,
9054,16699.800000,215.870000,185.580000,353,10.900000,
9026,16719.400000,215.800000,185.530000,353,10.200000,
8999,16738.100000,215.670000,185.440000,354,9.400000,
8971,16758.000000,215.550000,185.360000,355,8.800000,
8942,16778.500000,215.370000,185.230000,356,8.300000,
8913,16799.100000,215.180000,185.100000,357,8.000000,
8899,16808.700000,215.100000,185.050000,357,7.900000,
8857,16838.500000,214.880000,184.890000,355,8.000000,
8828,16859.200000,214.710000,184.780000,353,8.100000,
8799,16879.600000,214.600000,184.700000,350,8.200000,
8771,16899.600000,214.450000,184.600000,346,8.200000,
8743,16920.100000,214.340000,184.520000,341,8.100000,
8715,16940.300000,214.230000,184.440000,336,8.000000,
8687,16960.600000,214.080000,184.340000,332,7.800000,
8660,16979.800000,213.930000,184.240000,329,7.700000,
8633,16999.400000,213.790000,184.140000,327,7.500000,
8605,17019.500000,213.680000,184.060000,326,7.400000,
8577,17040.100000,213.570000,183.980000,327,7.500000,
8549,17060.300000,213.640000,184.030000,328,7.800000,
8521,17080.700000,213.750000,184.110000,328,8.300000,
8493,17101.600000,213.650000,184.040000,328,9.000000,
8465,17121.900000,213.510000,183.940000,327,9.600000,
8439,17141.600000,213.440000,183.890000,325,10.200000,
8411,17162.500000,213.350000,183.830000,323,10.500000,
8383,17182.700000,213.310000,183.800000,321,10.600000,
8357,17202.600000,213.420000,183.880000,320,10.400000,
8330,17222.500000,213.510000,183.940000,319,10.100000,
8305,17241.700000,213.640000,184.030000,320,9.800000,
8279,17261.000000,213.580000,184.000000,322,9.400000,
8253,17280.700000,213.550000,183.970000,325,9.100000,
8227,17300.500000,213.530000,183.960000,328,9.100000,
8201,17320.500000,213.510000,183.940000,331,9.200000,
8175,17339.700000,213.470000,183.920000,333,9.500000,
8150,17359.000000,213.530000,183.960000,333,10.000000,
8125,17378.400000,213.690000,184.070000,333,10.400000,
8100,17398.000000,213.790000,184.140000,331,10.700000,
8074,17417.800000,213.860000,184.190000,329,10.800000,
8049,17437.300000,213.920000,184.230000,327,10.700000,
8023,17457.200000,214.040000,184.310000,325,10.400000,
7997,17477.700000,214.040000,184.310000,324,9.900000,
7970,17498.800000,213.990000,184.280000,323,9.500000,
7944,17519.800000,214.160000,184.390000,323,9.100000,
7918,17539.900000,214.160000,184.390000,323,8.700000,
7893,17560.000000,214.120000,184.370000,324,8.500000,
7867,17580.400000,214.080000,184.340000,324,8.300000,
7841,17601.000000,214.040000,184.310000,324,8.200000,
7816,17621.200000,213.970000,184.260000,323,8.200000,
7790,17642.400000,213.920000,184.230000,321,8.200000,
7763,17663.600000,213.840000,184.170000,319,8.100000,
7738,17684.100000,213.750000,184.110000,317,7.900000,
7712,17705.100000,213.680000,184.060000,315,7.600000,
7686,17726.600000,213.580000,184.000000,316,7.100000,
7659,17748.000000,213.460000,183.910000,319,6.800000,
7633,17769.200000,213.470000,183.920000,324,6.600000,
7607,17790.800000,213.640000,184.030000,330,6.700000,
7581,17812.200000,213.930000,184.240000,335,7.100000,
7556,17833.200000,213.930000,184.240000,338,7.700000,
7530,17854.600000,213.990000,184.280000,337,8.400000,
7503,17876.600000,214.160000,184.390000,334,8.800000,
7475,17900.100000,214.530000,184.650000,329,9.100000,
7447,17924.100000,214.800000,184.840000,324,9.200000,
7420,17946.900000,215.050000,185.010000,318,9.200000,
7394,17969.000000,215.160000,185.090000,314,9.100000,
7369,17990.400000,215.140000,185.070000,310,9.100000,
7343,18012.900000,215.070000,185.020000,308,9.100000,
7316,18035.900000,215.010000,184.980000,307,9.200000,
7289,18058.800000,214.930000,184.930000,307,9.500000,
7263,18081.200000,214.900000,184.910000,307,9.800000,
7236,18104.500000,214.970000,184.960000,308,10.100000,
7210,18127.800000,215.010000,184.980000,308,10.300000,
7183,18150.700000,214.860000,184.880000,308,10.400000,
7157,18173.700000,214.730000,184.790000,309,10.300000,
7131,18196.500000,214.640000,184.730000,310,10.000000,
7105,18219.400000,214.590000,184.690000,313,9.700000,
7079,18242.700000,214.580000,184.690000,317,9.600000,
7053,18265.700000,214.580000,184.690000,321,9.600000,
7028,18288.400000,214.620000,184.710000,325,9.800000,
7002,18311.200000,214.730000,184.790000,328,10.100000,
6976,18334.500000,214.750000,184.800000,330,10.400000,
6951,18357.800000,214.670000,184.750000,330,10.400000,
6925,18381.000000,214.560000,184.670000,330,10.000000,
6899,18404.400000,214.400000,184.560000,330,9.300000,
6874,18426.900000,214.270000,184.470000,331,8.300000,
6850,18449.700000,214.160000,184.390000,334,7.300000,
6824,18473.200000,214.170000,184.400000,340,6.400000,
6798,18496.800000,214.160000,184.390000,346,6.000000,
6773,18520.300000,214.190000,184.420000,352,5.900000,
6747,18544.600000,214.190000,184.420000,354,6.200000,
6734,18556.600000,214.170000,184.400000,353,6.300000,
6696,18591.900000,214.040000,184.310000,346,6.800000,
6671,18615.100000,213.990000,184.280000,337,7.100000,
6646,18638.300000,213.900000,184.210000,327,7.200000,
6621,18662.500000,213.690000,184.070000,317,7.200000,
6596,18685.800000,213.620000,184.020000,308,7.100000,
6572,18709.200000,213.530000,183.960000,300,6.800000,
6547,18732.800000,213.470000,183.920000,293,6.500000,
6522,18757.000000,213.380000,183.860000,289,6.000000,
6497,18780.800000,213.200000,183.730000,289,5.500000,
6473,18803.400000,213.160000,183.700000,295,5.200000,
6461,18815.200000,213.160000,183.700000,299,5.200000,
6425,18850.400000,213.070000,183.640000,312,6.000000,
6401,18873.100000,212.970000,183.570000,316,7.000000,
6378,18895.900000,212.820000,183.470000,317,8.200000,
6354,18919.700000,212.700000,183.380000,316,9.500000,
6329,18944.100000,212.660000,183.350000,313,10.500000,
6305,18967.700000,212.730000,183.400000,310,11.300000,
6281,18990.900000,212.950000,183.560000,307,11.700000,
6258,19013.800000,212.990000,183.580000,304,11.600000,
6235,19037.600000,213.050000,183.620000,303,11.200000,
6210,19062.100000,213.130000,183.680000,302,10.500000,
6186,19086.300000,213.400000,183.870000,304,9.700000,
6162,19110.800000,213.460000,183.910000,308,8.900000,
6137,19135.900000,213.660000,184.050000,314,8.400000,
6113,19161.000000,213.790000,184.140000,320,8.400000,
6088,19185.800000,213.840000,184.170000,324,8.500000,
6065,19210.200000,214.080000,184.340000,326,8.700000,
6053,19222.100000,214.060000,184.330000,325,8.800000,
6018,19258.500000,214.160000,184.390000,320,8.600000,
5994,19283.200000,214.120000,184.370000,315,8.300000,
5970,19308.500000,213.920000,184.230000,310,7.900000,
5947,19332.700000,213.770000,184.120000,305,7.500000,
5925,19355.800000,213.730000,184.100000,301,7.200000,
5902,19380.400000,213.680000,184.060000,299,6.900000,
5879,19405.200000,213.600000,184.010000,299,6.900000,
