numer_sta,date,nb_niv,
07761,20241203115556,775,
p_niv,altitude,t,td,dd,ff,
57819,4521.300000,260.830000,230.870000,302,10.700000,
57727,4533.600000,260.970000,231.770000,302,10.700000,
57617,4548.100000,261.020000,232.840000,302,10.700000,
57533,4559.300000,260.970000,233.440000,302,10.700000,
57446,4570.800000,260.900000,233.990000,302,10.600000,
57382,4579.400000,260.880000,234.150000,302,10.600000,
57309,4589.100000,260.760000,234.200000,302,10.500000,
57199,4603.700000,260.600000,234.170000,302,10.400000,
57097,4617.300000,260.530000,234.000000,301,10.300000,
57009,4629.100000,260.410000,233.800000,301,10.200000,
56917,4641.400000,260.320000,233.730000,301,10.100000,
56801,4657.000000,260.160000,233.620000,301,9.900000,
56695,4671.200000,260.070000,233.560000,300,9.800000,
56598,4684.200000,259.930000,233.460000,300,9.700000,
56521,4694.500000,259.910000,233.350000,300,9.600000,
56488,4699.000000,259.860000,233.390000,300,9.600000,
56344,4718.400000,259.680000,233.900000,300,9.500000,
56234,4733.400000,259.630000,234.180000,300,9.400000,
56163,4742.800000,259.510000,234.580000,300,9.300000,
56081,4754.000000,259.400000,234.930000,300,9.200000,
55987,4766.800000,259.280000,235.130000,300,9.200000,
55874,4782.100000,259.150000,235.290000,301,9.100000,
55789,4793.600000,259.030000,235.460000,301,9.100000,
55698,4806.000000,258.920000,235.870000,301,9.000000,
55611,4817.800000,258.820000,236.510000,302,9.000000,
55529,4829.100000,258.710000,236.900000,302,8.900000,
55449,4840.000000,258.600000,237.000000,302,8.900000,
55332,4855.900000,258.460000,237.260000,303,8.900000,
55228,4870.200000,258.370000,237.400000,304,8.900000,
55163,4879.000000,258.210000,237.240000,304,8.900000,
55068,4892.100000,258.100000,237.370000,305,8.800000,
54961,4906.800000,257.940000,237.470000,306,8.800000,
54861,4920.600000,257.820000,237.780000,307,8.800000,
54769,4933.200000,257.690000,238.060000,308,8.800000,
54678,4945.800000,257.550000,238.150000,309,8.800000,
54570,4960.600000,257.440000,238.140000,309,8.800000,
54487,4972.200000,257.280000,238.220000,310,8.800000,
54415,4982.100000,257.190000,238.380000,311,8.900000,
54329,4994.100000,257.080000,238.390000,312,8.900000,
54218,5009.400000,256.940000,238.410000,312,8.900000,
54119,5023.100000,256.810000,238.440000,313,8.900000,
54024,5036.400000,256.650000,238.510000,314,8.900000,
53938,5048.300000,256.610000,238.700000,314,8.900000,
53879,5056.500000,256.500000,238.660000,315,8.900000,
53799,5067.700000,256.380000,238.710000,315,8.800000,
53699,5081.700000,256.270000,238.840000,316,8.800000,
53571,5099.500000,256.070000,238.810000,317,8.800000,
53423,5120.200000,255.870000,238.840000,317,8.800000,
53276,5141.000000,255.670000,238.880000,318,8.900000,
53166,5156.400000,255.540000,239.030000,318,8.900000,
53053,5172.300000,255.430000,239.200000,318,8.900000,
52968,5184.400000,255.320000,239.310000,318,8.900000,
52893,5194.900000,255.180000,239.480000,318,8.900000,
52811,5206.500000,255.090000,239.690000,318,8.900000,
52708,5221.100000,255.010000,239.820000,318,8.900000,
52595,5237.000000,254.830000,239.880000,318,9.000000,
52493,5251.500000,254.710000,239.950000,318,9.000000,
52402,5264.500000,254.610000,240.050000,318,9.100000,
52322,5275.900000,254.480000,240.160000,317,9.100000,
52241,5287.400000,254.390000,240.300000,317,9.100000,
52133,5302.900000,254.300000,240.410000,317,9.100000,
52002,5321.500000,254.120000,240.340000,316,9.200000,
51901,5336.000000,254.040000,240.370000,316,9.200000,
51812,5348.800000,253.900000,240.370000,315,9.200000,
51687,5366.700000,253.750000,240.340000,315,9.200000,
51586,5381.300000,253.660000,240.400000,315,9.200000,
51525,5390.100000,253.530000,240.380000,314,9.300000,
51418,5405.500000,253.360000,240.370000,314,9.300000,
51296,5423.100000,253.220000,240.420000,314,9.300000,
51213,5435.100000,253.090000,240.490000,314,9.400000,
51130,5447.100000,252.940000,240.600000,314,9.400000,
51041,5460.100000,252.890000,240.760000,313,9.400000,
50950,5473.200000,252.740000,240.740000,313,9.300000,
50838,5489.600000,252.610000,240.700000,313,9.300000,
50680,5512.600000,252.370000,240.510000,313,9.300000,
50518,5536.300000,252.130000,240.320000,313,9.300000,
50400,5553.500000,252.020000,240.240000,313,9.300000,
50288,5569.800000,251.840000,240.100000,313,9.400000,
50206,5582.000000,251.760000,240.100000,313,9.400000,
50132,5592.800000,251.670000,240.060000,313,9.400000,
50016,5609.800000,251.490000,239.990000,313,9.500000,
49931,5622.300000,251.360000,239.980000,313,9.500000,
49836,5636.300000,251.230000,239.980000,313,9.600000,
49739,5650.700000,251.100000,239.970000,312,9.600000,
49659,5662.500000,250.970000,239.930000,312,9.700000,
49552,5678.400000,250.860000,239.940000,312,9.700000,
49468,5690.900000,250.750000,239.960000,312,9.800000,
49371,5705.200000,250.560000,239.830000,311,9.900000,
49245,5723.900000,250.430000,239.790000,311,9.900000,
49110,5744.100000,250.250000,239.730000,310,10.000000,
49007,5759.500000,250.100000,239.690000,310,10.000000,
48922,5772.200000,250.010000,239.670000,310,9.900000,
48818,5787.800000,249.880000,239.610000,309,9.900000,
48728,5801.300000,249.710000,239.520000,309,9.900000,
48614,5818.400000,249.600000,239.470000,308,9.800000,
48516,5833.100000,249.430000,239.390000,308,9.700000,
48412,5848.800000,249.320000,239.460000,308,9.600000,
48333,5860.700000,249.210000,239.560000,307,9.600000,
48237,5875.200000,249.100000,239.720000,307,9.600000,
48108,5894.800000,248.970000,239.740000,307,9.500000,
48027,5907.100000,248.880000,239.800000,307,9.500000,
47952,5918.500000,248.750000,239.760000,307,9.500000,
47876,5930.000000,248.620000,239.770000,307,9.500000,
47789,5943.300000,248.510000,239.800000,307,9.500000,
47711,5955.100000,248.360000,239.840000,307,9.500000,
47629,5967.600000,248.270000,239.920000,306,9.600000,
47528,5983.100000,248.070000,239.960000,306,9.700000,
47432,5997.700000,247.940000,240.150000,306,9.800000,
47320,6014.800000,247.790000,240.430000,306,10.000000,
47226,6029.400000,247.660000,240.590000,306,10.100000,
47137,6043.000000,247.550000,240.710000,306,10.300000,
47060,6054.800000,247.400000,240.810000,305,10.500000,
46960,6070.300000,247.290000,241.060000,305,10.700000,
46867,6084.500000,247.180000,241.170000,304,10.900000,
46787,6096.900000,247.090000,241.210000,304,11.000000,
46699,6110.500000,246.910000,241.080000,304,11.200000,
46572,6130.200000,246.780000,240.930000,304,11.300000,
46472,6145.900000,246.670000,240.680000,304,11.500000,
46373,6161.200000,246.520000,240.430000,304,11.600000,
46290,6174.100000,246.450000,240.260000,304,11.800000,
46209,6186.700000,246.300000,240.040000,305,11.900000,
46116,6201.300000,246.210000,239.990000,305,12.000000,
46024,6215.700000,246.120000,240.020000,305,12.100000,
45895,6235.900000,245.900000,240.030000,305,12.100000,
45754,6258.100000,245.700000,239.800000,305,12.100000,
45638,6276.300000,245.500000,239.370000,305,12.000000,
45528,6293.700000,245.350000,239.060000,305,12.000000,
45426,6309.700000,245.190000,238.590000,305,12.000000,
45321,6326.300000,245.080000,238.070000,305,11.900000,
45216,6343.000000,244.900000,237.620000,305,11.900000,
45137,6355.500000,244.840000,237.430000,305,11.900000,
45061,6367.700000,244.750000,237.550000,306,11.900000,
44984,6379.800000,244.620000,237.390000,306,11.900000,
44894,6394.200000,244.530000,237.310000,306,11.800000,
44804,6408.600000,244.350000,237.100000,306,11.800000,
44678,6428.800000,244.190000,236.790000,306,11.800000,
44588,6443.100000,244.100000,236.510000,307,11.800000,
44508,6456.000000,244.010000,236.270000,307,11.800000,
44435,6467.600000,243.900000,235.980000,307,11.900000,
44335,6483.800000,243.720000,235.840000,307,12.000000,
44251,6497.400000,243.630000,235.790000,308,12.100000,
44148,6514.000000,243.470000,235.660000,308,12.200000,
44052,6529.400000,243.360000,235.600000,308,12.400000,
43963,6543.900000,243.220000,235.320000,309,12.500000,
43856,6561.300000,243.040000,234.890000,309,12.600000,
43745,6579.200000,242.950000,234.460000,309,12.800000,
43624,6599.000000,242.790000,233.790000,310,12.900000,
43474,6623.400000,242.610000,233.200000,310,13.100000,
43331,6646.800000,242.360000,232.670000,310,13.200000,
43235,6662.500000,242.310000,232.440000,310,13.200000,
43162,6674.500000,242.200000,232.080000,311,13.200000,
43083,6687.600000,242.080000,231.510000,311,13.200000,
42991,6702.600000,241.940000,230.710000,311,13.200000,
42908,6716.400000,241.880000,230.220000,311,13.200000,
42818,6731.200000,241.740000,229.610000,311,13.200000,
42751,6742.300000,241.670000,229.060000,311,13.100000,
42682,6753.700000,241.530000,228.390000,311,13.100000,
42597,6767.800000,241.440000,227.750000,310,13.100000,
42498,6784.200000,241.340000,227.290000,310,13.100000,
42430,6795.600000,241.160000,226.810000,310,13.100000,
42334,6811.600000,241.070000,226.210000,310,13.200000,
42252,6825.200000,240.970000,225.620000,310,13.200000,
42157,6841.100000,240.860000,225.330000,310,13.200000,
42054,6858.400000,240.670000,225.030000,310,13.200000,
41967,6873.000000,240.550000,224.720000,309,13.200000,
41880,6887.500000,240.410000,224.240000,309,13.200000,
41807,6899.900000,240.270000,223.730000,309,13.200000,
41686,6920.200000,240.130000,223.440000,309,13.200000,
41558,6941.900000,239.990000,223.730000,309,13.300000,
41479,6955.200000,239.890000,224.030000,309,13.300000,
41405,6967.800000,239.820000,224.430000,309,13.300000,
41328,6980.700000,239.680000,224.840000,309,13.400000,
41247,6994.500000,239.610000,225.310000,309,13.400000,
41150,7011.100000,239.490000,225.390000,309,13.400000,
41059,7026.600000,239.320000,224.710000,308,13.400000,
40971,7041.600000,239.200000,224.390000,308,13.400000,
40881,7057.000000,239.030000,223.840000,308,13.400000,
40802,7070.600000,238.940000,223.230000,308,13.500000,
40752,7079.200000,238.840000,222.570000,308,13.500000,
40676,7092.100000,238.740000,222.030000,308,13.600000,
40611,7103.300000,238.670000,222.170000,308,13.600000,
40543,7115.000000,238.580000,222.450000,308,13.700000,
40479,7126.100000,238.380000,222.840000,308,13.700000,
40355,7147.500000,238.210000,223.410000,308,13.700000,
40197,7174.900000,237.970000,224.120000,308,13.700000,
40019,7205.700000,237.750000,225.100000,308,13.800000,
39840,7237.000000,237.530000,226.220000,308,13.800000,
39670,7266.600000,237.330000,227.890000,307,13.900000,
39488,7298.600000,237.160000,230.000000,307,13.900000,
39308,7330.300000,236.890000,231.440000,306,14.100000,
39137,7360.500000,236.620000,232.320000,305,14.200000,
39013,7382.400000,236.440000,232.350000,305,14.300000,
38926,7397.900000,236.310000,232.370000,305,14.400000,
38851,7411.300000,236.210000,232.530000,305,14.500000,
38778,7424.300000,236.060000,232.670000,305,14.500000,
38697,7438.800000,235.930000,232.850000,305,14.500000,
38622,7452.100000,235.780000,233.000000,304,14.500000,
38550,7465.100000,235.680000,233.070000,304,14.500000,
38468,7479.700000,235.550000,233.100000,304,14.500000,
38383,7495.000000,235.450000,233.170000,303,14.500000,
38342,7502.300000,235.380000,233.150000,303,14.500000,
38158,7535.400000,235.090000,232.370000,302,14.500000,
38068,7551.700000,234.990000,232.090000,301,14.400000,
37992,7565.500000,234.810000,231.660000,300,14.400000,
37909,7580.500000,234.710000,231.240000,299,14.400000,
37820,7596.700000,234.550000,230.820000,298,14.300000,
37733,7612.500000,234.470000,230.420000,297,14.300000,
37666,7624.700000,234.370000,229.990000,296,14.300000,
37582,7639.900000,234.240000,229.480000,295,14.300000,
37489,7656.900000,234.080000,229.110000,295,14.400000,
37410,7671.400000,233.980000,228.790000,294,14.400000,
37323,7687.300000,233.850000,228.470000,293,14.500000,
37243,7702.100000,233.750000,228.160000,292,14.600000,
37170,7715.400000,233.690000,227.970000,292,14.600000,
37098,7728.700000,233.590000,227.750000,291,14.700000,
37021,7742.900000,233.510000,227.570000,291,14.700000,
36956,7754.900000,233.370000,227.330000,290,14.700000,
36874,7770.100000,233.210000,227.060000,290,14.700000,
36800,7783.900000,233.130000,226.880000,290,14.600000,
36738,7795.400000,233.080000,226.810000,290,14.600000,
36676,7806.900000,233.020000,226.770000,289,14.700000,
36627,7815.900000,232.860000,226.660000,289,14.600000,
36565,7827.500000,232.780000,226.640000,289,14.600000,
36501,7839.400000,232.640000,226.640000,288,14.600000,
36417,7855.100000,232.530000,226.620000,288,14.600000,
36336,7870.300000,232.380000,226.590000,288,14.600000,
36257,7885.100000,232.260000,226.580000,288,14.600000,
36193,7897.000000,232.180000,226.540000,288,14.600000,
36124,7910.000000,232.040000,226.470000,288,14.600000,
36051,7923.800000,231.870000,226.380000,289,14.600000,
35986,7936.000000,231.790000,226.330000,289,14.600000,
35904,7951.600000,231.650000,226.260000,289,14.600000,
35819,7967.700000,231.430000,226.050000,290,14.600000,
35749,7980.900000,231.340000,225.940000,290,14.600000,
35672,7995.500000,231.180000,225.760000,291,14.600000,
35585,8012.100000,231.040000,225.590000,291,14.600000,
35543,8019.900000,230.950000,225.470000,292,14.600000,
35432,8041.100000,230.910000,225.340000,292,14.600000,
35370,8052.900000,230.790000,225.180000,293,14.600000,
35319,8062.600000,230.740000,225.070000,293,14.600000,
35255,8075.000000,230.620000,224.880000,293,14.600000,
35194,8086.700000,230.560000,224.670000,294,14.500000,
35110,8102.700000,230.450000,224.370000,294,14.500000,
35047,8114.800000,230.310000,224.160000,295,14.400000,
34977,8128.400000,230.200000,223.830000,295,14.300000,
34884,8146.300000,230.110000,223.500000,296,14.300000,
34799,8162.800000,230.080000,223.210000,296,14.200000,
34737,8174.800000,229.970000,222.920000,296,14.200000,
34657,8190.300000,229.810000,222.530000,297,14.200000,
34580,8205.200000,229.670000,222.160000,297,14.300000,
34502,8220.300000,229.610000,221.840000,297,14.400000,
34407,8238.800000,229.420000,221.340000,297,14.400000,
34326,8254.700000,229.310000,220.930000,297,14.500000,
34245,8270.600000,229.180000,220.430000,297,14.600000,
34169,8285.500000,229.120000,219.930000,297,14.700000,
34113,8296.600000,229.100000,219.550000,297,14.800000,
34062,8306.400000,229.070000,219.220000,297,14.900000,
34002,8318.400000,229.040000,218.860000,297,15.000000,
33935,8331.500000,228.960000,218.440000,297,15.100000,
33851,8348.200000,228.910000,218.060000,297,15.200000,
33777,8362.800000,228.910000,217.730000,298,15.400000,
33717,8374.800000,228.910000,217.490000,298,15.500000,
33676,8383.000000,228.850000,217.230000,298,15.700000,
33628,8392.500000,228.880000,217.000000,298,15.700000,
33590,8400.000000,228.880000,216.800000,298,15.800000,
33520,8414.100000,228.750000,216.400000,298,15.900000,
33469,8424.200000,228.640000,215.950000,299,15.900000,
33391,8439.900000,228.560000,215.520000,299,16.000000,
33323,8453.500000,228.510000,215.010000,300,16.100000,
33261,8466.000000,228.380000,214.390000,300,16.300000,
33168,8484.600000,228.320000,213.880000,300,16.400000,
33089,8500.600000,228.220000,213.440000,301,16.600000,
33013,8515.900000,228.110000,213.090000,301,16.800000,
32939,8530.800000,228.060000,212.890000,302,16.900000,
32882,8542.500000,227.960000,212.850000,303,17.000000,
32829,8553.200000,227.880000,212.880000,303,17.100000,
32762,8566.900000,227.800000,213.030000,304,17.100000,
32704,8578.700000,227.750000,213.170000,304,17.100000,
32636,8592.600000,227.700000,213.280000,304,17.100000,
32579,8604.100000,227.620000,213.310000,305,17.200000,
32532,8613.800000,227.570000,213.370000,305,17.200000,
32470,8626.600000,227.520000,213.330000,306,17.300000,
32393,8642.200000,227.390000,213.230000,307,17.400000,
32326,8656.100000,227.220000,213.070000,308,17.400000,
32239,8674.000000,227.040000,212.910000,308,17.500000,
32148,8692.800000,226.890000,212.780000,309,17.500000,
32073,8708.300000,226.770000,212.700000,310,17.600000,
32011,8721.100000,226.720000,212.650000,311,17.600000,
31958,8732.100000,226.620000,212.580000,311,17.600000,
31906,8743.000000,226.520000,212.460000,312,17.700000,
31838,8757.200000,226.400000,212.290000,312,17.700000,
31761,8773.200000,226.200000,212.080000,313,17.700000,
31670,8792.200000,226.050000,211.900000,313,17.800000,
31605,8805.800000,225.930000,211.790000,314,17.800000,
31542,8818.900000,225.810000,211.580000,315,17.900000,
31475,8833.000000,225.640000,211.360000,315,17.900000,
31412,8846.300000,225.570000,211.210000,316,17.800000,
31346,8860.100000,225.410000,210.960000,316,17.700000,
31269,8876.300000,225.300000,210.760000,316,17.600000,
31211,8888.700000,225.180000,210.490000,317,17.600000,
31165,8898.300000,225.110000,210.390000,317,17.500000,
31115,8908.800000,224.990000,210.210000,318,17.500000,
31053,8922.000000,224.940000,210.030000,318,17.400000,
30982,8937.000000,224.900000,209.830000,318,17.400000,
30906,8953.200000,224.870000,209.820000,319,17.300000,
30843,8966.700000,224.800000,209.680000,319,17.300000,
30763,8983.700000,224.680000,209.600000,319,17.200000,
30713,8994.500000,224.640000,209.450000,319,17.200000,
30647,9008.700000,224.590000,209.400000,320,17.100000,
30584,9022.100000,224.490000,209.270000,320,17.100000,
30536,9032.400000,224.470000,209.210000,320,17.200000,
30480,9044.400000,224.380000,209.020000,320,17.300000,
30411,9059.500000,224.400000,208.930000,320,17.400000,
30324,9078.100000,224.400000,208.910000,320,17.500000,
30250,9094.100000,224.400000,208.860000,320,17.600000,
30175,9110.700000,224.240000,208.650000,320,17.700000,
30093,9128.500000,224.230000,208.530000,320,17.800000,
30018,9144.900000,224.140000,208.210000,320,17.900000,
29937,9162.500000,224.140000,208.080000,321,17.900000,
29879,9175.100000,224.090000,207.940000,321,18.000000,
29828,9186.500000,224.090000,207.740000,322,18.100000,
29797,9193.200000,224.090000,207.750000,322,18.100000,
29708,9213.000000,224.280000,207.600000,323,18.100000,
29641,9227.700000,224.250000,207.430000,324,18.000000,
29586,9239.900000,224.210000,207.220000,325,17.800000,
29507,9257.500000,224.220000,207.160000,327,17.700000,
29403,9280.700000,224.180000,207.050000,329,17.400000,
29274,9309.400000,224.000000,206.890000,331,17.200000,
29169,9333.100000,223.840000,206.860000,333,17.100000,
29095,9349.800000,223.770000,206.860000,334,17.000000,
29034,9363.500000,223.650000,206.730000,335,16.800000,
28962,9379.500000,223.540000,206.600000,336,16.800000,
28900,9393.700000,223.400000,206.490000,337,16.800000,
28841,9407.100000,223.360000,206.440000,337,16.700000,
28786,9419.500000,223.220000,206.470000,338,16.700000,
28726,9433.200000,223.170000,206.380000,338,16.600000,
28674,9445.000000,223.130000,206.240000,338,16.600000,
28624,9456.500000,223.020000,206.330000,338,16.500000,
28564,9470.000000,222.930000,206.210000,339,16.400000,
28518,9480.500000,222.840000,206.260000,339,16.300000,
28470,9491.600000,222.700000,206.030000,339,16.200000,
28384,9511.400000,222.590000,206.040000,339,16.100000,
28322,9525.500000,222.500000,205.950000,340,15.900000,
28265,9538.700000,222.460000,205.980000,340,15.700000,
28212,9550.800000,222.420000,205.970000,341,15.500000,
28172,9560.200000,222.350000,205.860000,341,15.300000,
28133,9569.200000,222.290000,205.800000,341,15.100000,
28075,9582.500000,222.240000,205.810000,341,14.800000,
28041,9590.500000,222.180000,205.710000,342,14.600000,
28006,9598.600000,222.110000,205.640000,342,14.300000,
27947,9612.300000,222.050000,205.590000,343,14.100000,
27909,9621.100000,222.000000,205.640000,343,13.800000,
27862,9632.200000,221.910000,205.560000,344,13.400000,
27821,9641.600000,221.830000,205.370000,345,13.100000,
27763,9655.100000,221.810000,205.470000,346,12.800000,
27712,9667.100000,221.850000,205.580000,347,12.400000,
27677,9675.300000,221.810000,205.530000,348,12.100000,
27628,9686.900000,221.720000,205.520000,349,11.800000,
27585,9696.900000,221.680000,205.540000,350,11.600000,
27547,9705.900000,221.570000,205.380000,351,11.300000,
27502,9716.400000,221.480000,205.360000,352,11.000000,
27453,9728.100000,221.400000,205.250000,353,10.800000,
27424,9734.900000,221.310000,205.130000,353,10.600000,
27383,9744.500000,221.380000,205.410000,354,10.400000,
27341,9754.700000,221.610000,205.580000,355,10.300000,
27293,9765.900000,221.460000,205.490000,356,10.100000,
27250,9776.100000,221.350000,205.520000,357,10.000000,
27206,9786.500000,221.250000,205.470000,358,9.800000,
27163,9796.900000,221.140000,205.540000,359,9.700000,
27117,9807.800000,221.040000,205.560000,0,9.600000,
27079,9816.800000,220.970000,205.540000,1,9.500000,
27041,9826.000000,220.870000,205.370000,1,9.500000,
26993,9837.600000,220.780000,205.230000,2,9.400000,
26952,9847.200000,220.660000,205.170000,2,9.400000,
26926,9853.500000,220.570000,205.060000,2,9.300000,
26841,9874.000000,220.350000,204.860000,1,9.300000,
26775,9889.800000,220.200000,204.670000,1,9.300000,
26716,9904.200000,220.120000,204.650000,1,9.300000,
26665,9916.300000,219.990000,204.280000,1,9.400000,
26620,9927.300000,219.950000,204.150000,0,9.400000,
26575,9938.200000,219.890000,204.120000,360,9.500000,
26519,9951.600000,219.790000,204.060000,359,9.600000,
26463,9965.400000,219.690000,204.000000,358,9.700000,
26399,9980.800000,219.620000,203.990000,357,9.800000,
26345,9994.100000,219.540000,203.940000,355,9.900000,
26295,10006.200000,219.420000,203.890000,354,10.100000,
26229,10022.400000,219.280000,203.830000,353,10.200000,
26190,10031.800000,219.240000,203.760000,352,10.300000,
26148,10042.200000,219.180000,203.780000,351,10.400000,
26125,10047.900000,219.100000,203.680000,350,10.500000,
26094,10055.400000,219.060000,203.650000,350,10.600000,
26054,10065.400000,219.000000,203.570000,349,10.700000,
26026,10072.100000,218.960000,203.550000,349,10.800000,
25995,10079.900000,218.890000,203.490000,348,10.900000,
25950,10090.900000,218.790000,203.320000,347,11.000000,
25909,10101.000000,218.730000,203.150000,347,11.100000,
25876,10109.300000,218.650000,203.100000,346,11.200000,
25849,10115.900000,218.610000,202.960000,346,11.300000,
25812,10125.000000,218.490000,202.900000,345,11.400000,
25775,10134.300000,218.400000,202.670000,345,11.400000,
25742,10142.500000,218.340000,202.480000,344,11.500000,
25713,10149.600000,218.280000,202.340000,344,11.500000,
25676,10158.800000,218.240000,202.340000,343,11.600000,
25643,10167.000000,218.200000,202.090000,342,11.600000,
25600,10177.800000,218.160000,202.000000,342,11.600000,
25549,10190.600000,218.200000,201.970000,341,11.700000,
25509,10200.400000,218.220000,201.860000,340,11.700000,
25460,10212.900000,218.280000,201.960000,340,11.800000,
25406,10226.300000,218.340000,201.900000,339,11.800000,
25367,10236.200000,218.380000,201.970000,339,11.900000,
25330,10245.600000,218.380000,201.190000,339,12.000000,
25295,10254.300000,218.390000,201.460000,338,12.100000,
25261,10263.000000,218.400000,201.740000,338,12.100000,
25222,10272.900000,218.340000,201.850000,338,12.200000,
25188,10281.600000,218.260000,201.730000,338,12.200000,
25151,10290.700000,218.160000,201.670000,338,12.200000,
25113,10300.500000,218.100000,201.670000,338,12.300000,
25085,10307.700000,218.040000,201.470000,337,12.300000,
25054,10315.500000,217.960000,201.300000,337,12.400000,
25021,10324.000000,217.880000,201.210000,337,12.400000,
24988,10332.300000,217.800000,201.050000,336,12.600000,
24954,10341.100000,217.740000,201.070000,336,12.700000,
24921,10349.300000,217.660000,200.990000,336,12.800000,
24889,10357.600000,217.600000,200.940000,335,13.000000,
24852,10367.100000,217.580000,200.840000,335,13.100000,
24819,10375.500000,217.520000,200.890000,335,13.300000,
24790,10382.900000,217.520000,200.750000,335,13.400000,
24757,10391.400000,217.480000,200.710000,335,13.500000,
24723,10400.100000,217.400000,200.540000,335,13.700000,
24687,10409.500000,217.320000,200.480000,335,13.700000,
24658,10417.000000,217.300000,200.330000,335,13.800000,
24633,10423.500000,217.280000,200.300000,334,13.900000,
24607,10430.200000,217.260000,200.220000,334,14.000000,
24579,10437.500000,217.190000,200.120000,334,14.000000,
24553,10444.200000,217.170000,200.080000,334,14.100000,
24521,10452.400000,217.170000,200.090000,334,14.200000,
24482,10462.400000,217.240000,200.100000,334,14.200000,
24458,10468.700000,217.260000,200.130000,334,14.300000,
24421,10478.400000,217.180000,199.910000,334,14.300000,
24394,10485.400000,217.130000,199.930000,334,14.300000,
24353,10496.200000,217.030000,199.920000,334,14.300000,
24309,10507.500000,216.970000,199.740000,334,14.300000,
24279,10515.400000,216.890000,199.790000,334,14.300000,
24245,10524.200000,216.810000,199.640000,335,14.400000,
24224,10529.900000,216.750000,199.560000,335,14.400000,
24204,10535.200000,216.700000,199.550000,335,14.300000,
24173,10543.100000,216.640000,199.300000,335,14.300000,
24149,10549.400000,216.560000,199.140000,335,14.300000,
24120,10557.000000,216.460000,198.900000,335,14.300000,
24087,10565.900000,216.390000,198.850000,335,14.300000,
24055,10574.300000,216.350000,198.710000,335,14.300000,
24028,10581.300000,216.270000,198.510000,335,14.200000,
23992,10590.800000,216.190000,198.500000,335,14.200000,
23959,10599.500000,216.170000,198.370000,335,14.200000,
23930,10607.300000,216.060000,198.170000,335,14.200000,
23891,10617.400000,216.020000,197.960000,334,14.200000,
23857,10626.500000,215.940000,197.710000,334,14.200000,
23810,10639.100000,215.880000,197.600000,334,14.200000,
23761,10651.900000,216.060000,197.710000,334,14.200000,
