numer_sta,date,nb_niv,
07761,20250201130945,445,
p_niv,altitude,t,td,dd,ff,
17536,12569.200000,222.090000,189.860000,251,11.100000,
17436,12606.700000,222.040000,189.820000,253,11.100000,
17327,12647.300000,222.150000,189.900000,254,11.200000,
17219,12687.800000,222.410000,190.080000,254,11.500000,
17107,12730.300000,222.250000,189.970000,255,11.900000,
17003,12770.300000,222.170000,189.910000,255,12.300000,
16892,12812.600000,222.600000,190.210000,255,12.400000,
16781,12855.800000,222.890000,190.400000,254,12.300000,
16677,12896.100000,222.690000,190.270000,254,11.900000,
16571,12937.700000,222.600000,190.200000,253,11.100000,
16467,12979.000000,223.290000,190.680000,253,10.100000,
16363,13020.300000,223.650000,190.920000,253,9.000000,
16253,13064.400000,223.810000,191.030000,254,8.000000,
16151,13105.700000,223.600000,190.890000,256,7.000000,
16049,13147.100000,223.850000,191.060000,261,6.300000,
15946,13189.200000,223.970000,191.140000,266,5.700000,
15896,13210.100000,223.990000,191.150000,270,5.600000,
15743,13273.400000,223.710000,190.960000,279,5.400000,
15639,13316.500000,223.430000,190.780000,284,5.400000,
15537,13359.300000,223.270000,190.670000,287,5.500000,
15434,13403.000000,223.020000,190.500000,287,5.700000,
15331,13446.600000,222.730000,190.300000,287,5.800000,
15227,13490.900000,222.550000,190.170000,285,5.900000,
15121,13536.400000,222.480000,190.130000,284,5.900000,
15017,13581.600000,222.590000,190.200000,284,5.900000,
14913,13626.800000,222.430000,190.090000,285,5.700000,
14810,13671.900000,222.130000,189.880000,288,5.500000,
14713,13714.500000,222.080000,189.850000,291,5.200000,
14610,13760.300000,221.780000,189.640000,293,4.900000,
14508,13805.500000,221.430000,189.410000,293,4.500000,
14410,13849.400000,221.240000,189.280000,289,4.300000,
14310,13894.700000,221.130000,189.200000,282,4.100000,
14211,13939.500000,221.060000,189.160000,271,4.300000,
14114,13984.100000,221.020000,189.130000,261,4.600000,
14014,14030.100000,221.000000,189.110000,252,5.200000,
13918,14074.500000,221.040000,189.140000,245,5.700000,
13822,14119.000000,221.080000,189.170000,240,6.100000,
13725,14164.700000,221.080000,189.160000,236,6.400000,
13630,14209.500000,220.990000,189.110000,234,6.400000,
13531,14256.700000,220.920000,189.060000,233,6.400000,
13435,14303.000000,220.750000,188.940000,234,6.200000,
13336,14350.600000,220.440000,188.730000,236,6.000000,
13239,14397.900000,220.060000,188.470000,238,5.900000,
13143,14444.700000,219.860000,188.330000,240,5.900000,
13050,14490.300000,219.610000,188.160000,241,6.000000,
12958,14535.600000,219.240000,187.900000,242,6.200000,
12871,14578.900000,218.860000,187.640000,243,6.500000,
12782,14623.200000,218.490000,187.390000,244,6.800000,
12683,14673.100000,218.060000,187.090000,246,7.000000,
12587,14721.400000,217.720000,186.860000,248,7.100000,
12493,14769.300000,217.580000,186.760000,252,7.200000,
12399,14817.200000,217.360000,186.610000,256,7.100000,
12303,14866.800000,217.240000,186.530000,259,7.100000,
12207,14916.400000,217.300000,186.570000,261,6.900000,
12112,14966.600000,217.240000,186.530000,261,6.700000,
12020,15015.000000,217.450000,186.670000,259,6.500000,
11924,15065.900000,217.450000,186.670000,255,6.400000,
11828,15117.300000,217.210000,186.510000,249,6.600000,
11737,15166.400000,217.330000,186.590000,242,6.900000,
11642,15217.900000,217.110000,186.440000,236,7.500000,
11548,15269.800000,216.910000,186.300000,233,7.900000,
11457,15320.100000,216.890000,186.290000,231,8.200000,
11366,15370.600000,216.790000,186.220000,229,8.200000,
11273,15422.600000,216.560000,186.050000,229,7.900000,
11186,15471.900000,216.300000,185.880000,230,7.500000,
11100,15520.400000,215.990000,185.670000,232,6.900000,
11015,15569.100000,215.720000,185.480000,234,6.300000,
10931,15617.200000,215.470000,185.310000,237,5.500000,
10843,15668.500000,215.390000,185.250000,241,4.700000,
10752,15721.300000,215.260000,185.160000,244,3.900000,
10667,15771.400000,215.600000,185.390000,247,3.100000,
10583,15821.500000,215.520000,185.340000,246,2.400000,
10499,15871.800000,215.250000,185.150000,243,1.900000,
10412,15924.000000,215.060000,185.020000,235,1.600000,
10321,15979.200000,214.680000,184.760000,233,1.600000,
10235,16031.900000,214.290000,184.480000,241,1.700000,
10194,16057.300000,214.190000,184.420000,247,1.900000,
10067,16135.700000,214.510000,184.640000,266,2.900000,
9983,16188.600000,214.710000,184.780000,274,4.000000,
9900,16240.600000,214.610000,184.710000,278,5.200000,
9817,16294.000000,214.520000,184.640000,281,6.500000,
9733,16347.900000,214.500000,184.630000,282,7.700000,
9647,16403.600000,214.290000,184.480000,284,8.500000,
9565,16457.100000,214.010000,184.290000,286,9.000000,
9524,16484.100000,213.930000,184.240000,288,9.100000,
9404,16563.000000,214.170000,184.400000,292,8.800000,
9323,16617.500000,213.870000,184.190000,295,8.300000,
9242,16672.300000,213.720000,184.090000,296,7.600000,
9160,16727.700000,213.810000,184.150000,297,6.800000,
9078,16784.100000,213.840000,184.180000,295,6.000000,
8998,16839.800000,214.160000,184.390000,291,5.300000,
8913,16899.300000,213.840000,184.170000,285,5.000000,
8827,16959.900000,213.500000,183.940000,278,5.100000,
8744,17018.500000,213.460000,183.910000,271,5.600000,
8669,17072.900000,213.660000,184.050000,266,6.400000,
8589,17130.700000,213.940000,184.240000,261,7.300000,
8513,17186.200000,214.500000,184.630000,258,8.300000,
8438,17241.500000,214.950000,184.940000,256,9.000000,
8362,17298.700000,214.780000,184.820000,255,9.400000,
8286,17356.600000,215.320000,185.200000,257,9.500000,
8213,17412.000000,215.930000,185.620000,260,9.500000,
8141,17467.700000,215.890000,185.590000,265,9.200000,
8067,17525.200000,215.510000,185.330000,270,8.900000,
7990,17586.000000,215.160000,185.090000,275,8.700000,
7909,17650.300000,215.160000,185.090000,280,8.500000,
7832,17711.500000,215.560000,185.360000,284,8.600000,
7757,17772.100000,216.130000,185.760000,286,8.800000,
7685,17831.500000,215.760000,185.500000,287,9.200000,
7610,17893.500000,215.680000,185.450000,287,9.700000,
7535,17955.500000,215.680000,185.450000,286,10.300000,
7462,18017.300000,215.500000,185.330000,285,10.800000,
7388,18079.800000,215.080000,185.040000,283,11.200000,
7353,18109.900000,214.930000,184.930000,282,11.200000,
7250,18198.500000,214.830000,184.860000,279,11.000000,
7181,18258.700000,214.980000,184.960000,277,10.600000,
7113,18318.600000,215.580000,185.380000,274,10.000000,
7046,18378.100000,216.310000,185.890000,272,9.400000,
6978,18439.500000,215.910000,185.610000,269,8.800000,
6911,18500.900000,215.460000,185.300000,266,8.200000,
6839,18566.600000,214.910000,184.920000,263,7.700000,
6768,18632.500000,214.320000,184.510000,258,7.300000,
6700,18695.500000,213.870000,184.200000,251,7.200000,
6635,18757.200000,213.740000,184.100000,244,7.300000,
6603,18787.400000,213.760000,184.120000,241,7.500000,
6506,18879.200000,214.220000,184.440000,238,8.300000,
6443,18940.700000,214.540000,184.660000,240,8.900000,
6382,19000.500000,214.890000,184.900000,245,9.500000,
6317,19064.500000,214.780000,184.820000,251,10.100000,
6253,19128.900000,214.960000,184.950000,257,10.900000,
6190,19192.100000,214.850000,184.870000,261,11.800000,
6129,19254.800000,214.660000,184.740000,264,12.500000,
6069,19316.400000,215.090000,185.040000,266,13.000000,
6006,19382.000000,215.330000,185.210000,266,13.200000,
5944,19448.200000,215.670000,185.440000,266,13.000000,
5883,19513.000000,215.770000,185.510000,266,12.700000,
5823,19578.000000,216.070000,185.720000,265,12.100000,
5767,19639.000000,216.630000,186.110000,265,11.500000,
5710,19701.700000,216.740000,186.180000,265,11.000000,
5653,19765.800000,216.800000,186.220000,266,10.500000,
5595,19831.100000,217.230000,186.520000,268,10.000000,
5536,19898.500000,216.700000,186.150000,271,9.700000,
5478,19965.700000,216.130000,185.760000,275,9.400000,
5418,20034.800000,215.690000,185.450000,279,9.300000,
5357,20106.200000,215.320000,185.200000,284,9.200000,
5298,20175.800000,214.770000,184.820000,289,9.200000,
5239,20246.600000,214.240000,184.450000,293,9.300000,
5181,20315.700000,213.800000,184.150000,297,9.500000,
5127,20381.100000,213.370000,183.850000,300,9.800000,
5074,20447.000000,213.060000,183.630000,301,10.100000,
5045,20482.000000,212.850000,183.490000,301,10.200000,
4958,20590.400000,212.240000,183.060000,299,10.700000,
4903,20660.200000,212.010000,182.900000,297,11.200000,
4852,20724.000000,212.400000,183.170000,294,11.800000,
4800,20792.100000,213.210000,183.730000,292,12.400000,
4746,20862.100000,213.110000,183.670000,291,12.900000,
4692,20933.300000,213.220000,183.740000,289,13.300000,
4640,21003.200000,213.570000,183.990000,288,13.500000,
4586,21076.000000,213.880000,184.200000,287,13.400000,
4534,21148.400000,213.690000,184.070000,287,13.200000,
4484,21217.900000,213.540000,183.970000,287,13.100000,
4430,21292.200000,213.110000,183.670000,288,13.200000,
4377,21367.500000,212.930000,183.540000,290,13.600000,
4325,21442.000000,213.760000,184.110000,293,14.300000,
4272,21520.100000,214.390000,184.550000,296,15.100000,
4220,21596.800000,214.760000,184.810000,299,15.800000,
4169,21673.000000,214.700000,184.770000,301,16.300000,
4119,21748.200000,214.910000,184.910000,302,16.500000,
4068,21827.600000,215.040000,185.000000,302,16.300000,
4016,21908.200000,215.280000,185.170000,300,16.000000,
3965,21988.000000,214.950000,184.950000,297,15.700000,
3917,22065.300000,214.670000,184.750000,292,15.500000,
3869,22143.600000,214.870000,184.890000,288,15.500000,
3820,22222.200000,215.270000,185.160000,283,15.700000,
3774,22300.000000,215.650000,185.430000,280,15.700000,
3727,22377.800000,215.660000,185.440000,279,15.500000,
3679,22460.700000,215.560000,185.370000,278,15.100000,
3631,22542.400000,215.660000,185.430000,278,14.600000,
3585,22624.100000,215.120000,185.060000,278,14.100000,
3538,22706.000000,214.510000,184.640000,278,13.800000,
3492,22788.300000,214.370000,184.540000,278,13.600000,
3445,22873.000000,214.880000,184.890000,277,13.500000,
3400,22957.200000,215.640000,185.420000,275,13.300000,
3356,23039.000000,215.380000,185.240000,273,13.300000,
3313,23121.100000,214.890000,184.900000,271,13.300000,
3269,23204.600000,214.370000,184.540000,268,13.300000,
3225,23288.300000,214.120000,184.370000,267,13.500000,
3183,23370.500000,213.840000,184.170000,267,13.700000,
3141,23454.900000,213.390000,183.860000,269,14.000000,
3101,23535.000000,212.980000,183.570000,271,14.400000,
3060,23617.400000,212.920000,183.530000,274,15.000000,
3017,23704.900000,212.660000,183.350000,277,15.500000,
2976,23791.200000,212.660000,183.350000,281,16.300000,
2937,23873.600000,212.780000,183.440000,283,17.100000,
2898,23955.500000,212.720000,183.400000,286,17.900000,
2858,24042.000000,212.350000,183.140000,288,18.700000,
2819,24128.300000,212.380000,183.160000,288,19.300000,
2778,24218.200000,212.490000,183.230000,288,19.700000,
2738,24310.500000,212.980000,183.580000,288,19.900000,
2698,24401.200000,213.440000,183.900000,287,19.800000,
2658,24493.900000,213.530000,183.960000,286,19.800000,
2620,24585.400000,213.230000,183.750000,285,19.800000,
2582,24675.400000,212.990000,183.580000,285,19.800000,
2545,24765.400000,213.240000,183.760000,285,20.000000,
2508,24856.300000,212.980000,183.580000,286,20.100000,
2471,24948.500000,212.620000,183.330000,287,20.300000,
2452,24997.600000,212.600000,183.310000,288,20.300000,
2396,25140.700000,213.780000,184.130000,290,20.300000,
2360,25235.400000,213.910000,184.220000,291,20.200000,
2326,25326.300000,213.700000,184.080000,293,20.100000,
2293,25417.600000,213.320000,183.810000,294,19.900000,
2258,25514.100000,213.120000,183.670000,294,19.700000,
2222,25613.000000,213.350000,183.840000,294,19.700000,
2187,25710.800000,213.680000,184.060000,293,19.900000,
2153,25809.300000,213.770000,184.130000,292,20.300000,
2121,25903.700000,213.860000,184.190000,292,20.700000,
2089,25999.400000,213.750000,184.110000,291,21.300000,
2057,26095.600000,214.570000,184.680000,291,22.000000,
2025,26193.500000,214.600000,184.700000,290,22.600000,
1995,26288.700000,215.000000,184.980000,288,22.900000,
1966,26381.500000,215.070000,185.030000,286,23.100000,
1937,26473.700000,215.050000,185.010000,285,23.100000,
1909,26566.800000,214.970000,184.960000,283,22.900000,
1880,26663.100000,215.040000,185.010000,283,22.600000,
1850,26762.500000,215.280000,185.170000,283,22.100000,
1821,26861.900000,215.510000,185.330000,283,21.500000,
1793,26961.000000,215.870000,185.580000,284,20.800000,
1765,27059.600000,215.980000,185.660000,285,20.400000,
1738,27157.200000,215.610000,185.400000,285,20.500000,
1712,27253.700000,215.490000,185.320000,286,20.900000,
1685,27351.500000,215.590000,185.390000,287,21.800000,
1659,27451.100000,215.910000,185.610000,287,22.800000,
1633,27549.000000,216.320000,185.890000,287,23.900000,
1608,27646.300000,216.580000,186.070000,286,24.800000,
1583,27746.900000,216.840000,186.250000,285,25.600000,
1558,27846.500000,217.460000,186.680000,283,26.400000,
1533,27952.300000,217.480000,186.690000,282,27.300000,
1507,28058.100000,217.500000,186.700000,280,28.100000,
1483,28162.900000,217.110000,186.440000,279,28.900000,
1459,28265.000000,216.550000,186.050000,279,29.500000,
1436,28368.600000,216.020000,185.690000,278,30.300000,
1412,28472.200000,215.500000,185.320000,278,31.100000,
1388,28583.400000,215.380000,185.240000,279,31.800000,
1364,28693.000000,215.290000,185.180000,280,31.900000,
1341,28800.300000,214.880000,184.900000,280,31.900000,
1319,28904.800000,214.340000,184.520000,281,31.700000,
1308,28954.500000,214.150000,184.380000,281,31.500000,
1275,29117.200000,214.270000,184.470000,282,30.600000,
1252,29230.400000,215.410000,185.260000,283,30.200000,
1230,29344.200000,216.510000,186.020000,283,29.900000,
1208,29454.200000,216.560000,186.060000,284,29.600000,
1188,29560.700000,216.460000,185.990000,285,29.200000,
1168,29668.100000,216.660000,186.120000,285,28.800000,
1148,29776.300000,217.160000,186.470000,284,28.600000,
1129,29885.000000,216.820000,186.240000,284,28.600000,
1110,29993.700000,216.190000,185.800000,283,28.800000,
1092,30097.400000,215.450000,185.290000,283,28.800000,
1075,30195.800000,214.700000,184.770000,282,28.700000,
1059,30287.900000,214.440000,184.590000,282,28.600000,
1044,30384.000000,214.260000,184.470000,281,28.700000,
1027,30480.100000,214.090000,184.350000,280,29.100000,
1011,30578.600000,213.980000,184.270000,279,29.700000,
996,30675.800000,214.510000,184.640000,278,30.400000,
980,30772.800000,214.690000,184.760000,276,31.100000,
965,30870.500000,214.700000,184.770000,275,32.100000,
950,30971.800000,214.800000,184.840000,274,33.400000,
935,31073.800000,214.950000,184.940000,274,34.400000,
919,31176.700000,216.120000,185.750000,274,35.300000,
905,31279.600000,216.670000,186.130000,274,36.000000,
890,31381.400000,216.990000,186.350000,275,36.700000,
883,31432.300000,217.150000,186.460000,275,36.900000,
862,31585.600000,217.780000,186.900000,274,36.700000,
848,31691.800000,217.390000,186.630000,273,36.500000,
834,31795.900000,216.860000,186.260000,273,36.500000,
821,31897.200000,216.780000,186.210000,273,36.600000,
808,31998.500000,216.710000,186.160000,273,36.500000,
796,32095.400000,216.690000,186.140000,274,36.700000,
784,32190.400000,216.390000,185.940000,275,36.900000,
772,32285.800000,216.150000,185.770000,276,37.200000,
760,32383.300000,216.140000,185.770000,277,37.300000,
754,32432.300000,216.160000,185.780000,277,37.400000,
737,32578.900000,217.160000,186.470000,278,37.800000,
726,32677.200000,218.270000,187.240000,279,37.600000,
714,32779.300000,219.270000,187.920000,280,36.800000,
702,32887.800000,219.680000,188.200000,280,35.600000,
690,33000.800000,219.780000,188.270000,281,34.300000,
678,33115.100000,219.810000,188.300000,282,32.800000,
666,33230.500000,220.720000,188.920000,283,31.500000,
654,33346.800000,220.390000,188.690000,283,30.600000,
643,33463.000000,220.060000,188.470000,284,30.300000,
631,33578.300000,219.590000,188.150000,284,30.400000,
625,33635.500000,219.290000,187.940000,284,30.500000,
609,33806.900000,218.340000,187.290000,282,31.100000,
598,33927.000000,218.410000,187.340000,280,31.900000,
586,34051.700000,218.640000,187.490000,278,33.400000,
574,34181.700000,219.090000,187.800000,277,35.400000,
562,34315.700000,219.720000,188.230000,276,37.000000,
551,34449.800000,220.350000,188.660000,275,38.400000,
540,34582.700000,220.770000,188.950000,275,39.500000,
529,34716.000000,220.980000,189.100000,275,40.300000,
519,34833.400000,220.800000,188.980000,275,40.800000,
510,34942.600000,220.840000,189.000000,275,41.100000,
502,35046.400000,220.360000,188.670000,275,41.500000,
495,35143.500000,219.720000,188.240000,276,41.700000,
487,35240.400000,219.420000,188.030000,276,41.800000,
480,35337.600000,219.310000,187.950000,277,42.000000,
476,35386.200000,219.260000,187.920000,277,42.000000,
466,35524.200000,220.070000,188.470000,277,41.800000,
460,35608.600000,220.200000,188.560000,277,41.200000,
454,35699.300000,221.170000,189.230000,275,40.900000,
447,35789.900000,222.140000,189.890000,273,41.200000,
441,35880.600000,223.110000,190.550000,270,42.000000,
438,35935.300000,223.620000,190.900000,268,42.500000,
427,36100.900000,223.400000,190.750000,266,44.900000,
420,36195.100000,223.280000,190.670000,265,47.000000,
414,36296.100000,223.270000,190.670000,265,48.400000,
407,36413.500000,223.500000,190.820000,265,49.300000,
399,36529.600000,224.260000,191.340000,266,50.500000,
393,36643.800000,224.960000,191.810000,267,51.500000,
386,36752.500000,225.100000,191.910000,268,52.300000,
380,36852.300000,225.410000,192.120000,269,52.600000,
356,37286.800000,226.020000,192.530000,270,52.200000,
numer_sta,date,nb_niv,
07761,20250201111531,3400,
p_niv,altitude,t,td,dd,ff,
102040,5.000000,286.350000,282.980000,22,1.700000,
102020,7.000000,286.080000,283.380000,21,1.600000,
101910,16.000000,287.020000,284.940000,21,1.500000,
101790,25.000000,285.540000,284.100000,23,1.300000,
101670,35.000000,285.200000,283.740000,27,1.200000,
101560,44.000000,285.110000,283.480000,28,1.100000,
101440,54.000000,284.960000,283.170000,28,1.000000,
101320,65.000000,284.960000,282.920000,31,0.900000,
101200,74.000000,284.870000,282.770000,31,0.900000,
101070,85.000000,284.800000,282.590000,23,0.800000,
100980,93.000000,284.700000,282.480000,15,0.700000,
100830,105.000000,284.610000,282.320000,10,0.700000,
100680,117.000000,284.490000,282.200000,1,0.600000,
100550,128.000000,284.370000,282.040000,349,0.600000,
100420,139.000000,284.300000,281.960000,346,0.600000,
100290,149.000000,284.230000,282.060000,344,0.600000,
100170,160.000000,284.070000,282.080000,335,0.600000,
100000,174.000000,284.020000,282.150000,327,0.600000,
99930,180.000000,283.930000,282.150000,328,0.500000,
99790,191.000000,283.880000,282.230000,326,0.500000,
99690,200.000000,283.780000,282.220000,321,0.500000,
99580,209.000000,283.780000,282.200000,321,0.500000,
99430,221.000000,283.740000,282.110000,325,0.500000,
99320,231.000000,283.620000,282.000000,325,0.600000,
99200,241.000000,283.570000,282.010000,324,0.600000,
99090,250.000000,283.480000,281.990000,326,0.600000,
99000,258.000000,283.410000,282.000000,333,0.700000,
98880,268.000000,283.390000,282.040000,341,0.700000,
98780,277.000000,283.270000,281.920000,353,0.800000,
98650,287.000000,283.270000,281.870000,7,0.800000,
98500,300.000000,283.200000,281.780000,18,0.900000,
98360,312.000000,283.130000,281.700000,26,1.000000,
98220,324.000000,283.010000,281.570000,36,1.000000,
98090,335.000000,282.940000,281.480000,47,1.000000,
97960,346.000000,282.870000,281.400000,57,1.000000,
97800,359.000000,282.750000,281.280000,66,1.100000,
97630,373.000000,282.660000,281.150000,72,1.100000,
97520,383.000000,282.640000,281.100000,77,1.000000,
97410,392.000000,282.620000,281.120000,83,1.100000,
97260,405.000000,282.540000,281.130000,89,1.100000,
97130,417.000000,282.430000,281.110000,96,1.200000,
96970,430.000000,282.310000,281.100000,101,1.200000,
96820,443.000000,282.210000,281.130000,109,1.300000,
96690,454.000000,282.120000,281.200000,118,1.300000,
96560,466.000000,282.000000,281.260000,126,1.400000,
96430,476.000000,282.000000,281.400000,135,1.600000,
96310,486.000000,281.930000,281.430000,144,1.700000,
96170,499.000000,281.910000,281.450000,151,2.000000,
96030,511.000000,281.840000,281.390000,153,2.200000,
95910,522.000000,281.820000,281.380000,154,2.400000,
95770,533.000000,281.790000,281.360000,155,2.600000,
95650,544.000000,281.860000,281.400000,157,2.700000,
95530,554.000000,281.910000,281.350000,157,2.800000,
95400,565.000000,282.030000,281.380000,157,2.900000,
95290,575.000000,281.980000,281.310000,158,3.100000,
95150,587.000000,281.860000,281.180000,159,3.300000,
95000,600.000000,281.820000,281.050000,160,3.400000,
94920,608.000000,281.820000,280.940000,160,3.600000,
94790,619.000000,281.770000,280.760000,160,3.700000,
94690,628.000000,281.820000,280.670000,162,3.800000,
94580,637.000000,281.750000,280.500000,163,3.800000,
94450,648.000000,281.720000,280.430000,163,3.800000,
94330,659.000000,281.630000,280.330000,163,3.900000,
94220,669.000000,281.560000,280.260000,163,3.900000,
94100,679.000000,281.510000,280.210000,164,3.900000,
93970,690.000000,281.400000,280.110000,164,3.900000,
93860,700.000000,281.330000,280.060000,165,4.000000,
93770,708.000000,281.260000,280.020000,166,4.000000,
93650,719.000000,281.160000,279.970000,167,4.100000,
93500,732.000000,281.000000,279.820000,168,4.100000,
93400,741.000000,280.980000,279.790000,170,4.100000,
93320,748.000000,280.930000,279.760000,172,4.100000,
93230,756.000000,280.860000,279.710000,173,4.200000,
