numer_sta,date,nb_niv,
07761,20241206111533,2873,
p_niv,altitude,t,td,dd,ff,
96180,472.000000,282.930000,282.930000,5,1.900000,
96070,481.000000,283.050000,283.050000,7,2.100000,
95950,492.000000,282.950000,282.950000,9,2.300000,
95850,501.000000,282.860000,282.860000,11,2.400000,
95740,510.000000,282.770000,282.770000,12,2.500000,
95590,523.000000,282.740000,282.740000,12,2.600000,
95470,533.000000,282.700000,282.700000,11,2.500000,
95350,544.000000,282.740000,282.740000,10,2.400000,
95230,555.000000,282.700000,282.700000,8,2.300000,
95110,565.000000,282.610000,282.610000,3,2.200000,
95000,575.000000,282.540000,282.540000,357,2.100000,
94860,586.000000,282.440000,282.440000,350,2.000000,
94780,594.000000,282.370000,282.370000,343,2.200000,
94650,605.000000,282.250000,282.250000,337,2.500000,
94540,615.000000,282.180000,282.180000,334,2.900000,
94410,626.000000,282.070000,282.070000,334,3.100000,
94290,637.000000,282.000000,282.000000,333,3.300000,
94200,645.000000,281.970000,281.970000,332,3.300000,
94070,657.000000,281.900000,281.900000,329,3.300000,
93970,665.000000,281.930000,281.930000,325,3.300000,
93840,676.000000,281.830000,281.830000,319,3.500000,
93720,687.000000,281.810000,281.810000,314,3.800000,
93570,700.000000,281.740000,281.740000,310,4.200000,
93440,712.000000,281.670000,281.670000,308,4.700000,
93330,722.000000,281.600000,281.600000,307,5.100000,
93210,732.000000,281.510000,281.510000,307,5.300000,
93080,744.000000,281.440000,281.440000,306,5.500000,
92940,756.000000,281.340000,281.340000,306,5.600000,
92810,768.000000,281.300000,281.300000,305,5.800000,
92700,778.000000,281.230000,281.230000,303,6.000000,
92500,796.000000,281.250000,281.250000,300,6.200000,
92390,805.000000,281.180000,281.180000,298,6.400000,
92290,815.000000,281.200000,281.200000,295,6.600000,
92180,825.000000,281.230000,281.230000,292,6.800000,
92100,832.000000,281.200000,281.200000,290,7.000000,
92000,840.000000,281.230000,281.230000,289,7.300000,
91890,850.000000,281.160000,281.160000,288,7.600000,
91790,859.000000,281.110000,281.110000,287,7.900000,
91670,870.000000,281.060000,281.060000,287,8.200000,
91580,879.000000,281.060000,281.060000,287,8.300000,
91490,886.000000,281.020000,281.020000,286,8.300000,
91340,900.000000,281.110000,281.110000,285,8.400000,
91270,907.000000,280.880000,280.880000,284,8.500000,
91160,916.000000,281.230000,281.230000,282,8.600000,
91040,927.000000,281.160000,281.160000,281,8.900000,
90900,939.000000,281.200000,281.200000,280,9.200000,
90770,952.000000,281.090000,281.090000,279,9.600000,
90620,965.000000,281.090000,281.090000,279,9.900000,
90490,977.000000,281.110000,281.110000,279,10.100000,
90360,989.000000,281.060000,281.060000,280,10.400000,
90230,1001.000000,280.990000,280.990000,280,10.500000,
90000,1022.000000,280.920000,280.920000,282,10.700000,
89880,1033.000000,280.830000,280.830000,283,10.800000,
89720,1048.000000,280.830000,280.830000,283,10.900000,
89600,1059.000000,280.780000,280.780000,284,11.100000,
89470,1071.000000,280.900000,280.900000,285,11.200000,
89340,1082.000000,280.850000,280.850000,285,11.400000,
89240,1092.000000,280.830000,280.830000,286,11.700000,
89190,1097.000000,280.780000,280.780000,286,11.900000,
88970,1117.000000,280.780000,280.780000,286,12.100000,
88840,1129.000000,280.780000,280.780000,286,12.300000,
88700,1142.000000,280.730000,280.730000,287,12.500000,
88570,1154.000000,280.570000,280.570000,287,12.700000,
88440,1166.000000,280.500000,280.500000,287,12.900000,
88280,1181.000000,280.500000,280.500000,288,13.100000,
88130,1195.000000,280.480000,280.480000,288,13.300000,
88000,1207.000000,280.380000,280.380000,288,13.400000,
87860,1220.000000,280.340000,280.340000,287,13.500000,
87730,1232.000000,280.250000,280.250000,287,13.700000,
87620,1243.000000,280.220000,280.220000,287,13.800000,
87500,1254.000000,280.130000,280.130000,286,13.800000,
87380,1265.000000,280.060000,280.060000,286,13.900000,
87270,1276.000000,280.010000,280.010000,285,13.900000,
87130,1289.000000,279.990000,279.990000,285,14.000000,
87000,1301.000000,279.950000,279.950000,285,14.000000,
86870,1314.000000,279.880000,279.880000,285,14.000000,
86760,1325.000000,279.830000,279.830000,284,14.000000,
86620,1338.000000,279.760000,279.760000,284,14.100000,
86500,1349.000000,279.690000,279.690000,284,14.100000,
86360,1362.000000,279.620000,279.620000,283,14.100000,
86240,1373.000000,279.580000,279.580000,283,14.100000,
86130,1384.000000,279.530000,279.530000,282,14.200000,
85990,1397.000000,279.510000,279.510000,282,14.200000,
85840,1412.000000,279.440000,279.440000,281,14.300000,
85710,1424.000000,279.350000,279.350000,281,14.400000,
85560,1438.000000,279.300000,279.300000,281,14.500000,
85430,1451.000000,279.230000,279.230000,280,14.700000,
85280,1465.000000,279.190000,279.190000,280,14.800000,
85140,1479.000000,279.090000,279.090000,280,14.900000,
85000,1493.000000,279.020000,279.020000,280,15.000000,
84900,1502.000000,278.960000,278.960000,279,15.100000,
84780,1514.000000,278.930000,278.930000,279,15.200000,
84640,1527.000000,278.840000,278.840000,280,15.300000,
84520,1539.000000,278.750000,278.750000,280,15.400000,
84350,1555.000000,278.680000,278.680000,280,15.500000,
84220,1568.000000,278.640000,278.640000,281,15.600000,
84050,1584.000000,278.540000,278.540000,282,15.700000,
83950,1595.000000,278.500000,278.500000,282,15.800000,
83840,1606.000000,278.410000,278.410000,282,15.700000,
83710,1617.000000,278.340000,278.340000,282,15.700000,
83580,1630.000000,278.290000,278.290000,282,15.700000,
83460,1642.000000,278.250000,278.250000,282,15.800000,
83330,1655.000000,278.160000,278.160000,282,15.800000,
83200,1667.000000,278.090000,278.090000,282,15.800000,
83090,1678.000000,277.990000,277.990000,282,16.000000,
82980,1689.000000,277.950000,277.950000,283,16.000000,
82870,1700.000000,277.900000,277.900000,283,16.000000,
82750,1712.000000,277.810000,277.810000,283,16.100000,
82630,1724.000000,277.770000,277.770000,282,16.200000,
82520,1735.000000,277.670000,277.670000,282,16.300000,
82400,1747.000000,277.610000,277.610000,282,16.400000,
82260,1761.000000,277.580000,277.580000,282,16.600000,
82130,1774.000000,277.510000,277.510000,282,16.700000,
82010,1786.000000,277.560000,277.560000,282,16.800000,
81900,1796.000000,277.490000,277.490000,282,16.800000,
81810,1806.000000,277.490000,277.490000,282,17.000000,
81690,1817.000000,277.530000,277.530000,282,17.100000,
81600,1826.000000,277.530000,277.530000,282,17.100000,
81510,1835.000000,277.490000,277.490000,282,17.200000,
81420,1845.000000,277.490000,277.490000,282,17.300000,
81300,1856.000000,277.460000,277.460000,282,17.300000,
81200,1866.000000,277.490000,277.490000,282,17.300000,
81110,1875.000000,277.420000,277.420000,282,17.300000,
81020,1885.000000,277.400000,277.400000,282,17.400000,
80910,1896.000000,277.390000,277.390000,282,17.500000,
80800,1907.000000,277.420000,277.420000,282,17.500000,
80680,1918.000000,277.460000,277.460000,283,17.500000,
80550,1932.000000,277.440000,277.440000,283,17.500000,
80430,1943.000000,277.420000,277.420000,284,17.600000,
80340,1953.000000,277.390000,277.390000,284,17.500000,
80250,1963.000000,277.390000,277.390000,285,17.400000,
80170,1970.000000,277.370000,277.370000,285,17.500000,
80070,1980.000000,277.350000,277.350000,285,17.500000,
80000,1988.000000,277.320000,277.320000,286,17.400000,
79850,2003.000000,277.250000,277.250000,286,17.300000,
79740,2014.000000,277.210000,277.210000,287,17.200000,
79630,2026.000000,277.210000,277.210000,288,17.300000,
79520,2037.000000,277.160000,277.160000,288,17.300000,
79450,2044.000000,277.070000,277.070000,289,17.300000,
79370,2052.000000,277.070000,277.070000,290,17.400000,
79250,2064.000000,277.120000,277.120000,292,17.500000,
79140,2076.000000,277.110000,277.110000,293,17.600000,
79010,2089.000000,277.070000,277.070000,295,17.500000,
78900,2100.000000,277.050000,277.050000,296,17.500000,
78790,2112.000000,277.000000,277.000000,298,17.400000,
78670,2124.000000,277.090000,277.090000,298,17.400000,
78560,2136.000000,277.230000,277.230000,299,17.300000,
78480,2143.000000,277.200000,277.200000,299,17.200000,
78390,2153.000000,277.230000,277.230000,300,17.300000,
78280,2165.000000,277.160000,277.160000,300,17.300000,
78190,2174.000000,277.090000,277.090000,301,17.300000,
78110,2182.000000,277.090000,277.090000,301,17.400000,
78030,2191.000000,277.020000,277.020000,301,17.400000,
77990,2195.000000,277.000000,277.000000,301,17.500000,
77890,2205.000000,276.950000,276.950000,301,17.700000,
77820,2213.000000,276.880000,276.880000,301,17.900000,
77710,2224.000000,276.770000,276.770000,301,18.000000,
77610,2234.000000,276.720000,276.720000,302,18.100000,
77510,2245.000000,276.630000,276.630000,302,18.100000,
77430,2253.000000,276.560000,276.560000,302,18.000000,
77340,2263.000000,276.540000,276.540000,302,17.800000,
77240,2273.000000,276.490000,276.490000,302,17.700000,
77170,2281.000000,276.430000,276.430000,302,17.700000,
77080,2291.000000,276.380000,276.380000,301,17.800000,
76980,2301.000000,276.330000,276.330000,301,17.900000,
76870,2312.000000,276.290000,276.290000,301,18.000000,
76800,2320.000000,276.200000,276.200000,301,18.100000,
76740,2326.000000,276.130000,276.130000,301,18.100000,
76640,2337.000000,276.110000,276.110000,301,18.100000,
76540,2347.000000,276.020000,276.020000,301,18.100000,
76460,2355.000000,275.990000,275.990000,301,18.100000,
76400,2362.000000,275.990000,275.990000,301,18.100000,
76310,2372.000000,275.930000,275.930000,301,18.100000,
76210,2382.000000,275.830000,275.830000,301,18.000000,
76120,2392.000000,275.810000,275.810000,302,18.000000,
76030,2401.000000,275.770000,275.770000,302,17.900000,
75910,2414.000000,275.720000,275.720000,303,17.800000,
75840,2421.000000,275.650000,275.650000,303,17.800000,
75750,2432.000000,275.560000,275.560000,303,17.700000,
75640,2443.000000,275.540000,275.540000,303,17.700000,
75570,2450.000000,275.520000,275.520000,303,17.700000,
75490,2459.000000,275.450000,275.450000,303,17.800000,
75400,2469.000000,275.380000,275.380000,303,17.900000,
75310,2478.000000,275.330000,275.330000,303,17.900000,
75230,2488.000000,275.290000,275.290000,304,17.900000,
75130,2498.000000,275.200000,275.200000,304,17.900000,
75040,2508.000000,275.180000,275.180000,304,17.900000,
74960,2516.000000,275.150000,275.150000,304,18.100000,
74860,2526.000000,275.040000,275.040000,304,18.300000,
74760,2538.000000,274.970000,274.970000,304,18.500000,
74640,2550.000000,274.970000,274.970000,304,18.700000,
74570,2559.000000,274.970000,274.970000,305,18.800000,
74490,2567.000000,274.970000,274.970000,305,18.900000,
74400,2576.000000,274.900000,274.900000,306,19.100000,
74330,2585.000000,274.880000,274.880000,305,19.300000,
74200,2598.000000,274.810000,274.810000,305,19.600000,
74130,2606.000000,274.700000,274.670000,305,19.900000,
73970,2624.000000,274.690000,274.580000,305,20.200000,
73870,2635.000000,274.650000,274.460000,306,20.500000,
73780,2644.000000,274.600000,274.390000,306,20.700000,
73710,2652.000000,274.560000,274.280000,306,20.800000,
73620,2662.000000,274.510000,274.210000,306,20.900000,
73510,2673.000000,274.470000,274.160000,306,21.100000,
73390,2687.000000,274.420000,274.080000,306,21.200000,
73270,2700.000000,274.330000,273.940000,306,21.300000,
73160,2712.000000,274.290000,273.850000,306,21.500000,
73070,2723.000000,274.240000,273.770000,306,21.600000,
73020,2728.000000,274.200000,273.600000,306,21.600000,
72860,2745.000000,274.150000,273.310000,306,21.600000,
72770,2756.000000,274.110000,273.000000,306,21.600000,
72680,2766.000000,274.040000,272.720000,306,21.500000,
72580,2777.000000,273.970000,272.380000,306,21.500000,
72470,2789.000000,273.880000,272.000000,306,21.300000,
72350,2802.000000,273.770000,271.720000,307,21.200000,
72240,2814.000000,273.670000,271.510000,307,21.100000,
72160,2823.000000,273.560000,271.360000,307,21.000000,
72080,2832.000000,273.460000,271.320000,307,21.000000,
71970,2844.000000,273.360000,271.240000,308,21.100000,
71860,2856.000000,273.250000,271.110000,308,21.200000,
71790,2864.000000,273.180000,271.030000,308,21.300000,
71710,2873.000000,273.100000,270.890000,307,21.300000,
71620,2883.000000,273.020000,270.410000,307,21.200000,
71500,2897.000000,272.900000,269.360000,307,21.200000,
71360,2912.000000,272.730000,267.900000,307,21.000000,
71250,2925.000000,272.530000,265.770000,308,20.800000,
71140,2936.000000,272.360000,262.790000,308,20.700000,
71020,2950.000000,272.210000,259.550000,309,20.600000,
70920,2961.000000,272.090000,256.940000,309,20.700000,
70860,2968.000000,271.990000,255.840000,310,20.800000,
70760,2978.000000,271.900000,255.550000,310,21.000000,
70680,2988.000000,271.800000,255.320000,310,21.200000,
70580,2999.000000,271.710000,255.020000,310,21.300000,
70470,3011.000000,271.630000,254.680000,310,21.300000,
70380,3021.000000,271.540000,254.280000,310,21.100000,
70300,3031.000000,271.460000,253.950000,310,21.000000,
70200,3041.000000,271.440000,253.750000,310,20.800000,
70120,3051.000000,271.450000,253.660000,310,20.800000,
70000,3064.000000,271.440000,253.730000,310,20.700000,
69940,3071.000000,271.390000,253.500000,311,20.700000,
69860,3081.000000,271.400000,253.080000,312,20.800000,
69740,3094.000000,271.400000,252.790000,312,20.900000,
69610,3109.000000,271.370000,252.270000,313,21.000000,
69500,3121.000000,271.390000,251.710000,313,21.100000,
69380,3135.000000,271.380000,251.240000,312,21.200000,
69280,3147.000000,271.390000,251.020000,312,21.200000,
69170,3159.000000,271.440000,250.530000,311,21.100000,
69060,3171.000000,271.530000,252.980000,311,20.900000,
68970,3182.000000,271.570000,250.780000,311,20.700000,
68890,3191.000000,271.660000,250.150000,311,20.500000,
68810,3201.000000,271.730000,250.680000,311,20.300000,
68680,3216.000000,271.700000,250.610000,312,20.200000,
68570,3229.000000,271.700000,251.240000,312,20.200000,
68480,3239.000000,271.700000,249.920000,312,20.100000,
68380,3251.000000,271.790000,250.170000,312,20.000000,
68240,3266.000000,271.790000,251.520000,312,19.900000,
68130,3280.000000,271.790000,250.580000,311,19.600000,
68010,3293.000000,271.840000,251.760000,311,19.300000,
67930,3303.000000,271.860000,251.090000,311,19.000000,
67820,3317.000000,271.860000,251.140000,311,18.800000,
67730,3327.000000,271.880000,251.030000,312,18.600000,
67660,3335.000000,271.900000,250.530000,313,18.600000,
67570,3346.000000,271.920000,251.370000,313,18.600000,
67460,3358.000000,272.040000,252.800000,314,18.600000,
67330,3374.000000,272.280000,253.840000,315,18.500000,
67230,3386.000000,272.530000,254.370000,316,18.400000,
67110,3400.000000,272.660000,255.930000,316,18.400000,
67020,3410.000000,272.710000,256.450000,317,18.300000,
66940,3420.000000,272.730000,256.340000,317,18.100000,
66830,3433.000000,272.730000,256.030000,318,17.900000,
66730,3446.000000,272.640000,255.680000,318,17.700000,
66630,3457.000000,272.620000,255.790000,319,17.600000,
66510,3471.000000,272.570000,255.540000,319,17.400000,
66420,3483.000000,272.530000,255.890000,320,17.400000,
66340,3492.000000,272.550000,255.460000,321,17.400000,
66240,3504.000000,272.530000,255.040000,321,17.500000,
66170,3513.000000,272.500000,255.570000,321,17.600000,
66070,3524.000000,272.410000,255.750000,321,17.600000,
65980,3535.000000,272.340000,255.900000,321,17.600000,
65910,3544.000000,272.300000,255.820000,321,17.500000,
65820,3554.000000,272.230000,255.750000,322,17.500000,
65720,3566.000000,272.140000,255.590000,322,17.500000,
65640,3577.000000,272.100000,255.530000,322,17.600000,
65540,3589.000000,271.960000,255.070000,321,17.600000,
65450,3600.000000,271.870000,255.320000,321,17.600000,
65300,3617.000000,271.760000,255.100000,321,17.700000,
65200,3630.000000,271.870000,254.840000,321,17.900000,
65130,3638.000000,271.820000,254.610000,321,18.000000,
65040,3650.000000,271.730000,253.930000,322,18.100000,
64920,3664.000000,271.600000,254.570000,323,18.300000,
64830,3675.000000,271.510000,254.090000,324,18.500000,
64750,3685.000000,271.440000,253.530000,324,18.700000,
64650,3698.000000,271.300000,254.360000,325,18.800000,
64550,3710.000000,271.190000,253.600000,325,18.900000,
64480,3719.000000,271.150000,253.750000,326,19.000000,
64370,3732.000000,271.030000,253.500000,326,19.000000,
64280,3743.000000,270.900000,253.780000,326,19.100000,
64200,3753.000000,270.830000,253.170000,326,19.100000,
64140,3760.000000,270.760000,252.420000,326,19.200000,
64070,3769.000000,270.670000,252.800000,326,19.200000,
63980,3781.000000,270.610000,252.970000,326,19.300000,
63890,3792.000000,270.520000,253.120000,326,19.500000,
63810,3801.000000,270.450000,252.840000,326,19.700000,
63720,3813.000000,270.350000,252.810000,326,19.800000,
63630,3823.000000,270.220000,252.600000,327,20.000000,
63540,3834.000000,270.160000,252.550000,327,20.200000,
63460,3844.000000,270.110000,252.410000,327,20.300000,
63390,3853.000000,270.090000,252.200000,327,20.400000,
63330,3861.000000,269.970000,252.130000,327,20.500000,
63270,3869.000000,269.930000,252.010000,326,20.500000,
63220,3875.000000,269.930000,251.730000,326,20.500000,
63150,3883.000000,270.180000,251.760000,325,20.600000,
63090,3891.000000,270.350000,252.070000,325,20.600000,
63010,3902.000000,270.290000,252.530000,325,20.700000,
62900,3915.000000,270.330000,252.060000,325,20.800000,
62810,3926.000000,270.290000,251.900000,325,20.800000,
62760,3932.000000,270.330000,250.730000,326,20.900000,
62720,3938.000000,270.240000,250.670000,326,21.000000,
62620,3950.000000,270.200000,251.610000,326,21.100000,
62540,3961.000000,270.150000,250.970000,326,21.200000,
62480,3969.000000,270.110000,250.540000,326,21.400000,
62380,3981.000000,270.060000,251.170000,327,21.500000,
62300,3991.000000,269.970000,251.050000,327,21.500000,
62210,4002.000000,269.970000,250.240000,327,21.500000,
62180,4006.000000,269.900000,250.260000,328,21.500000,
62090,4018.000000,269.830000,250.050000,328,21.400000,
62040,4024.000000,269.790000,249.850000,327,21.400000,
61980,4032.000000,269.680000,249.880000,327,21.300000,
61910,4041.000000,269.650000,250.180000,328,21.300000,
61820,4052.000000,269.590000,249.830000,328,21.400000,
61720,4065.000000,269.520000,249.290000,328,21.600000,
61650,4073.000000,269.470000,249.040000,328,21.800000,
61600,4080.000000,269.410000,248.770000,329,21.900000,
61530,4089.000000,269.360000,248.940000,329,21.900000,
61450,4099.000000,269.270000,248.880000,329,21.900000,
61360,4111.000000,269.160000,248.730000,329,21.800000,
61260,4124.000000,269.040000,248.630000,330,21.700000,
61220,4129.000000,269.000000,248.310000,330,21.600000,
61170,4136.000000,269.000000,247.980000,330,21.600000,
61090,4146.000000,268.930000,248.070000,330,21.600000,
61020,4155.000000,268.890000,247.710000,331,21.500000,
60960,4162.000000,268.820000,247.240000,331,21.500000,
60900,4171.000000,268.750000,247.260000,331,21.400000,
60820,4180.000000,268.710000,247.380000,332,21.500000,
60750,4189.000000,268.620000,247.410000,332,21.500000,
60690,4197.000000,268.570000,246.910000,332,21.600000,
60670,4200.000000,268.550000,246.530000,332,21.700000,
60590,4211.000000,268.480000,246.930000,332,21.700000,
60520,4219.000000,268.440000,247.100000,332,21.800000,
60470,4226.000000,268.350000,247.120000,332,21.800000,
60390,4237.000000,268.300000,247.130000,332,21.800000,
60300,4247.000000,268.160000,247.040000,332,21.800000,
60240,4255.000000,268.160000,246.680000,331,21.600000,
60190,4263.000000,268.100000,246.700000,331,21.500000,
60120,4271.000000,268.070000,246.940000,331,21.300000,
60040,4282.000000,267.960000,246.620000,331,21.200000,
60000,4287.000000,267.940000,246.180000,331,21.000000,
59890,4302.000000,267.920000,245.280000,331,21.000000,
59830,4310.000000,267.940000,245.080000,331,20.900000,
59740,4321.000000,267.850000,245.100000,331,20.800000,
59660,4332.000000,267.820000,245.720000,331,20.600000,
59580,4342.000000,267.780000,246.020000,331,20.500000,
59520,4351.000000,267.740000,246.040000,331,20.300000,
59430,4363.000000,267.660000,246.350000,331,20.100000,
59360,4371.000000,267.620000,246.470000,330,19.900000,
59290,4381.000000,267.500000,246.670000,330,19.700000,
59200,4393.000000,267.390000,246.660000,330,19.500000,
59140,4401.000000,267.320000,247.080000,329,19.400000,
59070,4409.000000,267.280000,247.270000,329,19.400000,
59020,4417.000000,267.230000,247.300000,329,19.400000,
58980,4422.000000,267.230000,247.060000,329,19.500000,
58920,4430.000000,267.160000,247.260000,329,19.500000,
58860,4438.000000,267.140000,247.710000,329,19.400000,
58810,4444.000000,267.090000,247.640000,330,19.300000,
58750,4453.000000,267.070000,247.450000,330,19.200000,
58670,4463.000000,267.000000,247.080000,329,19.200000,
58600,4472.000000,266.960000,247.100000,329,19.200000,
58540,4480.000000,266.840000,246.690000,329,19.200000,
58450,4492.000000,266.730000,246.590000,329,19.200000,
58350,4506.000000,266.680000,246.400000,329,19.300000,
58270,4516.000000,266.610000,246.620000,328,19.500000,
58200,4525.000000,266.520000,246.290000,328,19.700000,
58130,4535.000000,266.480000,246.230000,328,19.900000,
58070,4543.000000,266.360000,246.200000,327,20.100000,
57990,4553.000000,266.270000,246.280000,327,20.300000,
57920,4563.000000,266.200000,246.390000,326,20.400000,
57860,4572.000000,266.160000,246.230000,326,20.400000,
57760,4584.000000,266.090000,246.520000,325,20.400000,
57690,4595.000000,266.000000,246.580000,325,20.400000,
57640,4601.000000,265.930000,246.690000,325,20.400000,
57540,4615.000000,265.860000,247.110000,325,20.500000,
57440,4628.000000,265.730000,247.360000,324,20.500000,
57380,4636.000000,265.630000,247.070000,324,20.500000,
57280,4650.000000,265.520000,247.080000,324,20.600000,
57210,4659.000000,265.450000,246.960000,324,20.600000,
57150,4668.000000,265.360000,246.940000,324,20.600000,
57100,4675.000000,265.340000,246.600000,323,20.600000,
57040,4683.000000,265.270000,246.590000,323,20.600000,
56970,4692.000000,265.220000,246.100000,322,20.500000,
56890,4703.000000,265.180000,246.350000,322,20.400000,
56830,4711.000000,265.130000,246.580000,321,20.200000,
56770,4719.000000,265.040000,246.700000,321,20.000000,
56690,4731.000000,264.990000,246.670000,320,19.800000,
56610,4742.000000,264.880000,246.390000,320,19.600000,
56530,4752.000000,264.790000,246.470000,320,19.400000,
56460,4762.000000,264.760000,246.370000,320,19.300000,
56410,4769.000000,264.720000,245.660000,320,19.300000,
56360,4775.000000,264.690000,245.410000,320,19.400000,
56280,4786.000000,264.560000,245.400000,320,19.400000,
56220,4795.000000,264.510000,245.300000,320,19.300000,
56170,4802.000000,264.460000,244.770000,320,19.300000,
56100,4811.000000,264.420000,244.760000,320,19.100000,
56030,4821.000000,264.350000,244.720000,320,19.000000,
55970,4829.000000,264.260000,244.470000,319,18.900000,
55920,4836.000000,264.170000,244.480000,318,18.800000,
55860,4845.000000,264.050000,244.500000,318,18.700000,
55780,4855.000000,263.980000,244.790000,318,18.500000,
55700,4866.000000,263.910000,244.860000,318,18.500000,
55620,4878.000000,263.800000,245.270000,317,18.400000,
55530,4890.000000,263.680000,245.340000,317,18.400000,
55480,4898.000000,263.610000,245.380000,317,18.500000,
55390,4910.000000,263.590000,245.120000,316,18.700000,
55330,4918.000000,263.540000,245.500000,315,19.000000,
55240,4931.000000,263.400000,246.290000,315,19.200000,
55140,4944.000000,263.360000,246.580000,315,19.400000,
55070,4954.000000,263.310000,246.770000,314,19.400000,
55010,4963.000000,263.220000,246.750000,314,19.500000,
54910,4976.000000,263.170000,246.430000,314,19.500000,
54830,4988.000000,263.120000,245.580000,313,19.500000,
54790,4994.000000,263.080000,244.700000,313,19.500000,
54740,5001.000000,263.060000,243.850000,313,19.600000,
54680,5010.000000,263.030000,243.600000,313,19.700000,
54590,5022.000000,262.960000,243.240000,314,19.700000,
54550,5028.000000,262.890000,242.860000,314,19.700000,
54440,5043.000000,262.750000,242.510000,314,19.700000,
54350,5056.000000,262.680000,244.040000,314,19.800000,
54290,5064.000000,262.590000,244.830000,314,20.000000,
54220,5074.000000,262.500000,246.100000,314,20.100000,
54150,5084.000000,262.450000,246.570000,315,20.200000,
54080,5093.000000,262.330000,246.520000,315,20.200000,
54020,5102.000000,262.260000,246.450000,316,20.300000,
53960,5112.000000,262.190000,246.350000,316,20.400000,
53900,5120.000000,262.150000,246.000000,316,20.400000,
53850,5127.000000,262.150000,246.050000,316,20.500000,
53780,5137.000000,262.010000,246.320000,316,20.500000,
53680,5150.000000,261.840000,246.210000,316,20.500000,
53580,5166.000000,261.750000,246.310000,316,20.400000,
53520,5173.000000,261.680000,246.120000,316,20.400000,
53480,5180.000000,261.630000,246.210000,315,20.300000,
53390,5192.000000,261.470000,246.400000,315,20.400000,
53300,5206.000000,261.300000,246.390000,314,20.500000,
53220,5217.000000,261.280000,246.450000,313,20.700000,
53160,5226.000000,261.140000,246.350000,313,20.800000,
53060,5239.000000,261.040000,246.490000,312,20.900000,
53010,5246.000000,260.970000,246.440000,312,21.000000,
52940,5258.000000,260.920000,246.450000,312,21.000000,
52870,5267.000000,260.800000,246.480000,312,20.900000,
52810,5276.000000,260.760000,246.310000,311,20.800000,
52740,5286.000000,260.640000,245.740000,311,20.800000,
52660,5297.000000,260.590000,245.580000,310,20.800000,
52600,5306.000000,260.500000,245.320000,309,20.800000,
52530,5316.000000,260.400000,244.990000,308,20.800000,
52450,5329.000000,260.280000,244.510000,308,20.900000,
52370,5340.000000,260.210000,244.150000,307,21.000000,
52310,5348.000000,260.190000,243.870000,307,21.100000,
52270,5354.000000,260.120000,243.680000,306,21.300000,
52210,5363.000000,260.000000,243.820000,306,21.500000,
52130,5374.000000,259.880000,243.900000,306,21.500000,
52060,5385.000000,259.810000,243.750000,306,21.500000,
51980,5396.000000,259.810000,243.310000,306,21.500000,
51900,5408.000000,259.730000,243.220000,306,21.400000,
