numer_sta,date,nb_niv,
07761,20241205125555,1344,
p_niv,altitude,t,td,dd,ff,
32181,8739.800000,229.050000,217.160000,9,35.600000,
32138,8748.700000,228.970000,217.090000,9,35.700000,
32093,8758.100000,229.020000,217.120000,8,35.800000,
32044,8768.300000,228.890000,216.980000,8,36.000000,
31999,8777.700000,228.810000,216.880000,8,36.200000,
31949,8788.300000,228.710000,216.700000,8,36.400000,
31901,8798.300000,228.650000,216.560000,8,36.600000,
31850,8809.100000,228.550000,216.320000,8,36.800000,
31790,8821.700000,228.450000,216.120000,8,37.000000,
31743,8831.600000,228.370000,215.860000,8,37.200000,
31704,8839.700000,228.290000,215.610000,8,37.300000,
31657,8849.700000,228.210000,215.340000,8,37.300000,
31603,8861.000000,228.130000,215.130000,8,37.400000,
31549,8872.500000,228.030000,214.900000,8,37.400000,
31492,8884.600000,227.950000,214.660000,8,37.400000,
31449,8893.700000,227.900000,214.500000,8,37.400000,
31405,8903.000000,227.830000,214.320000,8,37.300000,
31357,8913.100000,227.720000,214.080000,8,37.300000,
31313,8922.600000,227.670000,213.910000,8,37.200000,
31262,8933.500000,227.570000,213.770000,8,37.100000,
31219,8942.500000,227.470000,213.660000,8,37.100000,
31168,8953.400000,227.370000,213.520000,8,37.000000,
31121,8963.600000,227.290000,213.440000,8,37.000000,
31077,8973.000000,227.170000,213.340000,8,36.900000,
31031,8982.800000,227.100000,213.320000,8,36.800000,
30985,8992.600000,227.000000,213.290000,8,36.700000,
30940,9002.400000,226.950000,213.340000,8,36.600000,
30894,9012.200000,226.870000,213.460000,7,36.600000,
30847,9022.300000,226.820000,213.590000,7,36.700000,
30796,9033.400000,226.700000,213.730000,6,36.800000,
30752,9042.900000,226.600000,213.760000,6,36.900000,
30708,9052.300000,226.530000,213.900000,6,37.100000,
30659,9062.900000,226.430000,213.950000,6,37.300000,
30612,9073.100000,226.330000,214.020000,6,37.500000,
30563,9083.500000,226.260000,214.090000,6,37.700000,
30522,9092.600000,226.190000,214.130000,6,37.900000,
30471,9103.700000,226.040000,214.090000,6,38.100000,
30421,9114.500000,225.950000,214.080000,6,38.300000,
30381,9123.100000,225.900000,214.020000,6,38.500000,
30336,9132.900000,225.830000,214.040000,6,38.600000,
30284,9144.300000,225.750000,214.010000,6,38.600000,
30245,9152.800000,225.630000,213.840000,6,38.600000,
30202,9162.100000,225.560000,213.750000,6,38.600000,
30158,9171.800000,225.490000,213.690000,6,38.600000,
30100,9184.500000,225.390000,213.570000,6,38.500000,
30046,9196.400000,225.300000,213.470000,6,38.500000,
30002,9206.000000,225.200000,213.350000,6,38.500000,
29959,9215.500000,225.130000,213.220000,6,38.600000,
29911,9226.100000,225.080000,213.100000,6,38.600000,
29870,9235.100000,224.940000,212.930000,6,38.700000,
29827,9244.500000,224.870000,212.850000,6,38.800000,
29781,9254.600000,224.800000,212.780000,6,38.800000,
29732,9265.500000,224.730000,212.730000,6,38.900000,
29692,9274.500000,224.660000,212.660000,6,38.900000,
29648,9284.100000,224.610000,212.540000,6,38.800000,
29605,9293.700000,224.570000,212.400000,6,38.700000,
29560,9303.600000,224.450000,212.220000,5,38.600000,
29512,9314.300000,224.430000,212.200000,5,38.500000,
29467,9324.300000,224.290000,212.120000,5,38.400000,
29424,9334.000000,224.240000,212.110000,4,38.400000,
29374,9345.100000,224.200000,212.120000,4,38.500000,
29333,9354.300000,224.170000,212.160000,4,38.600000,
29287,9364.600000,224.060000,212.030000,4,38.800000,
29241,9374.900000,223.990000,212.060000,3,39.000000,
29199,9384.400000,223.870000,211.990000,4,39.200000,
29158,9393.500000,223.780000,211.900000,4,39.300000,
29117,9402.800000,223.690000,211.840000,4,39.400000,
29076,9412.100000,223.650000,211.780000,4,39.400000,
29035,9421.100000,223.560000,211.680000,4,39.400000,
28993,9430.700000,223.420000,211.640000,4,39.300000,
28955,9439.300000,223.350000,211.510000,4,39.100000,
28916,9448.100000,223.240000,211.390000,4,39.000000,
28872,9458.100000,223.150000,211.330000,4,38.900000,
28823,9469.200000,223.060000,211.210000,4,38.900000,
28781,9478.800000,223.020000,211.140000,3,38.900000,
28737,9488.600000,222.910000,211.050000,3,39.000000,
28700,9497.000000,222.840000,210.930000,3,39.200000,
28660,9506.100000,222.730000,210.780000,3,39.400000,
28612,9517.000000,222.620000,210.690000,3,39.500000,
28569,9526.800000,222.550000,210.600000,3,39.600000,
28528,9536.200000,222.440000,210.550000,3,39.700000,
28482,9546.600000,222.380000,210.540000,3,39.800000,
28464,9550.900000,222.310000,210.550000,3,39.800000,
28404,9564.600000,222.180000,210.460000,3,39.700000,
28369,9572.700000,222.120000,210.440000,3,39.700000,
28328,9581.900000,222.010000,210.480000,3,39.600000,
28291,9590.500000,221.950000,210.400000,3,39.500000,
28249,9600.300000,221.880000,210.460000,4,39.400000,
28206,9610.000000,221.800000,210.360000,4,39.400000,
28161,9620.300000,221.790000,210.330000,4,39.300000,
28117,9630.400000,221.750000,210.310000,4,39.200000,
28078,9639.600000,221.670000,210.250000,4,39.000000,
28039,9648.600000,221.560000,210.130000,4,38.900000,
28008,9655.700000,221.500000,210.040000,4,38.700000,
27973,9663.900000,221.430000,209.980000,4,38.500000,
27929,9674.000000,221.370000,209.910000,4,38.300000,
27891,9682.900000,221.330000,209.830000,4,38.100000,
27846,9693.400000,221.310000,209.800000,4,37.900000,
27809,9701.900000,221.200000,209.690000,4,37.800000,
27769,9711.300000,221.120000,209.630000,4,37.600000,
27732,9719.800000,221.070000,209.590000,4,37.500000,
27688,9730.300000,220.950000,209.420000,4,37.400000,
27645,9740.300000,220.870000,209.320000,4,37.300000,
27604,9749.800000,220.780000,209.240000,4,37.100000,
27563,9759.400000,220.660000,209.130000,4,36.900000,
27522,9769.100000,220.590000,209.040000,4,36.700000,
27483,9778.300000,220.510000,208.880000,4,36.400000,
27439,9788.600000,220.410000,208.760000,4,36.200000,
27393,9799.400000,220.330000,208.540000,3,36.000000,
27349,9809.800000,220.260000,208.390000,3,35.900000,
27307,9819.600000,220.140000,208.240000,3,35.900000,
27264,9829.800000,220.080000,208.140000,2,35.900000,
27223,9839.500000,220.000000,208.010000,2,36.000000,
27184,9848.600000,219.910000,207.890000,2,36.100000,
27143,9858.500000,219.830000,207.810000,2,36.200000,
27102,9868.100000,219.750000,207.790000,2,36.300000,
27067,9876.400000,219.690000,207.760000,2,36.400000,
27034,9884.300000,219.670000,207.820000,2,36.400000,
26993,9894.100000,219.590000,207.940000,2,36.400000,
26948,9904.900000,219.550000,208.080000,2,36.300000,
26908,9914.400000,219.490000,208.270000,2,36.100000,
26868,9924.000000,219.450000,208.370000,3,36.000000,
26826,9933.900000,219.390000,208.510000,3,35.800000,
26785,9943.700000,219.390000,208.640000,3,35.500000,
26749,9952.400000,219.380000,208.720000,3,35.300000,
26708,9962.200000,219.460000,208.920000,2,35.200000,
26664,9972.900000,219.460000,208.950000,2,35.000000,
26622,9982.900000,219.400000,208.960000,2,35.000000,
26580,9993.000000,219.360000,208.990000,2,34.900000,
26539,10003.000000,219.280000,209.000000,2,34.900000,
26500,10012.500000,219.200000,208.970000,2,34.800000,
26459,10022.500000,219.080000,208.900000,2,34.800000,
26418,10032.300000,219.020000,208.910000,2,34.700000,
26377,10042.200000,218.940000,208.950000,2,34.700000,
26340,10051.400000,218.830000,208.960000,3,34.600000,
26299,10061.200000,218.750000,208.980000,3,34.500000,
26257,10071.500000,218.650000,208.980000,3,34.500000,
26222,10080.100000,218.570000,209.050000,3,34.400000,
26180,10090.300000,218.490000,209.040000,3,34.200000,
26139,10100.300000,218.390000,209.080000,3,34.100000,
26099,10110.000000,218.290000,209.020000,3,33.900000,
26063,10118.800000,218.230000,209.020000,3,33.700000,
26025,10128.300000,218.110000,208.970000,3,33.600000,
25986,10137.700000,218.050000,208.890000,2,33.500000,
25944,10148.200000,217.970000,208.820000,2,33.500000,
25905,10157.800000,217.860000,208.670000,2,33.500000,
25866,10167.300000,217.780000,208.480000,1,33.500000,
25823,10177.900000,217.760000,208.410000,1,33.600000,
25787,10186.900000,217.720000,208.340000,1,33.800000,
25746,10197.100000,217.660000,208.150000,1,33.900000,
25706,10206.800000,217.660000,208.030000,1,34.000000,
25666,10216.800000,217.700000,207.970000,1,34.100000,
25627,10226.400000,217.730000,207.930000,1,34.100000,
25591,10235.300000,217.770000,207.960000,1,34.100000,
25554,10244.600000,217.750000,207.880000,1,34.000000,
25515,10254.300000,217.710000,207.720000,1,33.800000,
25478,10263.800000,217.650000,207.620000,1,33.700000,
25441,10272.900000,217.580000,207.470000,1,33.500000,
25403,10282.500000,217.560000,207.390000,0,33.400000,
25362,10292.600000,217.500000,207.210000,0,33.400000,
25326,10301.800000,217.460000,207.160000,360,33.500000,
25285,10312.200000,217.420000,206.950000,359,33.600000,
25245,10322.200000,217.380000,206.790000,359,33.800000,
25207,10331.700000,217.340000,206.670000,359,34.000000,
25161,10343.300000,217.300000,206.540000,359,34.300000,
25115,10355.000000,217.300000,206.440000,359,34.500000,
25076,10365.000000,217.300000,206.400000,359,34.600000,
25037,10374.800000,217.430000,206.510000,359,34.700000,
24997,10384.900000,217.470000,206.370000,359,34.700000,
24959,10394.500000,217.450000,206.440000,360,34.700000,
24923,10403.900000,217.410000,206.480000,360,34.600000,
24882,10414.300000,217.450000,206.450000,360,34.600000,
24841,10424.800000,217.490000,206.430000,0,34.500000,
24803,10434.600000,217.530000,206.520000,0,34.500000,
24761,10445.200000,217.510000,206.560000,0,34.500000,
24718,10456.300000,217.470000,206.500000,0,34.500000,
24676,10467.300000,217.410000,206.500000,0,34.500000,
24641,10476.200000,217.310000,206.270000,0,34.500000,
24602,10486.300000,217.210000,206.160000,0,34.400000,
24563,10496.500000,217.120000,206.070000,1,34.300000,
24519,10507.900000,217.060000,205.910000,1,34.100000,
24474,10519.600000,217.060000,205.800000,1,33.900000,
24436,10529.200000,217.060000,205.830000,1,33.700000,
24397,10539.400000,217.060000,205.680000,1,33.500000,
24358,10549.700000,217.100000,205.690000,1,33.300000,
24322,10559.200000,217.090000,205.520000,1,33.100000,
24287,10568.300000,217.090000,205.600000,1,33.000000,
24248,10578.500000,217.170000,205.680000,1,33.000000,
24206,10589.300000,217.330000,205.830000,1,32.900000,
24169,10599.100000,217.440000,205.960000,1,32.900000,
24130,10609.600000,217.540000,206.090000,1,32.900000,
24109,10614.900000,217.600000,206.110000,1,32.900000,
24047,10631.400000,217.480000,206.130000,1,32.900000,
24003,10643.000000,217.400000,206.140000,1,32.800000,
23965,10653.200000,217.320000,206.160000,1,32.800000,
23923,10664.300000,217.210000,206.090000,1,32.700000,
23882,10675.300000,217.130000,206.150000,1,32.600000,
23839,10686.700000,216.990000,206.010000,2,32.500000,
23796,10698.200000,216.900000,206.050000,2,32.400000,
23757,10708.400000,216.800000,205.870000,2,32.200000,
23717,10719.200000,216.720000,205.790000,2,32.000000,
23674,10730.700000,216.620000,205.800000,3,31.800000,
23635,10741.200000,216.550000,205.640000,3,31.500000,
23598,10751.200000,216.410000,205.590000,3,31.200000,
23560,10761.400000,216.330000,205.450000,3,30.900000,
23518,10772.600000,216.280000,205.300000,3,30.600000,
23477,10783.600000,216.140000,205.180000,3,30.300000,
23435,10795.000000,216.080000,205.180000,3,30.100000,
23398,10804.900000,215.990000,205.070000,3,29.800000,
23360,10815.400000,215.930000,205.030000,3,29.600000,
23322,10825.600000,215.820000,204.940000,3,29.400000,
23285,10835.600000,215.720000,204.990000,3,29.100000,
23245,10846.500000,215.660000,204.900000,2,28.800000,
23207,10856.600000,215.610000,204.910000,2,28.600000,
23168,10867.400000,215.550000,204.900000,2,28.300000,
23128,10878.200000,215.470000,204.960000,1,28.200000,
23087,10889.600000,215.400000,204.870000,1,28.100000,
23048,10900.000000,215.280000,204.840000,360,28.100000,
23012,10909.900000,215.220000,204.820000,359,28.100000,
22974,10920.300000,215.170000,204.820000,359,28.200000,
22937,10930.600000,215.130000,204.830000,358,28.300000,
22898,10941.400000,215.090000,204.690000,358,28.400000,
22861,10951.400000,215.050000,204.670000,357,28.600000,
22824,10961.500000,214.980000,204.620000,357,28.700000,
22787,10971.900000,214.900000,204.330000,356,29.000000,
22749,10982.300000,214.830000,204.350000,356,29.100000,
22708,10993.700000,214.750000,204.160000,356,29.300000,
22669,11004.300000,214.700000,204.020000,356,29.400000,
22626,11016.400000,214.600000,203.920000,355,29.400000,
22587,11027.200000,214.560000,203.840000,355,29.500000,
22554,11036.300000,214.510000,203.820000,354,29.500000,
22518,11046.600000,214.470000,203.590000,354,29.600000,
22480,11057.000000,214.560000,203.720000,353,29.800000,
22445,11067.000000,214.580000,203.620000,353,29.900000,
22405,11078.200000,214.690000,203.910000,353,30.100000,
22370,11088.000000,214.750000,203.820000,352,30.300000,
22333,11098.400000,214.750000,203.760000,352,30.500000,
22296,11108.800000,214.730000,203.780000,352,30.800000,
22262,11118.400000,214.670000,203.660000,352,31.000000,
22227,11128.100000,214.600000,203.240000,352,31.300000,
22192,11138.200000,214.500000,203.140000,352,31.400000,
22156,11148.300000,214.450000,203.170000,352,31.600000,
22120,11158.400000,214.370000,203.130000,352,31.600000,
22084,11168.600000,214.300000,202.930000,352,31.600000,
22047,11179.100000,214.260000,203.020000,352,31.500000,
22015,11188.300000,214.150000,202.820000,352,31.500000,
21982,11197.600000,214.130000,202.720000,352,31.500000,
21948,11207.300000,214.050000,202.500000,351,31.600000,
21912,11217.700000,213.960000,202.390000,351,31.700000,
21875,11228.200000,213.890000,202.220000,350,32.000000,
21838,11238.900000,213.890000,202.270000,350,32.200000,
21802,11249.300000,213.880000,202.280000,350,32.500000,
21768,11259.100000,213.870000,202.000000,350,32.800000,
21737,11267.800000,213.870000,201.910000,350,33.100000,
21705,11277.300000,213.810000,201.610000,350,33.200000,
21675,11285.900000,213.720000,201.340000,350,33.400000,
21643,11295.100000,213.740000,201.480000,350,33.500000,
21606,11305.700000,213.750000,201.310000,351,33.500000,
21572,11315.700000,213.720000,201.330000,351,33.500000,
21546,11323.000000,213.640000,201.010000,352,33.400000,
21513,11332.600000,213.640000,200.880000,352,33.200000,
21496,11337.500000,213.600000,200.750000,352,33.100000,
21443,11353.000000,213.810000,200.760000,353,32.900000,
21412,11362.200000,213.810000,200.720000,353,32.800000,
21376,11372.600000,213.770000,200.440000,353,32.700000,
21339,11383.600000,213.990000,200.510000,353,32.600000,
21304,11393.800000,214.100000,200.580000,354,32.600000,
21275,11402.400000,214.230000,200.520000,354,32.500000,
21242,11412.100000,214.270000,200.520000,354,32.400000,
21206,11422.800000,214.250000,200.160000,354,32.300000,
21172,11432.800000,214.210000,199.920000,355,32.300000,
21140,11442.200000,214.210000,199.640000,355,32.200000,
21108,11451.900000,214.140000,199.520000,355,32.200000,
21074,11461.900000,214.140000,199.400000,355,32.100000,
21043,11471.200000,214.170000,199.340000,354,32.100000,
21012,11480.300000,214.140000,199.250000,354,32.100000,
20981,11489.600000,214.170000,199.140000,354,32.200000,
20946,11500.000000,214.230000,199.000000,354,32.200000,
20913,11509.900000,214.360000,199.050000,354,32.200000,
20879,11520.300000,214.470000,199.060000,354,32.300000,
20848,11529.500000,214.840000,199.240000,353,32.300000,
20814,11539.800000,215.010000,199.170000,353,32.400000,
20782,11549.400000,215.010000,199.010000,353,32.600000,
20748,11559.800000,214.970000,198.760000,352,32.700000,
20715,11569.800000,214.930000,198.640000,352,33.000000,
20681,11580.000000,214.780000,198.440000,352,33.300000,
20646,11590.700000,214.730000,198.330000,351,33.600000,
20612,11601.200000,214.630000,198.020000,351,34.000000,
20575,11612.300000,214.540000,197.810000,352,34.300000,
20540,11623.100000,214.460000,197.640000,352,34.500000,
20507,11633.000000,214.390000,197.550000,352,34.700000,
20473,11643.700000,214.310000,197.220000,353,34.700000,
20440,11653.600000,214.280000,197.080000,354,34.700000,
20407,11663.800000,214.350000,197.200000,354,34.500000,
20371,11674.900000,214.560000,197.060000,355,34.300000,
20333,11686.600000,214.690000,196.930000,355,34.100000,
20301,11696.400000,214.840000,196.870000,355,33.800000,
20263,11708.200000,214.950000,196.920000,355,33.700000,
20229,11718.700000,215.130000,196.730000,355,33.600000,
20195,11729.500000,215.290000,196.550000,356,33.700000,
20162,11739.700000,215.450000,196.790000,356,33.700000,
20130,11749.800000,215.510000,196.480000,357,33.700000,
20091,11762.200000,215.470000,196.540000,358,33.600000,
20058,11772.400000,215.400000,196.300000,359,33.400000,
20019,11784.800000,215.400000,196.160000,360,33.100000,
19981,11796.700000,215.470000,196.080000,1,32.700000,
19953,11805.400000,215.530000,196.360000,2,32.300000,
19916,11817.100000,215.580000,196.000000,3,31.800000,
19877,11829.500000,215.660000,196.000000,3,31.300000,
19860,11834.900000,215.740000,196.170000,4,31.100000,
19801,11853.800000,215.660000,195.710000,5,30.500000,
19762,11866.200000,215.700000,195.390000,5,30.100000,
19731,11876.000000,215.680000,195.550000,6,29.800000,
19706,11884.100000,215.660000,195.260000,6,29.500000,
19669,11895.900000,215.680000,195.290000,7,29.100000,
19636,11906.700000,215.690000,194.990000,8,28.700000,
19600,11918.300000,215.710000,195.000000,9,28.300000,
19564,11929.800000,215.750000,195.120000,10,27.700000,
19528,11941.400000,215.730000,194.730000,10,27.100000,
19492,11953.200000,215.620000,194.390000,11,26.500000,
19451,11966.200000,215.600000,194.600000,11,26.000000,
19411,11979.300000,215.580000,194.610000,11,25.500000,
19380,11989.500000,215.500000,194.340000,10,25.100000,
19346,12000.400000,215.480000,194.560000,10,24.800000,
19311,12012.000000,215.440000,194.410000,10,24.700000,
19275,12023.600000,215.520000,194.450000,9,24.600000,
19240,12035.300000,215.390000,194.530000,9,24.500000,
19204,12047.000000,215.310000,194.160000,9,24.400000,
19169,12058.600000,215.160000,194.330000,9,24.300000,
19134,12070.000000,215.160000,194.410000,9,24.100000,
19102,12080.400000,215.120000,193.910000,9,23.900000,
19067,12091.900000,215.020000,194.310000,9,23.700000,
19028,12104.900000,214.930000,194.550000,9,23.500000,
18984,12119.400000,214.840000,193.770000,8,23.300000,
18949,12131.100000,214.820000,193.810000,8,23.100000,
18912,12143.300000,214.740000,193.760000,7,23.000000,
18877,12154.900000,214.630000,193.230000,7,22.900000,
18842,12166.700000,214.590000,192.750000,7,22.900000,
18807,12178.300000,214.530000,192.120000,6,22.900000,
18772,12190.000000,214.420000,191.620000,6,22.900000,
18738,12201.600000,214.310000,191.540000,6,22.800000,
18701,12213.800000,214.220000,190.880000,6,22.700000,
18667,12225.400000,214.160000,190.420000,6,22.500000,
18634,12236.300000,214.070000,189.510000,6,22.200000,
18602,12247.000000,213.970000,189.730000,5,21.900000,
18571,12257.600000,213.840000,188.480000,4,21.800000,
18542,12267.500000,213.840000,187.920000,3,21.700000,
18509,12278.500000,213.800000,188.380000,2,21.600000,
18479,12288.500000,213.800000,188.060000,2,21.700000,
18453,12297.300000,213.770000,187.500000,1,21.800000,
18424,12307.400000,213.860000,187.370000,1,21.800000,
18396,12316.700000,213.930000,187.200000,1,21.900000,
18371,12325.300000,214.080000,187.170000,1,21.800000,
18343,12335.000000,214.290000,186.960000,1,21.800000,
18317,12343.900000,214.510000,187.140000,1,21.700000,
18292,12352.200000,214.730000,187.490000,1,21.500000,
18263,12362.200000,215.110000,188.180000,2,21.300000,
18232,12373.200000,215.730000,188.790000,1,21.000000,
18199,12384.500000,215.790000,188.770000,1,20.700000,
18166,12395.800000,215.790000,188.120000,1,20.300000,
18135,12406.900000,215.860000,188.650000,360,20.000000,
18103,12417.800000,215.830000,187.660000,359,19.700000,
18073,12428.400000,215.860000,187.640000,358,19.500000,
18043,12439.000000,215.820000,187.070000,357,19.400000,
18010,12450.400000,215.750000,186.330000,356,19.400000,
17978,12461.700000,215.650000,186.070000,355,19.300000,
17948,12472.000000,215.540000,185.350000,355,19.300000,
17918,12482.700000,215.420000,185.270000,354,19.300000,
17902,12488.400000,215.390000,185.240000,354,19.300000,
17851,12506.200000,215.210000,185.130000,353,19.400000,
17819,12517.700000,215.160000,185.090000,352,19.400000,
17791,12527.600000,215.210000,185.130000,351,19.500000,
17759,12538.800000,215.590000,185.910000,351,19.500000,
17727,12550.400000,216.360000,186.410000,350,19.600000,
17692,12562.800000,216.370000,186.720000,350,19.600000,
17657,12575.300000,216.450000,185.980000,350,19.700000,
17641,12581.300000,216.470000,186.670000,350,19.700000,
17591,12599.100000,216.390000,186.640000,349,19.800000,
17557,12611.200000,216.470000,187.630000,349,19.900000,
17525,12623.000000,216.430000,187.600000,349,20.000000,
17496,12633.500000,216.390000,187.930000,349,20.100000,
